Name|Salary.0203|Salary.0304|Salary.0506|Salary.0607|Salary.0708|Salary.0809|Salary.0910|Salary.1011|Salary.1112|Salary.1213|Salary.1314|Total
TIM_SESTITO|0|0|0|0|0|0|0.585|0|0|0.525|0.55|1.66
TIM_STAPLETON|0|0|0|0|0|0|0|0|0.525|0|0|0.525
TIM_THOMAS|0.4|0.55|0|1.2|1|1.1|6|6|5|3|5|29.25
TIM_WALLACE|0|0|0|0|0|0.475|0|0.5|0|0.7|0|1.675
TIMO_HELBLING|0|0|0.45|0|0|0|0|0|0|0|0|0.45
TOBIAS_ENSTROM|0|0|0|0|0.75|0.75|3|3.5|4|4.5|5.75|22.25
TOBIAS_STEPHAN|0|0|0|0|0|0.485|0|0|0|0|0|0.485
TOBY_PETERSEN|0.4|0|0|0.45|0|0.55|0.55|0.75|0.8|0.675|0.675|4.85
TODD_BERTUZZI|2.75|3.7|5.269333|5.26908|4|1.95|1.5|2.25|1.625|1.975|2.175|32.463413
TODD_FEDORUK|0|0|0.45|0.45|0.875|1|1.05|1.125|0|0|0|4.95
TODD_HARVEY|1.3|1.3|0.5282|0|0|0|0|0|0|0|0|3.1282
TODD_MARCHANT|1.54|2.9|2.47|2.47|2.47|2.66|1|1.25|0|0|0|16.76
TODD_REIRDEN|0.5|0|0|0|0|0|0|0|0|0|0|0.5
TODD_SIMPSON|1.4|1.5|0.6|0|0|0|0|0|0|0|0|3.5
TODD_WARRINER|0.5|0|0|0|0|0|0|0|0|0|0|0.5
TODD_WHITE|0.75|1.15|1.4|1.55|2.1|2.35|2.45|2.6|0|0|0|14.35
TOM_BARRASSO|0.6|0.2|0|0|0|0|0|0|0|0|0|0.8
TOM_CAVANAGH|0|0|0|0|0|0.5|0|0|0|0|0|0.5
TOM_FITZGERALD|0.95|0.9|0.475|0|0|0|0|0|0|0|0|2.325
TOM_GILBERT|0|0|0|0.73|0.835|3.5|3.5|5.5|5|3.5|3|25.565
TOM_KOSTOPOULOS|0|0|0.525|0.6|0.9|0.9|0.7|0.95|1.1|0|0|5.675
TOM_KUHNHACKL|0|0|0|0|0|0|0|0|0|0.61|0.61|1.22
TOM_POTI|1.8|2.8|2.356|2.75|3.5|3.5|3.5|3.5|3|2.75|0|29.456
TOM_PREISSING|0|0|0.5|0.6|2.75|2.75|2.75|0|0|0|0|9.35
TOM_PYATT|0|0|0|0|0|0|0.685|0.5|0.525|0.6|0.6|2.91
TOM_SESTITO|0|0|0|0|0|0|0|0|0|0.605|0.65|1.255
TOM_WANDELL|0|0|0|0|0|0|0.56|0.7|0.85|0.892|0|3.002
TOM_WILSON|0|0|0|0|0|0|0|0|0|0.925|0.925|1.85
TOMAS_FLEISCHMANN|0|0|0|0.602|0.495|0.725|0.725|0|4.5|4.5|4.5|16.047
TOMAS_HOLMSTROM|1.3|1.475|1.368|1.501|2.25|2.25|2.25|1.875|1.5|0|0|15.769
TOMAS_JURCO|0|0|0|0|0|0|0|0|0|0.642|0.718|1.36
TOMAS_KABERLE|1.75|2.75|2.28|4.25|4.25|4.25|4.25|4.25|4|4.25|4.5|40.78
TOMAS_KLOUCEK|0|0|0.45|0|0|0|0|0|0|0|0|0.45
TOMAS_KOPECKY|0|0|0|0.45|0.475|0.525|1.2|1.2|3.15|3|3|13
TOMAS_KUBALIK|0|0|0|0|0|0|0|0|0|0.65|0|0.65
TOMAS_KUNDRATEK|0|0|0|0|0|0|0|0|0|0.6|0.55|1.15
TOMAS_PLEKANEC|0|0|0.45|0.45|1.4|1.8|2.75|5|5|5|5|26.85
TOMAS_PLIHAL|0|0|0|0|0|0.5|0|0|0|0|0|0.5
TOMAS_TATAR|0|0|0|0|0|0|0|0|0.64|0.6|0.65|1.89
TOMAS_VINCOUR|0|0|0|0|0|0|0|0|0|0.655|0|0.655
TOMAS_VOKOUN|0.9|0|2.28|2.28|5.3|5.5|5.7|6.3|1.5|2|2|33.76
TOMI_KALLIO|0.55|0|0|0|0|0|0|0|0|0|0|0.55
TOMI_PETTINEN|0|0.475|0.45|0|0|0|0|0|0|0|0|0.925
TOMMI_SANTALA|0|0|0|0.45|0|0|0|0|0|0|0|0.45
TOMMY_ALBELIN|1.11325958|0|0|0|0|0|0|0|0|0|0|1.11325958
TOMMY_CROSS|0|0|0|0|0|0|0|0|0|0.738|0.838|1.576
TOMMY_GRANT|0|0|0|0|0|0|0|0|0|0.625|0|0.625
TOMMY_KIVISTO|0|0|0|0|0|0|0|0|0|0.575|0.575|1.15
TOMMY_SALO|3.5|3.9|0|3.466|0|0|0|0|0|0|0|10.866
TOMMY_WESTLUND|0.625|0|0|0|0|0|0|0|0|0|0|0.625
TOMMY_WINGELS|0|0|0|0|0|0|0|0|0.6875|0.7|0.85|2.2375
TONI_LYDMAN|0.715|1.7|1.9|2.3|2.9|3.15|3.15|3|3|3|0|24.815
TONI_RAJALA|0|0|0|0|0|0|0|0|0|0.55|0.575|1.125
TONY_AMONTE|5.81434|5.896914|1.85|1.85|0|0|0|0|0|0|0|15.411254
TONY_SALMELAINEN|0|0|0|0.65|0|0|0|0|0|0|0|0.65
TOREY_KRUG|0|0|0|0|0|0|0|0|0|0.925|0.925|1.85
TORREY_MITCHELL|0|0|0|0|0.715|0.715|1|1.375|1.725|1.1|2.1|8.73
TRAVIS_GREEN|1.5|1.6|0.65|0.5|0|0|0|0|0|0|0|4.25
TRAVIS_HAMONIC|0|0|0|0|0|0|0|0|0.875|0.875|1.25|3
TRAVIS_MOEN|0|0|0.45|0.475|0.9|0.925|1.5|1.5|1.5|1.85|1.85|10.95
TRAVIS_MORIN|0|0|0|0|0|0|0|0|0|0.525|0.55|1.075
TRAVIS_OLEKSUK|0|0|0|0|0|0|0|0|0|0.693|0.693|1.386
TRAVIS_ROCHE|0|0|0|0.45|0|0|0|0|0|0|0|0.45
TRAVIS_ZAJAC|0|0|0|0.9842|0.9842|0.9842|2.75|3.5|4.5|4.8|3.5|22.0026
TRENT_HUNTER|0|0|1|1|1.55|2|2|2|0|0.667|0.667|10.884
TRENT_KLATT|0.9|1.1|0|0|0|0|0|0|0|0|0|2
TRENT_WHITFIELD|0|0|0|0|0|0|0|0.55|0.575|0.575|0|1.7
TREVOR_DALEY|0|0|0|0.775|0.8|2.1|2.3|2.5|3.5|3.5|3.5|18.975
TREVOR_GILLIES|0|0|0|0|0|0|0|0.5|0.625|0|0|1.125
TREVOR_KIDD|0.65|0.65|0|0|0|0|0|0|0|0|0|1.3
TREVOR_LETOWSKI|0.75|0.725|0.551|0.8|0.8|0|0|0|0|0|0|3.626
TREVOR_LEWIS|0|0|0|0|0|0.85|0.765|0|0.75|0.7|1.325|4.39
TREVOR_LINDEN|4.5|2|1.52|0.6|0.6|0|0|0|0|0|0|9.22
TREVOR_PARKES|0|0|0|0|0|0|0|0|0|0.55|0.525|1.075
TREVOR_SMITH|0|0|0|0|0|0|0|0|0|0.575|0|0.575
TRISTAN_KING|0|0|0|0|0|0|0|0|0|0.525|0.525|1.05
TROY_BODIE|0|0|0|0|0|0|0|0.5|0|0|0|0.5
TROY_BROUWER|0|0|0|0|0.675|0.7|1|1.05|2.35|2.35|3.6|11.725
TROY_VANCE|0|0|0|0|0|0|0|0|0|0.598|0.625|1.223
TUOMO_RUUTU|0|0|0.8588|1.5|2.25|2.25|3|4|4.4|4|5|27.2588
TURNER_ELSON|0|0|0|0|0|0|0|0|0|0.56|0.56|1.12
TURNER_STEVENSON|1.1|1.35|1.254|0|0|0|0|0|0|0|0|3.704
TUUKKA_RASK|0|0|0|0|0|0|0|1|1.5|3.5|6|12
TY_CONKLIN|0|0|1.14|0.525|0.5|0.75|1.2|1.4|0.75|0|0|6.265
TY_RATTIE|0|0|0|0|0|0|0|0|0|0.743|0.743|1.486
TY_WISHART|0|0|0|0|0|0|0|0|0|0.843|0|0.843
TYE_MCGINN|0|0|0|0|0|0|0|0|0|0.775|0.775|1.55
TYLER_ARNASON|0.6|0.9|1.2|0.95|1.6|1.75|0.7|0|0|0|0|7.7
TYLER_BESKOROWANY|0|0|0|0|0|0|0|0|0|0.6|0|0.6
TYLER_BOUCK|0|0|0.45|0.495|0|0|0|0|0|0|0|0.945
TYLER_BOZAK|0|0|0|0|0|0|0|0.875|1.6|1.4|0|3.875
TYLER_BRENNER|0|0|0|0|0|0|0|0|0|0.9|0|0.9
TYLER_BROWN|0|0|0|0|0|0|0|0|0|0.715|0.74|1.455
TYLER_BUNZ|0|0|0|0|0|0|0|0|0|0.59|0.62|1.21
TYLER_CUMA|0|0|0|0|0|0|0|0|0|0.787|0.575|1.362
TYLER_ECKFORD|0|0|0|0|0|0|0|0|0|0.6|0.6|1.2
TYLER_ENNIS|0|0|0|0|0|0|0|0.875|0.875|2.562|3.062|7.374
TYLER_HOSTETTER|0|0|0|0|0|0|0|0|0|0.525|0.525|1.05
TYLER_JOHNSON|0|0|0|0|0|0|0|0|0|0.74|0.84|1.58
TYLER_KENNEDY|0|0|0|0|0.55|0.55|0.6|0.85|2|2|2.35|8.9
TYLER_MYERS|0|0|0|0|0|0|0.875|0.875|0.875|12|6|20.625
TYLER_PITLICK|0|0|0|0|0|0|0|0|0|0.9|0.9|1.8
TYLER_RANDELL|0|0|0|0|0|0|0|0|0|0.6|0.625|1.225
TYLER_SEGUIN|0|0|0|0|0|0|0|0.9|0.9|0.9|4.5|7.2
TYLER_SHATTOCK|0|0|0|0|0|0|0|0|0|0.64|6.05|6.69
TYLER_SLOAN|0|0|0|0|0|0.475|0.64|0.7|0.7|0.233|0.6|3.348
TYLER_TOFFOLI|0|0|0|0|0|0|0|0|0|0.7|0.765|1.465
TYLER_WRIGHT|0.85|0.9|0.947133|0|0|0|0|0|0|0|0|2.697133
TYSON_BARRIE|0|0|0|0|0|0|0|0|0|0.69|0.84|1.53
TYSON_NASH|1.175|1.2925|0.608|0|0|0|0|0|0|0|0|3.0755
TYSON_STRACHAN|0|0|0|0|0|0.575|0.625|0.6|0.75|0.6|0.55|3.7
ULF_DAHLEN|1.5|0|0|0|0|0|0|0|0|0|0|1.5
UWE_KRUPP|0.5|0|0|0|0|0|0|0|0|0|0|0.5
VACLAV_PROSPAL|1.55|6.5|1.9|1.9|1.9|3.5|3.5|1|1.75|1.167|1.167|25.834
VACLAV_VARADA|1.3|1.5|1.216|0|0|0|0|0|0|0|0|4.016
VALERI_BURE|2.9|3.1|1.5|0|0|0|0|0|0|0|0|7.5
VALERI_KAMENSKY|1.2|0|0|0|0|0|0|0|0|0|0|1.2
VALTTERI_FILPPULA|0|0|0|0.71|0.85|2|2.5|3.5|3.5|3.5|4|20.56
VERNON_FIDDLER|0|0|0|0.45|0.8|0.9|1.1|1.1|1.8|1.8|1.8|9.75
VESA_TOSKALA|0|0.575|0.684|1.375|1.375|4|4|0|0|0|0|12.009
VICTOR_BARTLEY|0|0|0|0|0|0|0|0|0|0.537|0|0.537
VICTOR_HEDMAN|0|0|0|0|0|0|0.9|0.9|0.9|3|3|8.7
VICTOR_ORESKOVICH|0|0|0|0|0|0|0.525|0.625|0.605|0|0|1.755
VICTOR_RASK|0|0|0|0|0|0|0|0|0|0.642|0.743|1.385
VIKTOR_FASTH|0|0|0|0|0|0|0|0|0|1|2.4|3.4
VIKTOR_KOZLOV|2.1|2.3|1.748|0.865|2.5|2.5|0|0|0|0|0|12.013
VIKTOR_STALBERG|0|0|0|0|0|0|0|0.785|0.9|0.85|2.5|5.035
VIKTOR_TIKHONOV|0|0|0|0|0|0.875|0.875|0.875|0.826875|0|0|3.451875
VILLE_KOISTINEN|0|0|0|0|0.475|0.7|1|0|0|0|0|2.175
VILLE_LEINO|0|0|0|0|0|0.875|0.775|0.825|6|6|4|18.475
VILLE_NIEMINEN|0.55|0.6|0.7|0.7|0|0|0|0|0|0|0|2.55
VILLE_PELTONEN|0|0|0|0.795|1|1.2|0|0|0|0|0|2.995
VINCENT_DAMPHOUSSE|5.75|4|0|0|0|0|0|0|0|0|0|9.75
VINCENT_LECAVALIER|2|2.625|6|7.166667|7.166667|7.166666|10|10|10|10|10|82.125
VINCENT_TROCHECK|0|0|0|0|0|0|0|0|0|0.629|0.629|1.258
VITALI_VISHNEVSKI|0|0|1.14|1.55|1.4|0|0|0|0|0|0|4.09
VITALI_YACHMENEV|1|0|0|0|0|0|0|0|0|0|0|1
VLADIMIR_CHEBATURKIN|0.4|0|0|0|0|0|0|0|0|0|0|0.4
VLADIMIR_MALAKHOV|3.5|3.5|3.6|3.6|0|0|0|0|0|0|0|14.2
VLADIMIR_ORSZAGH|0.55|0.7|0|0.875|0|0|0|0|0|0|0|2.125
VLADIMIR_SOBOTKA|0|0|0|0|0.55|0.575|0.625|0.75|1.2|1.3|1.4|6.4
VLADIMIR_TARASENKO|0|0|0|0|0|0|0|0|0|0.9|0.9|1.8
VLADIMIR_ZHARKOV|0|0|0|0|0|0|0|0.61|0.5775|0|0|1.1875
VLADISLAV_NAMESTNIKOV|0|0|0|0|0|0|0|0|0|0.925|0.925|1.85
VOJTECH_POLAK|0|0|0.53|0|0|0|0|0|0|0|0|0.53
VYACHESLAV_KOZLOV|2.35|3.5|2.66|2.014|3.3|3.85|3.85|0|0|0|0|21.524
WACEY_HAMILTON|0|0|0|0|0|0|0|0|0|0.715|0.74|1.455
WADE_BELAK|0.77|0.85|0.665|0.675|0.625|0.65|0.65|0.575|0|0|0|5.46
WADE_BROOKBANK|0|0|0.45|0|0.5|0.475|0|0|0|0|0|1.425
WADE_DUBIELEWICZ|0|0|0|0.495|0.5|0.5|0|0|0|0|0|1.495
WADE_REDDEN|3|4.5|3.724|6.5|6.5|8|8|6.5|6.5|5|5|63.224
WARREN_PETERS|0|0|0|0|0|0|0|0|0|0.6|0|0.6
WAYNE_PRIMEAU|0.825|0.9|1.1|1.15|1.4|1.4|1.4|0|0|0|0|8.175
WAYNE_SIMMONDS|0|0|0|0|0|0.56|0.585|0.525|1.5|2|2.8|7.97
WES_WALZ|0|0|1.52|1.368|0.9|0|0|0|0|0|0|3.788
WILL_O'NEILL|0|0|0|0|0|0|0|0|0|0.635|0|0.635
WILL_WEBER|0|0|0|0|0|0|0|0|0|0.637|0.688|1.325
WILLIAM_THOMAS|0|0|0|0.85|0|0.525|0|0|0|0|0|1.375
WILLIE_COETZEE|0|0|0|0|0|0|0|0|0|0.525|0.525|1.05
WILLIE_MITCHELL|0.6|0|1.35|3.5|3.5|3.5|3.5|3.5|3.5|3.5|3.5|29.95
WOJTEK_WOLSKI|0|0|0.9842|0.9842|0.86|2.5|3.1|3.6|4|0.6|0|16.6284
WYATT_SMITH|0|0|0|0.5|0.5|0|0|0|0|0|0|1
XAVIER_OUELLET|0|0|0|0|0|0|0|0|0|0.642|0.718|1.36
YAN_STASTNY|0|0|0|0.65|0|0.5|0|0|0|0|0|1.15
YANIC_PERREAULT|2.8|2.8|0.525|0.7|1.5|0|0|0|0|0|0|8.325
YANN_DANIS|0|0|0|0|0|0.55|0|0|0|0.8|0.675|2.025
YANN_SAUVE|0|0|0|0|0|0|0|0|0|0.762|0.709|1.471
YANNICK_TREMBLAY|0.9|1.05|0|0.45|0|0|0|0|0|0|0|2.4
YANNICK_WEBER|0|0|0|0|0|0|0|0|0.8|0.9|0.65|2.35
YURI_BUTSAYEV|0.575|0|0|0|0|0|0|0|0|0|0|0.575
YVES_SARAULT|0.4|0|0|0|0|0|0|0|0|0|0|0.4
ZAC_BIERK|0|0.55|0|0|0|0|0|0|0|0|0|0.55
ZAC_DALPE|0|0|0|0|0|0|0|0|0|0.787|0.55|1.337
ZAC_RINALDO|0|0|0|0|0|0|0|0|0.56|0.56|0.525|1.645
ZACH_BOGOSIAN|0|0|0|0|0|0.875|0.875|0.875|0|3|4|9.625
ZACH_BOYCHUK|0|0|0|0|0|0|0|0|0|0.625|0|0.625
ZACH_HAMILL|0|0|0|0|0|0|0|0.7875|0|0.7|0.55|2.0375
ZACH_MCKELVIE|0|0|0|0|0|0|0|0.826875|0|0|0|0.826875
ZACH_PARISE|0|0|0.703|0.703|2|2.5|3|5|6|12|12|43.906
ZACH_REDMOND|0|0|0|0|0|0|0|0|0|0.738|0.715|1.453
ZACH_SILL|0|0|0|0|0|0|0|0|0|0.525|0.55|1.075
ZACH_STORTINI|0|0|0|0.507|0.475|0.6|0.7|0.8|0|0|0|3.082
ZACH_TROTMAN|0|0|0|0|0|0|0|0|0|0.64|0.69|1.33
ZACK_KASSIAN|0|0|0|0|0|0|0|0|0|0.9|0.81|1.71
ZACK_PHILLIPS|0|0|0|0|0|0|0|0|0|0.925|0.925|1.85
ZACK_SMITH|0|0|0|0|0|0|0|0.583333|0|0.775|1.5|2.858333
ZBYNEK_MICHALEK|0|0|0.45|0.9|1.2|1.4|1.5|4|4|4|4|21.45
ZDENO_CHARA|1.75|2.4|3.724|7.5|7.5|7.5|7.5|7.5|8.5|6|8|67.874
ZEMGUS_GIRGENSONS|0|0|0|0|0|0|0|0|0|0.925|0.925|1.85
ZENON_KONOPKA|0|0|0|0|0|0|0.5|0.6|0.7|0.85|1|3.65
ZIGMUND_PALFFY|7.25|7|3.5|0|0|0|0|0|0|0|0|17.75
