who,last_active,mean_effect
CARLO_COLAIACOVO,20132014,0.0416670448269631
CARSON_MCMILLAN,20112012,0.0412738494080225
ALEXANDRE_GIROUX,20112012,0.0411946709772993
ANTOINE_ROUSSEL,20132014,0.0409990908692258
FREDRIK_OLAUSSON,20022003,0.040936391967364
TREVOR_SMITH,20132014,0.0408880882609991
MARTIN_GERBER,20102011,0.0408287964474116
TOMAS_POPPERLE,20062007,0.040386165765975
PETER_HOLLAND,20132014,0.040294596162413
RYAN_STANTON,20132014,0.0402810801480332
REID_BOUCHER,20132014,0.0401759667397906
BRENT_SEABROOK,20132014,0.0401502876194944
PAVEL_KUBINA,20112012,0.0395738300731577
RYAN_SPOONER,20132014,0.0395727410033334
DUSTIN_JEFFREY,20132014,0.0394558762361469
MATHIEU_DARCHE,20112012,0.0394225657485155
JASON_CHIMERA,20132014,0.0392545355284937
RYAN_CALLAHAN,20132014,0.0392256530312712
SERGEI_ZHOLTOK,20032004,0.0390031841553039
BRANDON_GORMLEY,20132014,0.0389969206802234
LEE_SWEATT,20102011,0.0389566222658316
P.J._AXELSSON,20072008,0.0388978012228506
JASON_WOOLLEY,20052006,0.0388136601886547
PETER_MUELLER,20122013,0.0386840497942832
WILLIE_MITCHELL,20132014,0.0386507106648694
MARC-ANDRE_BERGERON,20122013,0.038569519047319
MAREK_MAZANEC,20132014,0.0384897767358884
RYAN_KRAFT,20022003,0.0384532398794279
MASON_RAYMOND,20132014,0.0384416529509015
GLEN_WESLEY,20072008,0.0380841842331449
TOMAS_KABERLE,20122013,0.0379659421761133
RYAN_MURRAY,20132014,0.0378032282050104
SAMI_SALO,20132014,0.0377433741830739
SEAN_COUTURIER,20132014,0.0375988427837345
BRAD_TAPPER,20022003,0.037587952573904
NIKLAS_HAGMAN,20112012,0.037476155187651
ANDREI_NIKOLISHIN,20032004,0.0372636615189266
BRETT_BELLEMORE,20132014,0.037092795398175
TOM_KOIVISTO,20022003,0.0370488135988187
IVAN_CIERNIK,20032004,0.0370101807434501
DARRYL_BOYCE,20112012,0.0365081194240336
BRENT_BURNS,20132014,0.0364251401004482
BLAKE_GEOFFRION,20112012,0.0363523041569968
CORY_STILLMAN,20102011,0.0363069658140758
RYAN_O'REILLY,20132014,0.0361654018608497
CURTIS_JOSEPH,20082009,0.0361175785443088
