who,last_active,TPq10,TPmed,TPq90
ANDREJ_MESZAROS,20132014,784,1419,1980
JIMMIE_OLVESTAD,20022003,353,1419.5,2290
CHRIS_MASON,20122013,769,1421,1950
JASON_ALLISON,20052006,497,1421,2211
MIKE_STUTZEL,20032004,356.9,1421,2278.1
BRANDON_BOLLIG,20132014,457.9,1422,2218
CRISTOPHER_NILSTORP,20122013,380.9,1422,2274
DAVID_HALE,20102011,608,1424,2108.1
MARK_FLOOD,20112012,412,1424,2239
DAVID_LING,20032004,404,1424,2252
JOHN_PERSSON,20132014,339,1425,2278
PETR_TENKRAT,20062007,422,1427,2238
MAREK_ZIDLICKY,20132014,785,1428,1960
RICKARD_WALLIN,20092010,456,1428,2236
KYLE_ROSSITER,20032004,379,1428,2282
JOSEF_VASICEK,20072008,612,1429,2105
ZDENEK_BLATNY,20052006,367,1429.5,2285
TIE_DOMI,20052006,540,1430,2157
DANIEL_TAYLOR,20122013,372.9,1431,2279.1
ADAM_HAUSER,20052006,356,1431,2283
SYLVAIN_LEFEBVRE,20022003,386.9,1432,2277.1
GREG_RALLO,20122013,360,1433,2292.1
NICKLAS_GROSSMANN,20132014,691,1434,2025
OLE-KRISTIAN_TOLLEFSEN,20092010,537.9,1434,2170
BRAD_NORTON,20062007,450,1434,2249
ROB_SCHREMP,20102011,500.8,1435,2181
TODD_HARVEY,20052006,456,1435,2235
MAXIME_MACENAUER,20112012,385.9,1435,2271.1
JEFF_GIULIANO,20072008,453,1436,2255
MATT_KEITH,20072008,392.9,1436,2271
CLIFF_RONNING,20032004,515.9,1437,2185.1
DUSTIN_TOKARSKI,20132014,439.9,1437,2244
ZAC_BIERK,20032004,425,1437,2245.1
TYLER_BOUCK,20062007,376,1437,2265
ROB_GLOBKE,20072008,399.9,1437,2289
DEREK_PELTIER,20092010,387.9,1438,2265
TIMO_PIELMEIER,20102011,374.9,1438,2296
IGOR_KRAVCHUK,20022003,362,1438.5,2281
ERIC_PERRIN,20082009,587,1439,2145
KEITH_AULIE,20132014,540,1439,2184
MATTHEW_NIETO,20132014,374,1439,2286.1
JON_MATSUMOTO,20102011,375.9,1439,2299
TOMAS_VINCOUR,20122013,444.9,1439.5,2240
REED_LOW,20062007,417,1439.5,2263
RYAN_SHANNON,20112012,598,1440,2124
ALEXEI_ZHITNIK,20072008,698,1441.5,2047.1
KRIS_VERNARSKY,20032004,374,1441.5,2282.1
ADAM_PARDY,20132014,620,1442,2104
JHONAS_ENROTH,20132014,601,1442,2132
ARRON_ASHAM,20132014,701.9,1442.5,2038
JORDAN_CARON,20132014,473,1443,2218
SIMON_GAMACHE,20072008,418,1443,2253
NICKLAS_JENSEN,20132014,410,1443,2276
YURI_BUTSAYEV,20022003,353,1443,2299
TOM_KOSTOPOULOS,20122013,691,1444,2045.1
JOSH_GREEN,20112012,504.9,1444,2208
JUNIOR_LESSARD,20072008,388.9,1444.5,2281
SANDY_MCCARTHY,20032004,441.8,1446,2254
MANNY_FERNANDEZ,20082009,728,1446.5,2039
RYAN_VESCE,20092010,404,1446.5,2288
JORDAN_SCHROEDER,20132014,426,1447,2251
CHRIS_VANDEVELDE,20132014,413.9,1447,2267
TOMAS_KUNDRATEK,20122013,416,1447,2272
MATT_HACKETT,20132014,463.9,1449,2235
JANNE_PESONEN,20082009,371.9,1450,2293.1
JAMES_SHEPPARD,20132014,619,1452,2131
NICLAS_BERGFORS,20112012,572,1452,2149
LARS_JONSSON,20062007,369.9,1452,2279
PAUL_KARIYA,20092010,732.9,1453,2032.1
RAPHAEL_DIAZ,20132014,530,1453,2189
CASEY_BORER,20092010,430,1453,2273
BRENDEN_DILLON,20132014,522.9,1454.5,2182
MARTINS_KARSUMS,20082009,403.9,1455.5,2269
JONAS_GUSTAVSSON,20132014,698,1456,2065
TOMMI_SANTALA,20062007,443,1457,2271
JON_KALINSKI,20092010,395,1458,2286
JOE_COLBORNE,20132014,457,1459,2249
ANDREY_ZUBAREV,20102011,399,1460,2288
TROY_BODIE,20132014,492,1460.5,2230
SERGEI_BRYLIN,20072008,579,1461,2156
NAIL_YAKUPOV,20132014,506,1461,2210.1
RICHARD_PANIK,20132014,468,1461,2243.1
ANDREJ_NEDOROST,20032004,394.9,1461,2281
MIKE_KEANE,20032004,467.8,1461.5,2235
LADISLAV_BENYSEK,20022003,384,1461.5,2288.1
CHRIS_TAYLOR,20032004,472,1462,2252
JUSTIN_POGGE,20082009,438,1462,2254
ERIK_CHRISTENSEN,20112012,679.9,1464,2090
BRAD_LUKOWICH,20102011,669,1465,2097.1
ANDY_WOZNIEWSKI,20092010,515,1465,2220
JIMMY_HAYES,20132014,469,1465,2249
LUKE_ADAM,20132014,476.9,1465.5,2232
BOBBY_SANGUINETTI,20122013,471,1465.5,2265
MATTHEW_CORRENTE,20102011,420,1466,2276
SERGEI_SHIROKOV,20102011,389,1466.5,2296
MARK_POPOVIC,20092010,490,1467,2230
ANDERS_NILSSON,20132014,458.9,1467,2249
MARK_RECCHI,20102011,804,1468,1992
DMITRI_BYKOV,20022003,502,1468.5,2229
P.J._STOCK,20022003,418.9,1469,2281
BURKE_HENRY,20032004,475.9,1470,2251.1
CAMERON_GAUNCE,20132014,413,1470,2300
MIKAEL_TELLQVIST,20082009,689,1471,2086
TOM_WANDELL,20122013,579,1471,2196
TOMAS_KUBALIK,20112012,430,1471,2297
CHRIS_MCALPINE,20022003,417,1471,2294
DIETER_KOCHAN,20022003,395.9,1471,2302
NOAH_WELCH,20102011,503,1472,2245
KARL_STEWART,20072008,424,1473,2285
JOE_SACCO,20022003,442.9,1474,2278
MIKE_YORK,20072008,688,1475,2096
JASON_WIEMER,20052006,563,1475,2187
KYLE_WANVIG,20072008,457,1475,2262
BLAKE_SLOAN,20032004,455.9,1475.5,2259
ANTHONY_PELUSO,20132014,417.9,1475.5,2285
STEPHANE_MATTEAU,20022003,436.9,1477.5,2286
JASON_WILLIAMS,20112012,716,1478,2091
BRANDON_YIP,20132014,592.9,1478,2168
ANTON_BELOV,20132014,478,1478,2252
CHRIS_CLARK,20102011,708,1479,2067
BRYAN_HELMER,20082009,432,1479,2284
JOSH_TORDJMAN,20082009,402.9,1479,2311
KRIS_BEECH,20072008,519.9,1480.5,2242.1
DANIEL_GIRARDI,20132014,778,1482,2036.1
MIKE_BLUNDEN,20132014,452.9,1482.5,2262
FRANK_CORRADO,20132014,409,1483,2290
CHRIS_MUELLER,20132014,456,1484,2296
BRETT_MCLEAN,20082009,686,1485,2100
ROMAN_WICK,20102011,367,1485,2314
VERNON_FIDDLER,20132014,761.9,1485.5,2048
ANDERS_LINDBACK,20132014,663,1486,2120.1
PATRICK_DWYER,20132014,635,1486,2150
BRANISLAV_MEZEI,20072008,581,1486,2187
PATRICK_BOILEAU,20032004,481,1487,2262.1
JEFF_HEEREMA,20032004,423,1487,2295.1
ERIC_MELOCHE,20062007,449,1488,2264
MICKI_DUPONT,20072008,418,1488,2288
KIP_BRENNAN,20052006,410,1488,2307
SHELDON_SOURAY,20122013,780,1489.5,2023
JUSSI_RYNNAS,20122013,410,1490.5,2318
GREG_CLASSEN,20022003,392,1491,2322
BYRON_BITZ,20112012,485.9,1492.5,2244.1
ANSSI_SALMELA,20102011,559.9,1493,2216
MARK_STUART,20132014,767,1498.5,2076
ALEXANDRE R._PICARD,20112012,676,1499,2112
JONATHAN_SIM,20102011,690,1499,2132.1
GUILLAUME_DESBIENS,20112012,384.9,1499,2320
RICK_BERRY,20032004,498.9,1501,2253.1
STEVE_STAIOS,20112012,834.9,1502,2014
CHRIS_OSGOOD,20102011,831,1502,2012
REID_SIMPSON,20022003,417.9,1502,2321
STEVE_PASSMORE,20032004,531.9,1502.5,2243
ALEX_PETROVIC,20132014,430,1503,2305
BRAD_STUART,20132014,882,1505,1983
MIKE_RUPP,20132014,664.9,1505,2142
NATHAN_PERROTT,20052006,456,1505,2300
COLIN_FORBES,20052006,423,1505,2321
ALEX_CHIASSON,20132014,488,1506.5,2261
NOLAN_PRATT,20072008,615,1507.5,2182.1
STEVEN_ZALEWSKI,20112012,401.9,1507.5,2310
LUCA_CAPUTI,20102011,439,1508,2280
NORMAN_MILLEY,20052006,422,1508,2318
LAWRENCE_NYCHOLAT,20082009,490,1509,2265
DUVIE_WESTCOTT,20072008,659,1509.5,2154
NIKO_KAPANEN,20072008,660.9,1510.5,2134
FELIX_POTVIN,20032004,576.9,1511,2213
STU_BICKEL,20122013,477,1511,2261
MARTIN_ST. PIERRE,20092010,435,1511,2306.1
STEVEN_PINIZZOTTO,20132014,418,1511,2309.1
BILL_MUCKALT,20022003,401,1511,2313
NIKLAS_BACKSTROM,20132014,826.9,1512,2030
LANCE_BOUMA,20132014,477.9,1512,2275.1
ERIC_CHOUINARD,20032004,475,1512.5,2284
OLIVIER_MAGNAN,20102011,438,1512.5,2312.1
MATT_DONOVAN,20132014,497,1513.5,2275
AARON_VOLPATTI,20132014,486,1514.5,2285
BRIAN_FINLEY,20062007,444,1514.5,2304
ONDREJ_PAVELEC,20132014,805,1515,2063
ROBERT_SVEHLA,20022003,559,1515,2247
KASPARS_DAUGAVINS,20122013,532,1515,2259
PETR_VRANA,20082009,402,1515,2310
PETER_HARROLD,20132014,619.9,1515.5,2176
ALEXANDER_URBOM,20132014,467.9,1515.5,2299
NATHAN_SMITH,20092010,413,1515.5,2317
JUSTIN_PETERS,20132014,667,1516,2175
KENT_MCDONELL,20032004,465,1516,2308.1
FREDERICK_MEYER,20102011,627.9,1516.5,2181
COLTEN_TEUBERT,20112012,452,1517,2311
ANDREW_HUTCHINSON,20102011,561,1519,2220
JEFF_TAFFE,20112012,574,1519,2236
GARNET_EXELBY,20092010,730,1519.5,2095
MICHAEL_MORRISON,20062007,534,1520,2250
KEVIN_CONNAUTON,20132014,452,1520,2298
MICHAEL_GRIER,20102011,635,1520.5,2192
JAMIE_MCGINN,20132014,698,1521,2142
MATS_LINDGREN,20022003,482,1521,2284
JODY_HULL,20022003,472.9,1522.5,2294
JOEL_BOUCHARD,20052006,566.9,1524,2233
J.T._MILLER,20132014,480.9,1524,2281
BEN_MAXWELL,20112012,456.9,1524,2287
MATHIEU_DANDENAULT,20082009,733,1524.5,2111
BROOKS_ORPIK,20132014,887,1525,2023
IVAN_HUML,20032004,460.9,1525,2293
CRAIG_BILLINGTON,20022003,461,1526,2319.1
JORDAN_LEOPOLD,20132014,862,1527,2033
MATT_GILROY,20132014,669,1527,2171
CHARLES_LINGLET,20092010,429.8,1529,2317
JEAN-FRANCOIS_FORTIN,20022003,469,1530,2305
JARED_ROSS,20092010,438,1530,2333
MATHIEU_GARON,20122013,868.9,1531,2033
SCOTT_NICHOL,20122013,737,1531,2119.1
JORDAN_HENDRY,20102011,592,1531.5,2235
STEVE_MACINTYRE,20102011,449,1531.5,2316
ROMAN_POLAK,20132014,771,1532,2102
CURTIS_MCELHINNEY,20132014,709.9,1532,2151
CODY_CECI,20132014,474,1532,2285
ANDREI_NAZAROV,20052006,453,1532,2304
THOMAS_GREISS,20132014,655,1535,2184
TOMAS_KLOUCEK,20032004,453,1535,2301
VLADIMIR_SOBOTKA,20132014,742,1536,2136
MATHIAS_TJARNQVIST,20072008,566,1536,2226
BLAIR_JONES,20132014,526,1537,2277
MARIO_LEMIEUX,20052006,606,1538,2227.1
DREW_FATA,20072008,451,1538,2319
MATTIAS_RITOLA,20112012,445.9,1538.5,2298
ADAM_MAIR,20102011,690,1539.5,2158.1
DANIEL_TJARNQVIST,20082009,732.9,1540.5,2150
TIM_CONBOY,20092010,468.9,1541,2297
ANDREAS_KARLSSON,20072008,513.9,1541.5,2287
PATRICK_EAVES,20132014,752.9,1542,2125
GREG_DE VRIES,20082009,597,1542,2208
BRETT_CLARK,20122013,855,1544,2057
SCOTT_FERGUSON,20052006,565.9,1545,2240
MICHAEL_VERNACE,20102011,483,1545,2312
JIM_VANDERMEER,20112012,834.9,1546,2086
MATT_D'AGOSTINI,20132014,710.9,1547,2163
MIKHAIL_YAKUBOV,20052006,487,1547,2310
IAN_MORAN,20062007,592.8,1547.5,2242
MARK_EATON,20122013,834.9,1548.5,2062
BRENT_SOPEL,20102011,849,1549,2071
PAUL_SZCZECHURA,20112012,562,1549,2280
BRANDON_MASHINTER,20132014,459,1549.5,2327
JESSE_JOENSUU,20132014,561,1550,2276
RYAN_RUSSELL,20112012,503,1553,2317
ANDREW_GREENE,20132014,801,1554,2100
RADOSLAV_SUCHY,20052006,708,1554.5,2201.1
BOYD_DEVEREAUX,20082009,689,1555,2172
COLTON_GILLIES,20122013,532,1556,2276
BILL_LINDSAY,20032004,490.8,1556,2324
DAN_FOCHT,20032004,550,1557,2271
LEE_GOREN,20062007,510,1557,2309
PATRICE_CORMIER,20122013,471,1557,2327
JAROSLAV_SVOBODA,20052006,530,1558.5,2296
NICK_SPALING,20132014,718.9,1559,2174
MICHAEL_ZIGOMANIS,20102011,597.9,1560,2222
DAN_HINOTE,20082009,679,1561,2195.1
JESSE_BOULERICE,20072008,526.9,1561,2304.1
COLTON_SCEVIOUR,20132014,501,1561,2320
TREVOR_LETOWSKI,20072008,707.9,1562,2162
BENJAMIN_ONDRUS,20082009,441,1562,2342.1
TIM_GLEASON,20132014,867.9,1564,2069
KEVIN_POULIN,20132014,626,1564,2229
MICHEAL_HALEY,20122013,456.9,1564,2325
HAL_GILL,20132014,917,1565,2045
KEVIN_WEEKES,20082009,787.8,1566,2130
CHRIS_BUTLER,20132014,792,1567,2133
ALEX_HENRY,20082009,616,1567.5,2246
MIKE_MCKENNA,20132014,539,1568,2279.1
SCOTT_GOMEZ,20132014,837.9,1569,2082
DARREN_REID,20062007,458,1569,2332
MAXIME_FORTUNUS,20132014,485.9,1570,2330
BRETT_CONNOLLY,20132014,561,1570.5,2284
MATT_JOHNSON,20032004,513,1570.5,2301.1
MARTIN_STRBAK,20032004,510,1572,2297
ALEXANDRE_BOLDUC,20122013,515,1572,2310
PASCAL_PELLETIER,20082009,443,1575.5,2335
ERIC_GODARD,20102011,572.9,1576,2286
BRIAN_WILLSIE,20102011,706,1576.5,2198
DARCY_VEROT,20032004,476,1577,2324
ESA_PIRNES,20032004,469,1578.5,2328.1
ERIC_NICKULAS,20052006,556.9,1579,2277
ALEXEI_SEMENOV,20082009,675.8,1580,2222
D.J._KING,20102011,544,1580,2309
CRAIG_RIVET,20102011,888,1581.5,2075
BRETT_SUTTER,20132014,499,1581.5,2322.1
BRAD_BROWN,20032004,533.9,1582,2292
TIM_WALLACE,20122013,535.9,1582,2302.1
ANDREAS_THURESSON,20102011,476.9,1582,2334
ESPEN_KNUTSEN,20032004,539.9,1583,2316.1
MAXIM_KONDRATIEV,20072008,529,1584,2317
NICK_DRAZENOVIC,20132014,472.9,1584,2354
TORREY_MITCHELL,20132014,736,1585,2180.1
JUSTIN_MAPLETOFT,20032004,502.9,1585,2330
VLADIMIR_MIHALIK,20092010,470,1585,2337
PATRICK_BORDELEAU,20132014,530,1588,2310
MARC_BERGEVIN,20032004,596,1588.5,2268
JASON_KING,20072008,532.8,1589,2306.1
TOMAS_KOPECKY,20132014,819,1591,2143
KYLE_CLIFFORD,20132014,658,1592,2223.1
NICK_SCHULTZ,20132014,928,1593,2062
KYLE_CUMISKEY,20102011,681,1593,2226
TREVOR_KIDD,20032004,626,1593,2255
ALEXANDRE_PICARD,20092010,504,1593,2321
DAVIS_DREWISKE,20122013,627.9,1595,2259
EVGENY_GRACHEV,20112012,486.9,1595,2334
MATTIAS_TEDENBY,20132014,606,1596,2285
KEVIN_CZUCZMAN,20132014,475.9,1596,2335
BRYAN_YOUNG,20072008,443.8,1597.5,2350
OSSI_VAANANEN,20082009,774,1598,2174
YANN_SAUVE,20132014,456,1598,2351
REINHARD_DIVIS,20052006,585,1599.5,2292
JON_MERRILL,20132014,545.9,1599.5,2315
STEVE_SHIELDS,20052006,679,1600,2239
TONY_HRKAC,20022003,553.9,1600,2287.1
JOSEF_MELICHAR,20082009,756,1600.5,2183
TOM_FITZGERALD,20052006,645,1602,2255
MATT_IRWIN,20132014,628.9,1602.5,2272
DEREK_BOOGAARD,20102011,602,1606,2284.1
J-LUC_GRAND-PIERRE,20032004,592,1606,2289
JEFF_ODGERS,20022003,508,1606,2326
TOMI_PETTINEN,20052006,494.9,1606,2334
JOEL_PERRAULT,20102011,588.8,1608.5,2275.1
STEVE_WAGNER,20082009,583,1609,2308
LUKE_GLENDENING,20132014,555,1609,2334
JOHNATHAN_AITKEN,20032004,530,1609,2319.1
BRAD_RICHARDSON,20132014,804.9,1609.5,2149
GLEN_MURRAY,20072008,825,1610.5,2155
MATTIAS_EKHOLM,20132014,551,1610.5,2307
SHAONE_MORRISONN,20102011,878,1612,2107.1
ROBYN_REGEHR,20132014,957,1615,2061
BRENDAN_BELL,20112012,658.9,1615.5,2267
JAMIE_RIVERS,20062007,614.8,1617,2282.1
MICHAL_NEUVIRTH,20132014,799.9,1618,2166
SANDIS_OZOLINSH,20072008,761.9,1618,2181
KEATON_ELLERBY,20132014,678,1618,2240
JEAN-MARC_PELLETIER,20032004,526.9,1618,2345
SHAWN_MCEACHERN,20052006,709,1619,2228
MATHIEU_ROY,20122013,572,1619,2303
ROB_DAVISON,20082009,628,1619.5,2271
NIKLAS_KRONWALL,20132014,887.9,1620.5,2126.1
TOM_PYATT,20132014,733.9,1620.5,2222
PATRICK_COULOMBE,20062007,498,1621.5,2354
OLAF_KOLZIG,20082009,886,1623,2117.1
ROBIN_LEHNER,20132014,675.9,1624,2243.1
SAMUEL_PAHLSSON,20112012,895.8,1625,2126
ROMAN_CERVENKA,20122013,580,1625,2320
ERIC_BELANGER,20122013,909,1626,2121
RICHARD_LINTNER,20022003,530,1627.5,2331
VACLAV_VARADA,20052006,674,1628,2265
JOHN_ZEILER,20102011,540,1628,2343
ERIC_BOULTON,20132014,735,1629,2229
KEN_DANEYKO,20022003,545.9,1629,2344.1
SEAN_MONAHAN,20132014,554,1629.5,2302
JESSE_WALLIN,20022003,545,1630,2320
CODY_ALMOND,20112012,508.9,1630,2346
MIKE_COMMODORE,20112012,912,1632,2131
BRYAN_RODNEY,20112012,572,1633,2326
VILLE_NIEMINEN,20062007,699,1634,2241
JEFF_O'NEILL,20062007,770,1635,2206
FRANCIS_BOUILLON,20132014,963,1636,2108
JOE_PISKULA,20132014,474.9,1636,2358
BRYCE_LAMPMAN,20052006,500,1636.5,2354
SEBASTIEN_CHARPENTIER,20032004,586,1639.5,2308
KYLE_MCLAREN,20072008,750,1640,2224
JOE_DIPENTA,20072008,684,1641,2260.1
GILBERT_BRULE,20112012,755,1642,2212
JEFF_JILLSON,20052006,634.9,1642,2292
MARK_KATIC,20102011,520,1642,2355
MATT_DAVIDSON,20022003,548,1643,2336
MICHAL_BARINKA,20052006,573,1644,2336
JAMIE_OLEKSIAK,20132014,551,1645,2341
MATT_HUNWICK,20132014,813.9,1645.5,2179
VITALIY_KOLESNIK,20052006,536,1645.5,2353
BRIAN_BOYLE,20132014,805,1646,2205
ZACK_SMITH,20132014,741,1649.5,2238
FREDERIC_CASSIVI,20062007,544,1651.5,2341.1
RHETT_WARRENER,20072008,768,1653,2202
T.J._HENSICK,20102011,620.9,1653,2295.1
MIKKO_ELORANTA,20022003,532,1655,2343
RON_TUGNUTT,20032004,666,1656,2290
MARTY_MCINNIS,20022003,612,1656,2313
KYLE_BRODZIAK,20132014,889,1657,2161
JAMIE_MCLENNAN,20062007,756,1657,2231
FRANCIS_LESSARD,20102011,548.9,1657,2349
MIKE_DANTON,20032004,567,1658,2337.1
TOBIAS_STEPHAN,20082009,586,1659,2339
JIM_MCKENZIE,20032004,580,1659,2339
ANDREW_ALBERTS,20132014,893,1661,2157.1
STEVE_WEBB,20032004,547,1661,2356
ADAM_GRAVES,20022003,551,1662,2349
BRIAN_ELLIOTT,20132014,928,1663,2138
ANDREAS_NODL,20122013,699.9,1663,2281
ROD_BRIND'AMOUR,20092010,928,1664,2141
ADAM_BURISH,20132014,782.9,1666,2223
MATHIAS_JOHANSSON,20022003,567,1666,2334
FREDRIK_SJOSTROM,20102011,828.7,1668,2194.1
JAN_BULIS,20062007,806.9,1668,2215
CHRIS_TAMER,20032004,680,1668,2286
BRAYDEN_SCHENN,20132014,750,1669,2263
ANDREW_RAYCROFT,20112012,964,1670,2124
COLIN_WHITE,20112012,847,1670,2192
JOAKIM_LINDSTROM,20112012,655.9,1670,2300
JUSSI_TIMONEN,20062007,534,1670.5,2359
JEFF_TAMBELLINI,20102011,718,1671,2252
DOMINIC_MOORE,20132014,948,1671.5,2141
MARCUS_JOHANSSON,20132014,842.9,1672,2218.1
RANDY_MCKAY,20022003,593,1672,2325
LUKE_SCHENN,20132014,948,1674,2150
BEN_CLYMER,20062007,707,1674,2273
SHANE_ENDICOTT,20052006,554.9,1674,2363
TODD_SIMPSON,20052006,753.9,1674.5,2266
MATT_WALKER,20112012,852.9,1675,2200
GREG_JOHNSON,20052006,747.9,1677,2253
ADAM_MUNRO,20052006,599,1677,2320
CHAD_LAROSE,20122013,907,1678,2166
PETTERI_NOKELAINEN,20112012,722,1679,2277
VICTOR_ORESKOVICH,20112012,590.9,1679,2338
MURRAY_BARON,20032004,728.9,1681,2274
CLAUDE_LAPOINTE,20032004,648,1681.5,2305.1
PETTERI_NUMMELIN,20072008,676.9,1682,2304
BRAD_MAY,20092010,750,1682.5,2258
DARCY_KUEMPER,20132014,658,1683,2308
ALEX_AULD,20112012,989,1684,2128
NIKLAS_NORDGREN,20052006,560,1684,2346
NATHAN_LIEUWEN,20132014,555,1686,2368
PATRICK_RISSMILLER,20102011,694,1688,2306
JOSH_GRATTON,20082009,573,1688,2346.1
DANA_TYRELL,20122013,651.9,1689,2310
TIM_SESTITO,20132014,571,1689,2339
JEFF_DANIELS,20022003,589.9,1692,2366
THEO_PECKHAM,20122013,776,1695,2258.1
KENNDAL_MCARDLE,20112012,548,1696,2356
LINUS_OMARK,20132014,642.9,1697.5,2320
DAVID_KOCI,20102011,589,1697.5,2342
MATT_SMABY,20102011,706,1699,2297
COLIN_FRASER,20132014,780.9,1700,2257
JOHN_MOORE,20132014,753.9,1701,2267
CHRIS_HERPERGER,20022003,565,1702,2365
KRIS_DRAPER,20102011,945,1704,2181
LAURI_KORPIKOSKI,20132014,893,1705,2205
LYLE_ODELEIN,20052006,765.9,1705,2280
JOHN_MADDEN,20112012,930.9,1706,2193
CAM_BARKER,20122013,883,1707,2203
PATRIC_KJELLBERG,20022003,632,1708,2334
NICOLAS_DESLAURIERS,20132014,546.9,1708,2376
DEREK_SMITH,20132014,660.9,1708.5,2325
BRIAN_SUTHERBY,20102011,820,1709,2240
DEREK_DORSETT,20132014,808,1711,2243
HANNES_HYVONEN,20022003,615.8,1711,2362
SCOTT_PELLERIN,20032004,574.9,1712,2370
FRANCOIS_BEAUCHEMIN,20132014,1065,1715,2121
PATRICK_O'SULLIVAN,20112012,900,1715,2217
AARON_MILLER,20072008,802,1715,2269
MIKE_RATHJE,20062007,809,1716,2261
NICK_BOYNTON,20102011,1004,1717,2159
STEVE_POAPST,20052006,785,1717,2262
IVAN_NOVOSELTSEV,20032004,700,1717,2313
STEPHANE_YELLE,20092010,895.9,1717.5,2218
TOMI_KALLIO,20022003,570,1718,2366
ALEKSANDER_SUGLOBOV,20062007,580,1718,2379
ZACH_BOGOSIAN,20132014,948.9,1719,2185
CHRIS_BOURQUE,20122013,583.9,1719.5,2360
ROB_SCUDERI,20132014,1039,1720.5,2134
MILAN_JURCINA,20112012,973.9,1720.5,2183
LUBOMIR_SEKERAS,20032004,638.9,1721,2327
LANCE_WARD,20032004,598,1721,2347
PASCAL_LECLAIRE,20102011,972.9,1722,2179
JUSTIN_SCHULTZ,20132014,738.9,1722,2289.1
DAVE_ANDREYCHUK,20052006,666,1725,2326
JAY_MCKEE,20092010,943.9,1726,2196.1
STEVE_MARTINS,20052006,634.9,1726,2347
PETER_WORRELL,20032004,627,1726.5,2363
STEVE_OTT,20132014,978,1727,2156
JEFF_HACKETT,20032004,805,1727,2267.1
PER_SVARTVADET,20022003,646.9,1727,2354
TIM_KENNEDY,20132014,724,1729,2307
CHRIS_PHILLIPS,20132014,1080.9,1730,2127
MARCEL_HOSSA,20072008,774,1734.5,2294
GREGORY_STEWART,20092010,591,1735,2373
RYAN_O'BYRNE,20122013,917,1736,2221
J.T._BROWN,20132014,665.9,1737,2347.1
BORIS_VALABIK,20092010,720,1737.5,2329
TODD_MARCHANT,20102011,1001.9,1739,2180
JEFF_PETRY,20132014,869,1741,2245
JEFF_HOGGAN,20092010,644.9,1741,2350.1
AARON_NESS,20132014,599,1741,2369
DANNY_SYVRET,20102011,678.9,1743,2337.1
LENNART_PETRELL,20122013,632.9,1743,2342
BRAD_BOMBARDIR,20032004,758.8,1744,2287
BRAD_MILLS,20132014,602,1744,2373
JASON_DOIG,20032004,715.9,1744.5,2315
SERGE_PAYER,20062007,646,1744.5,2369
ERIK_REITZ,20082009,620,1745.5,2355
KARL_ALZNER,20132014,938,1747,2228
KARL_DYKHUIS,20032004,654,1748,2347
HARRY_ZOLNIERCZYK,20122013,640.9,1749,2371
BRYAN_ALLEN,20132014,1089,1750,2146
SHAWN_THORNTON,20132014,869.9,1750,2263.1
DERYK_ENGELLAND,20132014,830,1750,2261
JOHN_SCOTT,20132014,730,1750.5,2325
JOE_VITALE,20132014,727.9,1751,2323
MARTY_MURRAY,20062007,691,1755,2336
SVEN_BUTENSCHON,20052006,680,1755,2346
BRAD_MALONE,20132014,632,1755,2362
JEFF_HALPERN,20132014,1047,1756,2163
KEVYN_ADAMS,20072008,870,1757,2272
ERIC_TANGRADI,20132014,689,1759,2342
JOE_FINLEY,20122013,596.9,1759,2379
NATHAN_MCIVER,20082009,637,1759.5,2377
JAY_BEAGLE,20132014,732,1760,2325
JOEL_KWIATKOWSKI,20072008,879.9,1761,2274
MIKE_RICCI,20062007,760.9,1761,2314
MIKE_EASTWOOD,20032004,712.9,1761,2330
NATHAN_LAWSON,20102011,645,1764,2373
DYLAN_OLSEN,20132014,672,1765,2346
SCOTT_THORNTON,20072008,776,1766,2314
CARTER_ASHTON,20132014,583,1766.5,2382
STU_BARNES,20072008,939,1768,2229
LADISLAV_SMID,20132014,1044,1769,2200
MICHAEL_DEL ZOTTO,20132014,958.9,1769,2228
BRENT_GILCHRIST,20022003,614.9,1771.5,2386
MARTY_REASONER,20122013,1036.9,1772,2201
BRENDAN_MIKKELSON,20122013,769.9,1772,2309
ERIC_MESSIER,20032004,636,1773,2361
CODY_MCLEOD,20132014,923.9,1775,2255
MATTIAS_OHLUND,20102011,1085.9,1776,2160
BRIAN_SAVAGE,20052006,772,1778,2301.1
TOMAS_ZIZKA,20032004,614,1778,2381
ZAC_DALPE,20132014,699,1779,2362
DAN_LACOUTURE,20082009,746.9,1780,2342
MARK_PYSYK,20132014,711,1780.5,2361
BRANKO_RADIVOJEVIC,20072008,912.9,1781,2251
MARTIN_CIBAK,20052006,647.9,1781.5,2377
RICK_RYPIEN,20102011,709.9,1782,2356
BOYD_GORDON,20132014,1021,1785,2233
OSKARS_BARTULIS,20102011,743,1785,2352
JASON_LABARBERA,20132014,1044,1786,2204
JOSE_THEODORE,20122013,1193.9,1786.5,2122
MATT_HENDRICKS,20132014,870.9,1793,2280
JAMES_WRIGHT,20132014,738.9,1794,2343
MATT_MURLEY,20072008,691,1794,2372.1
DENIS_ARKHIPOV,20062007,851.9,1795,2308
ALEXANDER_SVITOV,20062007,743.9,1795,2333
CHRIS_CHELIOS,20092010,986,1797,2230
BEN_SCRIVENS,20132014,861.9,1797,2298
TYLER_SLOAN,20102011,780,1797,2337.1
ZAC_RINALDO,20132014,753.9,1797.5,2344
TREVOR_LINDEN,20072008,947,1803,2269
CHAD_KILGER,20072008,912,1803,2282
