player,season,beta,prob,ppm,pm,fp,beta.po,prob.po,ppm.po,pm.po,fp.po
KRIS_VERSTEEG,20092010,0.11,0.53,89.04,268,0.58,0.11,0.53,28.56,-23,0.48
CAM_ATKINSON,20132014,0.2,0.55,88.99,147,0.58,0.2,0.55,12.02,23,0.59
BRIAN_ROLSTON,20062007,0.08,0.52,88.94,316,0.57,0.08,0.52,5.23,21,0.58
CHRIS_NEIL,20052006,0.15,0.54,88.92,327,0.63,0.15,0.54,7.33,17,0.58
ROBERT_NILSSON,20082009,0.14,0.53,88.81,40,0.52,0,0.5,0,0,0
CAL_CLUTTERBUCK,20082009,0.14,0.53,88.8,-146,0.44,0,0.5,0,0,0
BLAKE_COMEAU,20092010,0.14,0.53,88.72,-111,0.46,0,0.5,0,0,0
JANNIK_HANSEN,20082009,0.2,0.55,88.7,-81,0.46,0.2,0.55,1.96,-6,0.35
MIKE_KNUBLE,20102011,0.09,0.52,88.6,170,0.54,0.09,0.52,7.51,32,0.59
DREW_STAFFORD,20082009,0.11,0.53,88.55,188,0.56,0,0.5,0,0,0
CLIFF_RONNING,20022003,0.17,0.54,88.44,196,0.6,0.17,0.54,20.6,57,0.62
SAKU_KOIVU,20072008,0.09,0.52,88.4,130,0.53,0.09,0.52,9.25,12,0.53
JASON_CHIMERA,20112012,0.11,0.53,88.36,6,0.5,0.11,0.53,13.85,4,0.51
SEAN_COUTURIER,20122013,0.19,0.55,88.32,-20,0.49,0,0.5,0,0,0
MIKAEL_SAMUELSSON,20022003,0.19,0.55,88.18,-36,0.48,0,0.5,0,0,0
SAKU_KOIVU,20052006,0.09,0.52,88.14,272,0.57,0.09,0.52,2.69,-5,0.46
ALEX_TANGUAY,20072008,0.09,0.52,88.11,142,0.54,0.16,0.54,12.49,20,0.56
JAROME_IGINLA,20052006,0.08,0.52,88.06,276,0.56,0.08,0.52,8.42,5,0.51
VIKTOR_KOZLOV,20032004,0.16,0.54,88.03,26,0.51,0.16,0.54,1.48,-1,0.47
DWIGHT_KING,20122013,0.25,0.56,87.95,93,0.57,0.25,0.56,43.41,-3,0.5
PATRICK_SHARP,20132014,0.11,0.53,87.95,388,0.63,0.11,0.53,23.14,31,0.54
WAYNE_SIMMONDS,20112012,0.09,0.52,87.94,339,0.59,0.09,0.52,9.51,9,0.52
PATRIC_HORNQVIST,20122013,0.35,0.59,87.66,99,0.6,0,0.5,0,0,0
PASCAL_DUPUIS,20122013,0.14,0.54,87.64,34,0.51,0.14,0.54,29.31,-26,0.47
MATT_BRADLEY,20082009,0.16,0.54,87.63,-62,0.47,0.16,0.54,16.72,-28,0.43
MIKE_RICHARDS,20072008,0.08,0.52,87.58,72,0.52,0.08,0.52,21.56,-13,0.49
NIGEL_DAWES,20092010,0.14,0.54,87.54,188,0.58,0,0.5,0,0,0
SCOTT_HARTNELL,20072008,0.1,0.53,87.38,72,0.52,0.1,0.53,17.73,-1,0.5
DAVID_BOOTH,20132014,0.21,0.55,87.36,36,0.52,0,0.5,0,0,0
JAMES_VAN RIEMSDYK,20132014,0.08,0.52,87.1,-92,0.48,0,0.5,0,0,0
OLEG_SAPRYKIN,20062007,0.15,0.54,87.09,85,0.54,0.15,0.54,9.18,7,0.53
ERIK_CONDRA,20122013,0.2,0.55,87.06,-26,0.49,0.2,0.55,22.6,-33,0.43
BRAD_RICHARDS,20052006,0.07,0.52,87.01,480,0.6,0.07,0.52,6.21,21,0.56
BILL_GUERIN,20092010,0.09,0.52,87.01,554,0.64,0.09,0.52,11.79,101,0.69
ALEX_TANGUAY,20032004,0.15,0.54,86.96,281,0.62,0.15,0.54,6.07,17,0.6
ALEXEI_YASHIN,20022003,0.15,0.54,86.85,297,0.63,0.15,0.54,7,17,0.59
ALES_HEMSKY,20032004,0.2,0.55,86.85,123,0.57,0,0.5,0,0,0
DANIEL_ALFREDSSON,20022003,0.14,0.53,86.78,304,0.62,0.14,0.53,16.51,61,0.63
BRIAN_GIONTA,20122013,0.15,0.54,86.44,122,0.55,0.15,0.54,4.53,7,0.56
TOMAS_FLEISCHMANN,20072008,0.14,0.53,86.4,229,0.59,0.14,0.53,1.71,-3,0.44
JERE_LEHTINEN,20082009,0.14,0.53,86.36,136,0.55,0,0.5,0,0,0
TOMAS_HOLMSTROM,20082009,0.15,0.54,86.36,390,0.67,0.15,0.54,36.03,148,0.66
RILEY_NASH,20132014,0.19,0.55,86.33,-4,0.5,0,0.5,0,0,0
ARTEM_ANISIMOV,20092010,0.12,0.53,86.29,33,0.51,0,0.5,0,0,0
ERIC_STAAL,20132014,0.1,0.53,86.25,159,0.55,0,0.5,0,0,0
MATHIEU_PERREAULT,20132014,0.23,0.56,86.16,124,0.58,0.03,0.51,1.07,-26,0.29
TEDDY_PURCELL,20092010,0.16,0.54,86.07,68,0.53,0,0.5,0,0,0
MAXIM_AFINOGENOV,20062007,0.13,0.53,85.98,207,0.58,0.13,0.53,18.64,30,0.55
CLARKE_MACARTHUR,20082009,0.13,0.53,85.73,76,0.53,0,0.5,0,0,0
ROBERT_NILSSON,20092010,0.14,0.53,85.71,95,0.54,0,0.5,0,0,0
VIKTOR_STALBERG,20132014,0.24,0.56,85.65,3,0.5,0,0.5,0,0,0
KYLE_WELLWOOD,20102011,0.26,0.56,85.64,170,0.63,0.26,0.56,45.78,48,0.57
VACLAV_PROSPAL,20022003,0.15,0.54,85.53,216,0.6,0.15,0.54,15.34,38,0.59
ALEXEI_PONIKAROVSKY,20122013,0.27,0.57,85.44,82,0.56,0,0.5,0,0,0
JOHN_TAVARES,20122013,0.12,0.53,85.4,270,0.6,0.12,0.53,11.07,37,0.6
RAFFI_TORRES,20092010,0.13,0.53,85.38,111,0.54,0.13,0.53,5.22,-3,0.48
MATT_COOKE,20072008,0.14,0.53,85.35,-115,0.45,0.14,0.53,8.45,-22,0.41
BROOKS_LAICH,20062007,0.13,0.53,85.05,-84,0.47,0,0.5,0,0,0
MIKE_KNUBLE,20092010,0.1,0.53,85.05,226,0.57,0.1,0.53,10.24,47,0.62
RANDY_ROBITAILLE,20052006,0.13,0.53,85.03,209,0.58,0,0.5,0,0,0
PATRIK_ELIAS,20092010,0.13,0.53,85.01,200,0.57,0.13,0.53,7.97,35,0.64
DANA_TYRELL,20102011,0.15,0.54,84.93,-63,0.47,0.15,0.54,4.71,-23,0.32
TROY_BROUWER,20132014,0.12,0.53,84.92,68,0.52,0,0.5,0,0,0
JOCHEN_HECHT,20022003,0.25,0.56,84.87,108,0.58,0,0.5,0,0,0
T.J._OSHIE,20132014,0.11,0.53,84.81,183,0.56,0.11,0.53,8.44,30,0.6
COLBY_ARMSTRONG,20092010,0.11,0.53,84.79,-139,0.46,0,0.5,0,0,0
ANDREW_COGLIANO,20122013,0.19,0.55,84.79,-37,0.48,0.19,0.55,15.2,-10,0.47
MIKE_RIBEIRO,20112012,0.08,0.52,84.77,18,0.5,0,0.5,0,0,0
GARY_ROBERTS,20032004,0.15,0.54,84.75,212,0.6,0.15,0.54,15.13,-14,0.46
JANNIK_HANSEN,20132014,0.16,0.54,84.75,44,0.52,0,0.5,0,0,0
SCOTT_HARTNELL,20022003,0.16,0.54,84.69,130,0.56,0,0.5,0,0,0
DAVID_MOSS,20132014,0.13,0.53,84.69,-118,0.45,0,0.5,0,0,0
BRAD_RICHARDS,20082009,0.11,0.53,84.63,183,0.56,0,0.5,0,0,0
TOMAS_PLEKANEC,20102011,0.07,0.52,84.61,112,0.52,0.07,0.52,8.38,-38,0.42
WOJTEK_WOLSKI,20072008,0.11,0.53,84.58,134,0.54,0.11,0.53,6.09,-19,0.41
BOYD_DEVEREAUX,20072008,0.15,0.54,84.52,-105,0.45,0,0.5,0,0,0
MARC-ANTOINE_POULIOT,20082009,0.17,0.54,84.49,-11,0.49,0,0.5,0,0,0
MIKE_MODANO,20052006,0.09,0.52,84.45,339,0.59,0.09,0.52,7.26,28,0.59
BRYAN_LITTLE,20102011,0.08,0.52,84.41,105,0.53,0,0.5,0,0,0
PETR_NEDVED,20032004,0.13,0.53,84.4,144,0.55,0,0.5,0,0,0
ALEX_BURROWS,20102011,0.1,0.52,84.36,4,0.5,0.1,0.52,35.67,-8,0.49
MARCEL_HOSSA,20052006,0.19,0.55,84.33,72,0.54,0.19,0.55,6.7,17,0.62
MAX_PACIORETTY,20092010,0.19,0.55,84.12,-9,0.49,0,0.5,0,0,0
ROD_BRIND'AMOUR,20092010,0.12,0.53,84.05,20,0.51,0,0.5,0,0,0
MIKE_CAMMALLERI,20082009,0.08,0.52,83.84,465,0.61,0.08,0.52,5.33,23,0.59
MARTIN_ST. LOUIS,20102011,0.07,0.52,83.8,432,0.59,0.07,0.52,18.18,28,0.53
MICHAEL_RYDER,20112012,0.08,0.52,83.72,157,0.54,0,0.5,0,0,0
COLBY_ARMSTRONG,20062007,0.1,0.52,83.59,-253,0.43,0.1,0.52,4.99,-53,0.24
ANTTI_MIETTINEN,20082009,0.08,0.52,83.5,-35,0.49,0,0.5,0,0,0
TYLER_ENNIS,20102011,0.09,0.52,83.46,175,0.55,0.09,0.52,7.74,-1,0.5
SHANE_DOAN,20032004,0.11,0.53,83.4,114,0.54,0,0.5,0,0,0
BILL_GUERIN,20072008,0.09,0.52,83.4,167,0.54,0,0.5,0,0,0
MICHAEL_RYDER,20062007,0.08,0.52,83.33,214,0.55,0,0.5,0,0,0
RYAN_SHANNON,20112012,0.24,0.56,83.3,18,0.51,0,0.5,0,0,0
OLEG_SAPRYKIN,20052006,0.15,0.54,83.21,95,0.54,0,0.5,0,0,0
MIKE_GREEN,20132014,0.12,0.53,83.12,153,0.56,0,0.5,0,0,0
LEE_STEMPNIAK,20072008,0.1,0.53,83.11,166,0.55,0,0.5,0,0,0
JAROME_IGINLA,20082009,0.06,0.52,83.09,484,0.59,0.06,0.52,5.62,9,0.53
NIGEL_DAWES,20082009,0.14,0.54,83.01,88,0.54,0,0.5,0,0,0
JEFF_SKINNER,20132014,0.13,0.53,82.94,152,0.56,0,0.5,0,0,0
CHRISTIAN_EHRHOFF,20092010,0.06,0.52,82.93,361,0.57,0.06,0.52,13.06,45,0.56
MICHAEL_NYLANDER,20082009,0.11,0.53,82.91,290,0.6,0.11,0.53,1.98,2,0.53
DEREK_ROY,20102011,0.16,0.54,82.82,129,0.56,0.16,0.54,2.51,-7,0.39
MATT_PETTINGER,20062007,0.12,0.53,82.79,-102,0.46,0,0.5,0,0,0
BOBBY_HOLIK,20082009,0.2,0.55,82.59,49,0.53,0.2,0.55,2.69,1,0.52
LARS_ELLER,20132014,0.13,0.53,82.55,7,0.5,0.13,0.53,23.12,-14,0.48
FREDRIK_SJOSTROM,20052006,0.14,0.53,82.48,-104,0.46,0,0.5,0,0,0
DEREK_ROY,20132014,0.17,0.54,82.48,179,0.59,0.17,0.54,5.75,21,0.66
DANIEL_WINNIK,20082009,0.21,0.55,82.47,-96,0.44,0,0.5,0,0,0
RYAN_SHANNON,20062007,0.24,0.56,82.45,95,0.57,0.24,0.56,5.31,8,0.59
CRAIG_SMITH,20112012,0.12,0.53,82.45,98,0.54,0.12,0.53,1.76,9,0.66
BRENT_JOHNSON,20052006,0.08,0.52,82.36,-133,0.47,0,0.5,0,0,0
TOMAS_FLEISCHMANN,20122013,0.14,0.53,82.36,8,0.5,0,0.5,0,0,0
BRENDAN_SHANAHAN,20032004,0.12,0.53,82.33,243,0.59,0.12,0.53,10.75,46,0.63
RYAN_KESLER,20062007,0.16,0.54,82.23,-83,0.46,0.16,0.54,0.24,-1,0.33
ALEX_TANGUAY,20102011,0.08,0.52,82.19,191,0.54,0,0.5,0,0,0
CHRIS_HIGGINS,20092010,0.1,0.53,82.17,-6,0.5,0,0.5,0,0,0
MARTIN_HAVLAT,20092010,0.09,0.52,82.15,233,0.56,0,0.5,0,0,0
MIKE_FISHER,20072008,0.08,0.52,82.11,82,0.52,0,0.5,0,0,0
MARTIN_ST. LOUIS,20062007,0.07,0.52,82.02,411,0.58,0.07,0.52,6.04,56,0.66
MIKE_CAMMALLERI,20062007,0.08,0.52,81.99,376,0.59,0,0.5,0,0,0
JAMES_NEAL,20122013,0.16,0.54,81.86,256,0.63,0.16,0.54,28.73,87,0.62
ALES_HEMSKY,20122013,0.2,0.55,81.84,-11,0.49,0,0.5,0,0,0
NIKLAS_HAGMAN,20082009,0.1,0.53,81.78,100,0.53,0,0.5,0,0,0
CAREY_PRICE,20102011,0.03,0.51,81.78,135,0.51,0.03,0.51,8.65,-44,0.46
GILBERT_BRULE,20092010,0.13,0.53,81.75,4,0.5,0,0.5,0,0,0
OLLI_JOKINEN,20102011,0.08,0.52,81.72,261,0.57,0,0.5,0,0,0
KYLE_OKPOSO,20102011,0.19,0.55,81.67,145,0.58,0,0.5,0,0,0
PAVEL_DATSYUK,20022003,0.23,0.56,81.54,98,0.57,0.23,0.56,7.17,25,0.7
NICK_FOLIGNO,20082009,0.12,0.53,81.51,202,0.57,0,0.5,0,0,0
BRAD_RICHARDS,20072008,0.07,0.52,81.46,276,0.56,0.08,0.52,17.8,50,0.55
JARKKO_RUUTU,20092010,0.12,0.53,81.45,-110,0.46,0.12,0.53,8.96,-29,0.4
BLAKE_WHEELER,20082009,0.1,0.53,81.42,2,0.5,0.1,0.53,6.71,-17,0.44
SHAWN_THORNTON,20102011,0.14,0.54,81.37,-32,0.49,0.14,0.54,11.58,-20,0.44
BRAD_RICHARDS,20102011,0.07,0.52,81.25,380,0.58,0,0.5,0,0,0
PETR_PRUCHA,20092010,0.11,0.53,81.19,257,0.59,0.11,0.53,6.93,8,0.53
CHRIS_SIMON,20032004,0.17,0.54,81.13,115,0.56,0.17,0.54,16.93,30,0.58
ERIC_STAAL,20122013,0.1,0.53,80.99,132,0.54,0,0.5,0,0,0
VLADIMIR_TARASENKO,20122013,0.24,0.56,80.91,176,0.63,0.24,0.56,0.36,-3,0
RYAN_SMYTH,20072008,0.12,0.53,80.9,182,0.56,0.12,0.53,10.33,33,0.59
JAROME_IGINLA,20062007,0.08,0.52,80.89,176,0.54,0.08,0.52,6.79,-6,0.48
SHAWN_THORNTON,20092010,0.19,0.55,80.88,46,0.53,0.19,0.55,11.43,-5,0.48
SAM_GAGNER,20102011,0.1,0.52,80.86,94,0.53,0,0.5,0,0,0
PATRIK_ELIAS,20032004,0.13,0.53,80.8,246,0.6,0.13,0.53,5.03,11,0.57
MICHAL_REPIK,20102011,0.3,0.58,80.73,54,0.55,0,0.5,0,0,0
PATRICK_SHARP,20102011,0.08,0.52,80.69,322,0.58,0.08,0.52,8.05,30,0.57
RAFFI_TORRES,20112012,0.13,0.53,80.69,44,0.52,0.13,0.53,5.81,16,0.59
CHRIS_NEIL,20072008,0.15,0.54,80.64,119,0.55,0.15,0.54,4.14,-1,0.49
MICHAEL_RAFFL,20132014,0.23,0.56,80.62,25,0.52,0.23,0.56,13.23,-20,0.41
ERIK_COLE,20072008,0.08,0.52,80.6,358,0.59,0,0.5,0,0,0
JEFF_SKINNER,20122013,0.13,0.53,80.6,164,0.57,0,0.5,0,0,0
DAN_SEXTON,20102011,0.23,0.56,80.59,-40,0.47,0.23,0.56,1.12,0,0.5
LINUS_OMARK,20102011,0.16,0.54,80.55,120,0.56,0,0.5,0,0,0
ROBERT_LANG,20032004,0.12,0.53,80.35,122,0.54,0.12,0.53,12.19,70,0.67
NIKLAS_HAGMAN,20112012,0.12,0.53,80.25,-44,0.48,0,0.5,0,0,0
ANDY_MCDONALD,20092010,0.08,0.52,80.2,265,0.57,0,0.5,0,0,0
CLARKE_MACARTHUR,20102011,0.08,0.52,80.15,259,0.56,0,0.5,0,0,0
MATT_DONOVAN,20132014,0.2,0.55,80.1,79,0.55,0,0.5,0,0,0
BRAD_ISBISTER,20052006,0.15,0.54,79.72,94,0.54,0,0.5,0,0,0
ANDREW_EBBETT,20082009,0.17,0.54,79.68,195,0.61,0.17,0.54,24.66,-11,0.48
CHRIS_KREIDER,20132014,0.13,0.53,79.67,264,0.61,0.13,0.53,17.13,18,0.53
MARCO_STURM,20112012,0.21,0.55,79.65,15,0.51,0.21,0.55,8.23,-18,0.38
DAVID_MOSS,20072008,0.27,0.57,79.54,69,0.56,0.27,0.57,9.82,3,0.52
LADISLAV_NAGY,20062007,0.09,0.52,79.53,232,0.57,0.09,0.52,5.87,32,0.62
ADAM_HENRIQUE,20112012,0.1,0.52,79.46,55,0.52,0.1,0.52,24.17,24,0.52
SCOTT_WALKER,20082009,0.22,0.55,79.29,78,0.55,0.22,0.55,31.26,11,0.52
MILAN_HEJDUK,20082009,0.07,0.52,79.25,197,0.54,0,0.5,0,0,0
DARCY_TUCKER,20072008,0.1,0.52,79.24,247,0.57,0,0.5,0,0,0
CLAUDE_GIROUX,20082009,0.18,0.54,79.22,51,0.53,0.18,0.54,10.44,2,0.51
MATT_STAJAN,20102011,0.11,0.53,79.2,87,0.53,0,0.5,0,0,0
PETR_SYKORA,20022003,0.13,0.53,79.13,226,0.59,0.13,0.53,21.29,35,0.55
JONATHAN_HEDSTROM,20052006,0.1,0.53,79.03,-193,0.44,0.1,0.53,2.93,-29,0.25
COLIN_WILSON,20112012,0.11,0.53,79.01,160,0.55,0.11,0.53,4.16,10,0.56
MARCEL_HOSSA,20062007,0.16,0.54,78.93,31,0.52,0.16,0.54,16.75,12,0.53
DAVID_MOSS,20062007,0.26,0.56,78.85,119,0.6,0.26,0.56,11.36,-10,0.44
TIM_CONNOLLY,20072008,0.12,0.53,78.84,185,0.57,0,0.5,0,0,0
JANNIK_HANSEN,20092010,0.21,0.55,78.8,-46,0.47,0.21,0.55,17.01,-17,0.45
CAM_ATKINSON,20122013,0.24,0.56,78.8,52,0.54,0,0.5,0,0,0
MARIUSZ_CZERKAWSKI,20032004,0.17,0.54,78.77,222,0.62,0.17,0.54,3.26,9,0.62
JEAN-PIERRE_DUMONT,20082009,0.08,0.52,78.77,309,0.57,0,0.5,0,0,0
MICHAEL_FROLIK,20122013,0.22,0.55,78.55,-9,0.49,0.22,0.55,44.53,-73,0.41
ZEMGUS_GIRGENSONS,20132014,0.17,0.54,78.45,-148,0.42,0,0.5,0,0,0
JAN_BULIS,20052006,0.11,0.53,78.44,-28,0.49,0.11,0.53,7.23,16,0.56
ADAM_HALL,20082009,0.15,0.54,78.44,-226,0.39,0,0.5,0,0,0
VACLAV_PROSPAL,20122013,0.15,0.54,78.39,74,0.54,0,0.5,0,0,0
BOYD_GORDON,20072008,0.12,0.53,78.36,-202,0.42,0.12,0.53,7.36,-24,0.4
MATHIEU_DARCHE,20102011,0.17,0.54,78.3,187,0.6,0.17,0.54,12.32,1,0.5
BRAD_RICHARDS,20112012,0.07,0.52,78.27,305,0.57,0.07,0.52,22.03,74,0.56
MARC_SAVARD,20052006,0.07,0.52,78.06,539,0.61,0,0.5,0,0,0
CHRIS_PRONGER,20092010,0.05,0.51,77.99,274,0.55,0.05,0.51,23.82,-5,0.5
VALTTERI_FILPPULA,20092010,0.11,0.53,77.84,145,0.55,0.11,0.53,17.13,68,0.61
DARCY_HORDICHUK,20052006,0.28,0.57,77.7,52,0.55,0,0.5,0,0,0
TUOMO_RUUTU,20092010,0.13,0.53,77.6,164,0.57,0,0.5,0,0,0
BRYAN_BICKELL,20112012,0.14,0.54,77.59,29,0.51,0.14,0.54,11.22,52,0.66
RADEK_DVORAK,20092010,0.08,0.52,77.51,-337,0.41,0,0.5,0,0,0
PAVOL_DEMITRA,20072008,0.08,0.52,77.5,35,0.51,0.08,0.52,6.97,42,0.63
PETR_CAJANEK,20032004,0.15,0.54,77.39,52,0.53,0.15,0.54,4.92,11,0.58
STEVEN_STAMKOS,20082009,0.09,0.52,77.34,144,0.54,0,0.5,0,0,0
MATT_MOULSON,20112012,0.07,0.52,77.15,261,0.56,0,0.5,0,0,0
EVGENY_DADONOV,20102011,0.22,0.55,77.13,50,0.54,0,0.5,0,0,0
MATT_CULLEN,20062007,0.08,0.52,77.1,56,0.51,0.14,0.54,16.43,55,0.62
RYAN_MCDONAGH,20112012,0.06,0.51,77.07,-123,0.48,0.06,0.51,20.29,-25,0.48
JAMES_SHEPPARD,20082009,0.09,0.52,76.81,-89,0.47,0,0.5,0,0,0
RYAN_CALLAHAN,20112012,0.07,0.52,76.68,114,0.53,0.07,0.52,21.76,24,0.52
MIKE_CAMMALLERI,20122013,0.15,0.54,76.59,66,0.53,0,0.5,0,0,0
ROBERT_LANG,20092010,0.12,0.53,76.56,258,0.6,0.12,0.53,2.49,0,0.5
KYLE_BRODZIAK,20102011,0.09,0.52,76.53,-136,0.46,0,0.5,0,0,0
VALERI_BURE,20032004,0.12,0.53,76.49,125,0.55,0.12,0.53,3.67,38,0.82
MICHAEL_GRABNER,20092010,0.32,0.58,76.45,115,0.62,0.32,0.58,17.48,12,0.55
ANDY_MCDONALD,20052006,0.08,0.52,76.43,556,0.64,0.08,0.52,14.3,159,0.72
MARTIN_HANZAL,20122013,0.15,0.54,76.33,104,0.55,0,0.5,0,0,0
MIKE_CAMMALLERI,20092010,0.08,0.52,76.29,182,0.55,0.01,0.5,3.66,-23,0.48
JARKKO_RUUTU,20052006,0.12,0.53,76.26,-80,0.47,0,0.5,0,0,0
MARCO_STURM,20062007,0.08,0.52,76.09,122,0.53,0,0.5,0,0,0
BOBBY_RYAN,20122013,0.15,0.54,76.06,85,0.54,0.15,0.54,11.72,25,0.58
DANIEL_WINNIK,20072008,0.1,0.53,75.87,-135,0.46,0,0.5,0,0,0
PIERRE_DAGENAIS,20052006,0.33,0.58,75.86,151,0.66,0,0.5,0,0,0
MATHIEU_DARCHE,20112012,0.17,0.54,75.8,-56,0.47,0,0.5,0,0,0
JEFF_CARTER,20122013,0.13,0.53,75.75,202,0.59,0.13,0.53,33.26,26,0.53
TREVOR_LINDEN,20062007,0.12,0.53,75.74,51,0.52,0.12,0.53,15.33,10,0.52
GARY_ROBERTS,20062007,0.1,0.52,75.71,313,0.6,0.1,0.52,4.9,12,0.56
JOCHEN_HECHT,20032004,0.14,0.54,75.66,39,0.52,0,0.5,0,0,0
ERIC_NYSTROM,20112012,0.11,0.53,75.61,-133,0.45,0,0.5,0,0,0
ANDREW_BRUNETTE,20082009,0.08,0.52,75.52,302,0.58,0,0.5,0,0,0
MATT_HENDRICKS,20102011,0.14,0.53,75.45,-39,0.48,0.14,0.53,4.4,5,0.54
PETER_MUELLER,20092010,0.11,0.53,75.44,177,0.57,0,0.5,0,0,0
DAINIUS_ZUBRUS,20112012,0.09,0.52,75.43,12,0.5,0.09,0.52,21.37,22,0.52
MATT_BRADLEY,20072008,0.16,0.54,75.33,41,0.52,0.16,0.54,7.32,-19,0.4
BRANDON_PRUST,20092010,0.22,0.55,75.27,51,0.54,0,0.5,0,0,0
DANIEL_BRIERE,20062007,0.07,0.52,75.16,255,0.56,0.21,0.55,45.72,88,0.6
MANNY_MALHOTRA,20092010,0.1,0.53,75.15,-36,0.49,0.11,0.53,19.9,49,0.57
MAXIM_AFINOGENOV,20072008,0.13,0.53,75.13,249,0.61,0,0.5,0,0,0
COREY_PERRY,20132014,0.15,0.54,75.12,122,0.56,0.15,0.54,11.73,15,0.55
ROBERT_LANG,20022003,0.12,0.53,75.08,185,0.57,0.12,0.53,6.45,23,0.61
DAVID_PERRON,20122013,0.15,0.54,75.06,159,0.58,0.15,0.54,10.49,-1,0.5
MASON_RAYMOND,20122013,0.15,0.54,74.83,5,0.5,0.15,0.54,6.51,6,0.53
NIKLAS_HAGMAN,20032004,0.15,0.54,74.73,-40,0.48,0,0.5,0,0,0
GLEN_METROPOLIT,20072008,0.08,0.52,74.7,-245,0.43,0.08,0.52,6.6,-33,0.39
ALEX_TANGUAY,20092010,0.09,0.52,74.68,64,0.52,0,0.5,0,0,0
CHRIS_SIMON,20062007,0.14,0.54,74.61,136,0.57,0,0.5,0,0,0
BLAKE_COMEAU,20082009,0.13,0.53,74.55,-69,0.47,0,0.5,0,0,0
TRAVIS_ZAJAC,20072008,0.08,0.52,74.54,408,0.62,0.08,0.52,3.07,3,0.52
JOHN_LECLAIR,20032004,0.15,0.54,74.46,228,0.61,0.09,0.52,9.4,0,0.5
RYANE_CLOWE,20062007,0.16,0.54,74.45,186,0.6,0.16,0.54,15.92,17,0.54
ALEX_TANGUAY,20112012,0.09,0.52,74.37,-13,0.5,0,0.5,0,0,0
ERIK_CHRISTENSEN,20072008,0.14,0.54,74.34,39,0.52,0,0.5,0,0,0
ALEX_BURROWS,20052006,0.27,0.57,74.28,-9,0.49,0,0.5,0,0,0
BRYAN_SMOLINSKI,20062007,0.08,0.52,74.27,75,0.52,0.08,0.52,9.56,-5,0.49
MICHAL_NEUVIRTH,20112012,0.05,0.51,74.27,-9,0.5,0,0.5,0,0,0
BRYAN_LITTLE,20132014,0.08,0.52,74.17,117,0.53,0,0.5,0,0,0
DUSTIN_BYFUGLIEN,20072008,0.11,0.53,74.13,307,0.61,0,0.5,0,0,0
P.K._SUBBAN,20132014,0.07,0.52,74.11,265,0.56,0.07,0.52,19.14,59,0.55
SIMON_GAGNE,20082009,0.07,0.52,74.09,51,0.51,0.07,0.52,6.47,18,0.55
MAXIM_LAPIERRE,20082009,0.09,0.52,74.09,-194,0.44,0.09,0.52,4.15,-6,0.47
TYSON_BARRIE,20132014,0.1,0.53,74.07,153,0.55,0.1,0.53,3.48,17,0.62
CHRIS_NEIL,20092010,0.15,0.54,73.97,91,0.54,0.15,0.54,7.91,-17,0.42
MIKE_CAMMALLERI,20102011,0.08,0.52,73.94,197,0.55,0.08,0.52,10.07,2,0.5
PETR_PRUCHA,20072008,0.16,0.54,73.92,202,0.61,0.16,0.54,3.32,7,0.59
CHRIS_HIGGINS,20112012,0.09,0.52,73.88,121,0.54,0.09,0.52,4.67,-15,0.43
RYAN_JONES,20112012,0.09,0.52,73.87,-234,0.43,0,0.5,0,0,0
SCOTTIE_UPSHALL,20132014,0.16,0.54,73.74,27,0.51,0,0.5,0,0,0
MILAN_HEJDUK,20072008,0.08,0.52,73.73,184,0.55,0.08,0.52,10.06,-3,0.49
BRIAN_ROLSTON,20102011,0.11,0.53,73.73,222,0.58,0,0.5,0,0,0
DAINIUS_ZUBRUS,20082009,0.09,0.52,73.7,312,0.59,0.09,0.52,6.31,34,0.62
BRYAN_LITTLE,20082009,0.08,0.52,73.67,261,0.57,0,0.5,0,0,0
T.J._OSHIE,20102011,0.11,0.53,73.63,169,0.57,0,0.5,0,0,0
BRENT_BURNS,20132014,0.13,0.53,73.58,212,0.59,0.13,0.53,9.79,42,0.64
DREW_STAFFORD,20112012,0.07,0.52,73.55,50,0.51,0,0.5,0,0,0
JAKE_MUZZIN,20122013,0.14,0.54,73.54,334,0.66,0.14,0.54,24.08,74,0.61
MILAN_LUCIC,20082009,0.1,0.52,73.5,122,0.54,0.1,0.52,10.26,10,0.52
TUOMO_RUUTU,20082009,0.07,0.52,73.46,444,0.6,-0.19,0.45,-26.75,-25,0.46
FERNANDO_PISANI,20062007,0.09,0.52,73.42,-111,0.46,0,0.5,0,0,0
ALEX_BURROWS,20132014,0.18,0.55,73.35,117,0.57,0,0.5,0,0,0
MATHIEU_PERREAULT,20122013,0.23,0.56,73.3,77,0.56,0.23,0.56,15.05,36,0.64
MARTIN_ERAT,20122013,0.15,0.54,73.28,38,0.52,0.15,0.54,5.43,-8,0.44
TOMAS_PLEKANEC,20092010,0.06,0.52,73.23,-82,0.48,0.02,0.5,5.14,-114,0.4
TOM_KOSTOPOULOS,20082009,0.1,0.52,73.19,-175,0.44,0.1,0.52,3.7,-10,0.43
RYAN_SHANNON,20082009,0.24,0.56,73.16,87,0.57,0,0.5,0,0,0
TOMAS_PLEKANEC,20112012,0.06,0.52,73.13,-73,0.48,0,0.5,0,0,0
