player,season,beta,prob,ppm,pm,fp,beta.po,prob.po,ppm.po,pm.po,fp.po,beta.avg,prob.avg,ppm.avg,pm.avg,fp.avg
JUSSI_JOKINEN,20132014,0.37,0.59,291.24,299,0.59,0.37,0.59,62.45,87,0.63,0.37,0.59,347.86,386,0.6
MARCO_STURM,20072008,0.24,0.56,290.79,250,0.55,0.24,0.56,32.92,51,0.59,0.24,0.56,324.5,301,0.56
ANDREW_LADD,20112012,0.19,0.55,289.93,437,0.57,0,0.5,0,0,0,0.19,0.55,290.73,437,0.57
VIKTOR_STALBERG,20112012,0.28,0.57,289.1,290,0.57,0.28,0.57,25.16,36,0.6,0.27,0.57,309.98,326,0.57
RYAN_KESLER,20112012,0.19,0.55,288.96,530,0.59,0.19,0.55,22.16,51,0.61,0.19,0.55,312.81,581,0.59
JAMIE_BENN,20112012,0.24,0.56,288.57,250,0.55,0,0.5,0,0,0,0.24,0.56,286.87,250,0.55
MILAN_LUCIC,20112012,0.22,0.55,288.38,548,0.6,0.22,0.55,28.99,66,0.62,0.22,0.55,317.26,614,0.6
ANDREW_LADD,20102011,0.18,0.54,287.38,227,0.53,0,0.5,0,0,0,0.18,0.54,286.83,227,0.53
JORDAN_STAAL,20092010,0.2,0.55,286.9,62,0.51,0.2,0.55,37.25,34,0.55,0.2,0.55,318.67,96,0.51
MARIAN_HOSSA,20112012,0.2,0.55,286.05,291,0.55,0.2,0.55,9.87,33,0.66,0.19,0.55,284.84,324,0.55
MARTIN_ERAT,20112012,0.25,0.56,285.91,-28,0.49,0.25,0.56,43.31,36,0.55,0.26,0.56,334.76,8,0.5
PATRICK_KANE,20082009,0.22,0.56,285.73,699,0.64,0.22,0.56,50.33,93,0.6,0.23,0.56,341.88,792,0.63
JONATHAN_TOEWS,20092010,0.21,0.55,284.56,706,0.63,0.21,0.55,93.74,130,0.57,0.21,0.55,379.79,836,0.62
ANZE_KOPITAR,20132014,0.2,0.55,283.75,653,0.61,0.2,0.55,77.34,94,0.56,0.2,0.55,368.14,747,0.6
KEITH_TKACHUK,20082009,0.24,0.56,283.61,548,0.61,0.24,0.56,14.13,34,0.64,0.24,0.56,300.06,582,0.62
NIK_ANTROPOV,20082009,0.21,0.55,283.53,405,0.58,0.21,0.55,22.91,20,0.55,0.2,0.55,288.24,425,0.57
MARIAN_HOSSA,20092010,0.3,0.57,283.28,485,0.63,0.3,0.57,118.02,111,0.57,0.29,0.57,389.47,596,0.61
JAMIE_LANGENBRUNNER,20082009,0.21,0.55,283.22,555,0.6,0.21,0.55,13.72,28,0.6,0.21,0.55,304.17,583,0.6
MATT_DUCHENE,20132014,0.26,0.56,282.98,256,0.56,0.26,0.56,9.79,-3,0.48,0.26,0.56,295.56,253,0.55
PAVEL_DATSYUK,20102011,0.28,0.57,282.89,474,0.62,0.28,0.57,66.64,101,0.61,0.29,0.57,353.3,575,0.62
BRIAN_GIONTA,20072008,0.22,0.55,281.96,580,0.61,0.22,0.55,15.81,26,0.59,0.22,0.55,296.87,606,0.61
ZACH_PARISE,20072008,0.22,0.55,281.67,690,0.63,0.22,0.55,19.52,54,0.65,0.22,0.55,297.08,744,0.64
DANIEL_ALFREDSSON,20092010,0.23,0.56,281.16,150,0.53,0.23,0.56,29.63,-21,0.46,0.23,0.56,310.05,129,0.52
VIKTOR_KOZLOV,20072008,0.22,0.55,280.94,672,0.63,0.22,0.55,28.39,38,0.57,0.22,0.55,308.92,710,0.62
PATRICK_O'SULLIVAN,20082009,0.19,0.55,279.79,238,0.54,0,0.5,0,0,0,0.19,0.55,278.35,238,0.54
BRANDON_DUBINSKY,20112012,0.25,0.56,279.57,48,0.51,0.25,0.56,31.24,-21,0.46,0.24,0.56,295.22,27,0.51
CHRIS_KUNITZ,20122013,0.33,0.58,278.99,447,0.63,0.33,0.58,89.58,138,0.63,0.32,0.58,362.77,585,0.63
PAVOL_DEMITRA,20082009,0.26,0.57,278.9,373,0.59,0.26,0.57,23.38,35,0.6,0.26,0.57,303.55,408,0.59
JOE_THORNTON,20132014,0.28,0.57,278.77,507,0.62,0.28,0.57,31.17,64,0.64,0.28,0.57,310.04,571,0.63
BLAKE_COMEAU,20102011,0.22,0.56,278.64,-119,0.48,0,0.5,0,0,0,0.22,0.56,278.46,-119,0.48
TYLER_SEGUIN,20112012,0.22,0.55,278.59,689,0.63,0.22,0.55,26.88,73,0.65,0.22,0.55,309.59,762,0.63
DAVID_BOOTH,20072008,0.25,0.56,277.89,155,0.54,0,0.5,0,0,0,0.25,0.56,276.01,155,0.54
JAROME_IGINLA,20102011,0.18,0.54,277.79,495,0.58,0,0.5,0,0,0,0.17,0.54,274.77,495,0.58
NICKLAS_BACKSTROM,20082009,0.16,0.54,277.28,857,0.62,0.16,0.54,46.23,122,0.61,0.17,0.54,340.48,979,0.62
DANIEL_SEDIN,20052006,0.24,0.56,277.27,204,0.54,0,0.5,0,0,0,0.24,0.56,278.47,204,0.54
MATS_SUNDIN,20072008,0.19,0.55,276.78,465,0.58,0,0.5,0,0,0,0.19,0.55,277.94,465,0.58
JAROME_IGINLA,20072008,0.18,0.54,276.32,800,0.63,0.18,0.54,23.13,38,0.57,0.18,0.55,304.56,838,0.62
SCOTT_HARTNELL,20112012,0.19,0.55,276.14,628,0.61,0.19,0.55,34.02,91,0.63,0.18,0.55,299.7,719,0.61
RYAN_O'REILLY,20132014,0.21,0.55,275.95,132,0.53,0.21,0.55,22.61,7,0.52,0.21,0.55,299.7,139,0.52
MARIAN_HOSSA,20072008,0.21,0.55,274.89,28,0.51,0.24,0.56,102.49,105,0.56,0.21,0.55,358.44,133,0.52
PAUL_STASTNY,20112012,0.19,0.55,274.61,320,0.55,0,0.5,0,0,0,0.19,0.55,277.03,320,0.55
GABRIEL_LANDESKOG,20132014,0.22,0.56,274.31,139,0.53,0.22,0.56,23.37,16,0.54,0.22,0.56,297.62,155,0.53
COREY_PERRY,20102011,0.16,0.54,272.5,135,0.52,0.16,0.54,22.4,12,0.52,0.16,0.54,295.29,147,0.52
DANY_HEATLEY,20112012,0.17,0.54,272.43,256,0.54,0,0.5,0,0,0,0.17,0.54,271.66,256,0.54
KYLE_OKPOSO,20112012,0.21,0.55,272.02,70,0.51,0,0.5,0,0,0,0.21,0.55,269.64,70,0.51
TEDDY_PURCELL,20112012,0.22,0.56,271.79,207,0.54,0,0.5,0,0,0,0.22,0.56,273.89,207,0.54
PATRICK_SHARP,20092010,0.2,0.55,271.65,688,0.63,0.2,0.55,79.87,159,0.6,0.2,0.55,344.49,847,0.62
ALES_HEMSKY,20112012,0.25,0.56,271.1,162,0.54,0,0.5,0,0,0,0.25,0.56,270.22,162,0.54
BRAD_RICHARDSON,20112012,0.39,0.6,270.22,190,0.57,0.39,0.6,39.02,31,0.58,0.4,0.6,313.14,221,0.57
NIKOLAI_ZHERDEV,20082009,0.21,0.55,270.16,665,0.63,0.21,0.55,16.03,12,0.54,0.22,0.56,302.81,677,0.62
ROSTISLAV_OLESZ,20092010,0.25,0.56,269.93,-68,0.48,0,0.5,0,0,0,0.24,0.56,268.14,-68,0.48
RICK_NASH,20082009,0.19,0.55,269.36,338,0.56,0.19,0.55,12.97,2,0.51,0.19,0.55,283.76,340,0.56
ERIC_FEHR,20082009,0.41,0.6,268.2,332,0.63,0.41,0.6,24.18,13,0.55,0.44,0.61,310.1,345,0.62
DAN_BOYLE,20092010,0.14,0.53,268.08,551,0.57,0.14,0.53,59.48,176,0.6,0.14,0.53,330.7,727,0.58
TRENT_HUNTER,20072008,0.19,0.55,267.88,-38,0.49,0,0.5,0,0,0,0.19,0.55,267.33,-38,0.49
JAMIE_LANGENBRUNNER,20092010,0.2,0.55,267.26,337,0.56,0.2,0.55,15.9,28,0.59,0.2,0.55,283.9,365,0.56
BRAD_RICHARDS,20072008,0.18,0.54,267.16,431,0.57,0.21,0.55,64.75,98,0.58,0.18,0.54,329.25,529,0.57
SHAWN_HORCOFF,20092010,0.19,0.55,266.61,-272,0.45,0,0.5,0,0,0,0.19,0.55,268.54,-272,0.45
TROY_BROUWER,20102011,0.25,0.56,265.6,380,0.59,0.25,0.56,19.02,-11,0.46,0.26,0.56,291.38,369,0.58
TEDDY_PURCELL,20102011,0.24,0.56,265.13,442,0.6,0.24,0.56,65.68,34,0.53,0.24,0.56,334.33,476,0.59
DAVID_BACKES,20112012,0.17,0.54,265.12,343,0.56,0.17,0.54,27.1,-35,0.44,0.18,0.54,294.6,308,0.55
PHIL_KESSEL,20102011,0.16,0.54,265.08,268,0.54,0,0.5,0,0,0,0.16,0.54,261.34,268,0.54
MIKKO_KOIVU,20102011,0.22,0.55,264.73,85,0.52,0,0.5,0,0,0,0.22,0.56,268.26,85,0.52
DUSTIN_PENNER,20072008,0.22,0.55,264.18,338,0.57,0,0.5,0,0,0,0.22,0.55,263.95,338,0.57
MIKE_COMMODORE,20062007,0.18,0.54,263.93,28,0.5,0,0.5,0,0,0,0.18,0.54,262.38,28,0.5
JORDAN_EBERLE,20112012,0.21,0.55,263.6,208,0.54,0,0.5,0,0,0,0.21,0.55,263.83,208,0.54
CHRIS_KUNITZ,20082009,0.21,0.55,263.45,484,0.6,0.21,0.55,83.22,52,0.53,0.21,0.55,352.44,536,0.58
NATHAN_HORTON,20072008,0.18,0.54,263.33,340,0.56,0,0.5,0,0,0,0.18,0.54,261,340,0.56
TOM_WANDELL,20102011,0.37,0.59,263.1,-71,0.48,0,0.5,0,0,0,0.37,0.59,266.06,-71,0.48
RYANE_CLOWE,20082009,0.22,0.56,262.64,553,0.62,0.22,0.56,25.52,77,0.67,0.23,0.56,296.26,630,0.62
BRENDEN_MORROW,20102011,0.18,0.54,262.37,363,0.56,0,0.5,0,0,0,0.18,0.54,268.09,363,0.56
EVGENI_MALKIN,20092010,0.19,0.55,262.15,554,0.6,0.19,0.55,50.21,191,0.68,0.19,0.55,309.43,745,0.61
TRENT_HUNTER,20082009,0.29,0.57,261.5,266,0.57,0,0.5,0,0,0,0.29,0.57,262.65,266,0.57
JONATHAN_TOEWS,20102011,0.17,0.54,261.45,458,0.57,0.17,0.54,24.94,-3,0.49,0.17,0.54,294.32,455,0.57
JOE_PAVELSKI,20102011,0.17,0.54,260.91,593,0.6,0.12,0.53,49.56,60,0.54,0.17,0.54,326.19,653,0.58
RYAN_KESLER,20082009,0.19,0.55,260.61,-26,0.5,0.19,0.55,33.39,-33,0.45,0.19,0.55,295.59,-59,0.49
DAVID_BACKES,20102011,0.17,0.54,260.16,366,0.56,0,0.5,0,0,0,0.18,0.54,262.27,366,0.56
PATRICK_KANE,20072008,0.22,0.56,259.96,488,0.6,0,0.5,0,0,0,0.23,0.56,264.45,488,0.6
JAROMIR_JAGR,20112012,0.23,0.56,259.51,493,0.61,0.23,0.56,34.13,57,0.6,0.23,0.56,294.3,550,0.61
BRANDON_DUBINSKY,20092010,0.2,0.55,259.11,45,0.51,0,0.5,0,0,0,0.2,0.55,256.5,45,0.51
RYAN_KESLER,20072008,0.2,0.55,259,-190,0.46,0,0.5,0,0,0,0.2,0.55,262.82,-190,0.46
VACLAV_PROSPAL,20092010,0.19,0.55,259,414,0.57,0,0.5,0,0,0,0.19,0.55,262.34,414,0.57
PAUL_STASTNY,20102011,0.19,0.55,258.6,59,0.51,0,0.5,0,0,0,0.19,0.55,261.69,59,0.51
DEREK_ROY,20082009,0.16,0.54,258.33,199,0.53,0,0.5,0,0,0,0.16,0.54,261.8,199,0.53
COREY_PERRY,20092010,0.16,0.54,258.22,472,0.57,0,0.5,0,0,0,0.16,0.54,258.56,472,0.57
JEFF_SKINNER,20102011,0.19,0.55,258.17,341,0.56,0,0.5,0,0,0,0.19,0.55,257.09,341,0.56
JASON_POMINVILLE,20082009,0.17,0.54,258.11,180,0.53,0,0.5,0,0,0,0.17,0.54,258.07,180,0.53
SCOTTIE_UPSHALL,20102011,0.24,0.56,257.84,303,0.57,0,0.5,0,0,0,0.25,0.56,262.62,303,0.57
PATRICK_MARLEAU,20102011,0.15,0.54,257.72,456,0.57,0.15,0.54,63.31,123,0.57,0.16,0.54,336.72,579,0.57
STEVEN_STAMKOS,20112012,0.15,0.54,257.42,313,0.55,0,0.5,0,0,0,0.15,0.54,253.65,313,0.55
MICHAEL_FROLIK,20102011,0.22,0.56,257.18,257,0.56,0.22,0.56,24.48,-47,0.39,0.22,0.56,279.32,210,0.54
JASON_BLAKE,20102011,0.25,0.56,256.88,-14,0.5,0.25,0.56,20.87,4,0.51,0.25,0.56,280.5,-10,0.5
TYLER_TOFFOLI,20132014,0.39,0.6,256.59,409,0.65,0.39,0.6,102.48,102,0.6,0.4,0.6,362.66,511,0.64
TAYLOR_HALL,20122013,0.32,0.58,256.18,211,0.57,0,0.5,0,0,0,0.32,0.58,255.42,211,0.57
BRANDON_DUBINSKY,20082009,0.2,0.55,256.01,414,0.58,0.2,0.55,24.26,-26,0.45,0.2,0.55,275.76,388,0.57
STEPHEN_WEISS,20082009,0.2,0.55,255.67,346,0.57,0,0.5,0,0,0,0.2,0.55,255.37,346,0.57
MIKAEL_SAMUELSSON,20082009,0.23,0.56,255.47,687,0.65,0.23,0.56,73.44,198,0.65,0.23,0.56,326.33,885,0.65
TROY_BROUWER,20112012,0.2,0.55,255.46,-17,0.5,0.2,0.55,47.04,-106,0.39,0.2,0.55,303.89,-123,0.48
JAKUB_VORACEK,20092010,0.23,0.56,255.12,218,0.55,0,0.5,0,0,0,0.23,0.56,254.76,218,0.55
DION_PHANEUF,20112012,0.13,0.53,255.1,92,0.51,0,0.5,0,0,0,0.14,0.53,266.61,92,0.51
CLAUDE_GIROUX,20112012,0.15,0.54,254.79,501,0.58,0.15,0.54,32.59,24,0.53,0.16,0.54,296.35,525,0.57
SEAN_BERGENHEIM,20112012,0.28,0.57,254.64,147,0.54,0.28,0.57,28.95,26,0.56,0.28,0.57,283.46,173,0.54
JOCHEN_HECHT,20092010,0.2,0.55,254.49,-57,0.49,0,0.5,0,0,0,0.2,0.55,260.87,-57,0.49
ROSTISLAV_OLESZ,20072008,0.3,0.57,254.3,99,0.53,0,0.5,0,0,0,0.3,0.58,255.57,99,0.53
MARK_STREIT,20082009,0.14,0.54,254.3,307,0.54,0,0.5,0,0,0,0.14,0.54,256.75,307,0.54
KYLE_OKPOSO,20082009,0.23,0.56,253.1,126,0.53,0,0.5,0,0,0,0.23,0.56,252.71,126,0.53
JORDAN_EBERLE,20132014,0.22,0.56,253.02,118,0.53,0,0.5,0,0,0,0.22,0.56,256.26,118,0.53
TOMAS_KABERLE,20072008,0.13,0.53,252.95,598,0.58,0,0.5,0,0,0,0.13,0.53,256.31,598,0.58
TOMAS_TATAR,20132014,0.35,0.59,252.74,357,0.62,0.35,0.59,23.71,37,0.64,0.36,0.59,283.63,394,0.63
MARTIN_HANZAL,20072008,0.25,0.56,252.37,203,0.55,0,0.5,0,0,0,0.25,0.56,254.77,203,0.55
ALEXANDER_SEMIN,20132014,0.27,0.57,252.25,429,0.62,0,0.5,0,0,0,0.28,0.57,256.14,429,0.62
PHIL_KESSEL,20082009,0.23,0.56,252.21,311,0.57,0.23,0.56,40.4,31,0.54,0.23,0.56,289.78,342,0.57
RICK_NASH,20072008,0.18,0.55,252.12,327,0.56,0,0.5,0,0,0,0.19,0.55,255.99,327,0.56
NICKLAS_BACKSTROM,20132014,0.25,0.56,251.71,186,0.55,0,0.5,0,0,0,0.25,0.56,252.56,186,0.55
JAMIE_BENN,20102011,0.22,0.55,251.25,47,0.51,0,0.5,0,0,0,0.22,0.56,254.38,47,0.51
STEVEN_STAMKOS,20102011,0.15,0.54,251,571,0.59,0.15,0.54,50.18,54,0.54,0.15,0.54,296.76,625,0.58
DUSTIN_BROWN,20082009,0.17,0.54,250.98,474,0.58,0,0.5,0,0,0,0.17,0.54,250.96,474,0.58
P.K._SUBBAN,20102011,0.15,0.54,250.86,363,0.55,0.15,0.54,27.19,-19,0.47,0.15,0.54,279.07,344,0.55
DEREK_STEPAN,20112012,0.18,0.55,250.79,107,0.52,0.22,0.56,77.06,61,0.54,0.19,0.55,329.26,168,0.52
MATT_MOULSON,20092010,0.19,0.55,250.45,366,0.57,0,0.5,0,0,0,0.2,0.55,251.67,366,0.57
MAX_PACIORETTY,20132014,0.26,0.56,250.41,254,0.56,0.26,0.56,68.54,51,0.55,0.26,0.56,320.74,305,0.56
JOHAN_FRANZEN,20082009,0.22,0.55,250.07,664,0.65,0.22,0.55,92.11,192,0.61,0.22,0.56,346.2,856,0.64
JASON_BLAKE,20092010,0.19,0.55,249.49,321,0.56,0,0.5,0,0,0,0.19,0.55,253.04,321,0.56
MIKAEL_BACKLUND,20102011,0.32,0.58,249.47,166,0.55,0,0.5,0,0,0,0.32,0.58,250.87,166,0.55
CRAIG_SMITH,20132014,0.3,0.57,249.34,183,0.55,0,0.5,0,0,0,0.3,0.57,248.64,183,0.55
JUSTIN_WILLIAMS,20092010,0.34,0.59,249.32,316,0.61,0.34,0.59,10.22,10,0.58,0.34,0.58,257.29,326,0.61
SHANE_DOAN,20102011,0.19,0.55,249.13,453,0.59,0.19,0.55,18.57,23,0.56,0.19,0.55,269.05,476,0.58
MICHAEL_GRABNER,20102011,0.23,0.56,248.93,-14,0.5,0,0.5,0,0,0,0.23,0.56,248.59,-14,0.5
JASON_POMINVILLE,20112012,0.17,0.54,248.81,155,0.53,0,0.5,0,0,0,0.17,0.54,248.77,155,0.53
HENRIK_SEDIN,20102011,0.16,0.54,248.75,838,0.64,0.16,0.54,83.13,310,0.65,0.16,0.54,336.24,1148,0.64
HENRIK_SEDIN,20092010,0.16,0.54,248.26,658,0.61,0.16,0.54,37.05,119,0.63,0.16,0.54,290.72,777,0.61
RICK_DIPIETRO,20072008,0.08,0.52,248.18,-51,0.5,0,0.5,0,0,0,0.08,0.52,253.26,-51,0.5
BLAKE_WHEELER,20112012,0.16,0.54,248.06,509,0.58,0,0.5,0,0,0,0.16,0.54,242.94,509,0.58
HENRIK_SEDIN,20122013,0.31,0.58,247.29,527,0.66,0.31,0.58,25.29,36,0.61,0.31,0.58,278.5,563,0.66
BRAD_RICHARDS,20132014,0.19,0.55,247.29,620,0.62,0.19,0.55,68.99,72,0.55,0.19,0.55,316.02,692,0.6
ALEX_GOLIGOSKI,20112012,0.17,0.54,246.92,341,0.56,0,0.5,0,0,0,0.17,0.54,250.06,341,0.56
RYAN_GETZLAF,20072008,0.2,0.55,246.52,629,0.62,0.2,0.55,20.05,36,0.59,0.2,0.55,269.72,665,0.62
JAN_HLAVAC,20072008,0.24,0.56,246.41,302,0.57,0.24,0.56,22.32,-52,0.36,0.23,0.56,264.15,250,0.55
DAYMOND_LANGKOW,20082009,0.22,0.56,246.12,616,0.64,0.22,0.56,16.78,14,0.55,0.22,0.56,261.97,630,0.63
JORDAN_STAAL,20082009,0.17,0.54,246.04,-227,0.46,0.17,0.54,72.89,-105,0.44,0.17,0.54,315.33,-332,0.46
JONATHAN_TOEWS,20112012,0.21,0.55,245.91,381,0.58,0.21,0.55,28,78,0.65,0.23,0.56,289.69,459,0.59
PETER_REGIN,20092010,0.3,0.57,245.71,377,0.61,0.3,0.57,27.5,-3,0.49,0.3,0.57,273.29,374,0.6
THOMAS_VANEK,20102011,0.18,0.54,245.18,530,0.59,0.18,0.54,22.77,38,0.57,0.17,0.54,265.51,568,0.59
ALEXEI_PONIKAROVSKY,20072008,0.24,0.56,244.81,331,0.58,0,0.5,0,0,0,0.24,0.56,242.17,331,0.58
DAVID_PERRON,20082009,0.25,0.56,244.81,375,0.6,0.25,0.56,14.11,32,0.64,0.25,0.56,258.11,407,0.6
MIKE_MODANO,20082009,0.19,0.55,244.43,255,0.55,0,0.5,0,0,0,0.19,0.55,243.56,255,0.55
PAUL_KARIYA,20092010,0.2,0.55,244.43,374,0.58,0,0.5,0,0,0,0.2,0.55,248.68,374,0.58
BENOIT_POULIOT,20102011,0.27,0.57,244.04,230,0.56,0.27,0.57,3.55,-2,0.46,0.29,0.57,262.43,228,0.56
ZACH_PARISE,20122013,0.28,0.57,244.04,351,0.6,0.28,0.57,26.75,3,0.51,0.27,0.57,266.34,354,0.59
JAMIE_BENN,20092010,0.22,0.56,243.37,296,0.57,0,0.5,0,0,0,0.22,0.56,244.92,296,0.57
TOMAS_FLEISCHMANN,20112012,0.17,0.54,243.32,347,0.56,0.17,0.54,18.04,-12,0.47,0.17,0.54,263.55,335,0.56
MARTIN_ERAT,20072008,0.2,0.55,243.29,390,0.58,0.2,0.55,22.83,-20,0.46,0.2,0.55,266.02,370,0.57
JORDAN_EBERLE,20122013,0.29,0.57,243.17,206,0.56,0,0.5,0,0,0,0.29,0.57,246.06,206,0.56
STEVE_OTT,20112012,0.19,0.55,243.07,82,0.52,0,0.5,0,0,0,0.19,0.55,244.14,82,0.52
HENRIK_SEDIN,20112012,0.16,0.54,242.69,953,0.66,0.16,0.54,20.18,88,0.68,0.17,0.54,274.02,1041,0.66
STEVEN_STAMKOS,20092010,0.15,0.54,242.46,391,0.56,0,0.5,0,0,0,0.15,0.54,241.23,391,0.56
MICHAEL_FROLIK,20082009,0.22,0.56,242.09,194,0.54,0,0.5,0,0,0,0.22,0.56,240.08,194,0.54
CHRIS_KUNITZ,20102011,0.21,0.55,242.01,559,0.62,0.21,0.55,20.8,81,0.7,0.21,0.55,267.2,640,0.63
SCOTTIE_UPSHALL,20082009,0.25,0.56,242,117,0.53,0,0.5,0,0,0,0.24,0.56,236.29,117,0.53
BRIAN_ROLSTON,20072008,0.17,0.54,241.5,331,0.56,0.17,0.54,21.86,81,0.66,0.17,0.54,263.56,412,0.57
ALES_KOTALIK,20082009,0.24,0.56,241.38,264,0.56,0,0.5,0,0,0,0.24,0.56,239.92,264,0.56
NICLAS_BERGFORS,20092010,0.23,0.56,241.35,314,0.57,0,0.5,0,0,0,0.22,0.56,237.78,314,0.57
NATHAN_GERBE,20102011,0.31,0.58,241.09,205,0.57,0.31,0.58,27.74,1,0.5,0.31,0.58,266.92,206,0.56
TEEMU_SELANNE,20102011,0.2,0.55,240.82,255,0.55,0.2,0.55,21.11,21,0.55,0.2,0.55,262.11,276,0.55
HENRIK_SEDIN,20082009,0.16,0.54,240.76,624,0.61,0.16,0.54,28.09,82,0.62,0.17,0.54,279.12,706,0.61
MATT_MOULSON,20102011,0.16,0.54,240.66,329,0.55,0,0.5,0,0,0,0.16,0.54,244.83,329,0.55
TRAVIS_ZAJAC,20102011,0.18,0.54,240.61,294,0.55,0,0.5,0,0,0,0.18,0.54,245.39,294,0.55
CHRIS_KUNITZ,20072008,0.21,0.55,240.55,527,0.61,0.21,0.55,19.44,-10,0.47,0.21,0.55,264.33,517,0.6
JASON_BLAKE,20072008,0.17,0.54,240.43,555,0.6,0,0.5,0,0,0,0.17,0.54,239.69,555,0.6
ERIK_KARLSSON,20102011,0.14,0.54,240.39,285,0.54,0,0.5,0,0,0,0.14,0.54,236.86,285,0.54
BRIAN_GIONTA,20082009,0.19,0.55,240.27,390,0.58,0.19,0.55,23.8,32,0.57,0.2,0.55,269.36,422,0.58
MIKAEL_SAMUELSSON,20102011,0.2,0.55,240.2,511,0.61,0.2,0.55,35.34,80,0.61,0.21,0.55,288.8,591,0.61
BRENDEN_MORROW,20092010,0.18,0.54,240.12,244,0.54,0,0.5,0,0,0,0.17,0.54,236.53,244,0.54
JOE_THORNTON,20122013,0.27,0.57,239.87,397,0.61,0.45,0.61,102.26,153,0.67,0.28,0.57,307.81,550,0.62
JOHN_TAVARES,20122013,0.25,0.56,239.87,374,0.6,0.25,0.56,30.84,59,0.62,0.25,0.56,269.87,433,0.6
PHIL_KESSEL,20072008,0.23,0.56,239.73,311,0.57,0.23,0.56,12.75,33,0.65,0.22,0.56,250.31,344,0.58
ALES_HEMSKY,20072008,0.2,0.55,239.6,284,0.56,0,0.5,0,0,0,0.2,0.55,240.35,284,0.56
OLLI_JOKINEN,20112012,0.17,0.54,239.41,75,0.51,0,0.5,0,0,0,0.17,0.54,243.5,75,0.51
JIRI_HUDLER,20072008,0.27,0.57,238.79,605,0.67,0.27,0.57,59.93,195,0.72,0.27,0.57,292.06,800,0.68
ALEX_OVECHKIN,20132014,0.24,0.56,237.85,372,0.59,0,0.5,0,0,0,0.24,0.56,240.59,372,0.59
MIIKKA_KIPRUSOFF,20062007,0.06,0.52,237.51,-241,0.48,0.06,0.52,21.27,-156,0.38,0.05,0.51,204.37,-397,0.48
CHRIS_KUNITZ,20092010,0.3,0.58,237.48,370,0.62,0.3,0.58,64.94,141,0.66,0.32,0.58,313.55,511,0.63
MARKUS_NASLUND,20082009,0.18,0.54,236.97,620,0.62,0.18,0.54,18.27,0,0.5,0.18,0.54,252.93,620,0.61
MASON_RAYMOND,20132014,0.24,0.56,236.72,-89,0.48,0,0.5,0,0,0,0.24,0.56,240.22,-89,0.48
PETER_FORSBERG,20022003,0.41,0.6,236.67,382,0.66,0.41,0.6,23.18,47,0.7,0.41,0.6,261.35,429,0.67
ALEX_STEEN,20082009,0.2,0.55,236.62,-82,0.48,0.2,0.55,14.29,30,0.61,0.2,0.55,251.98,-52,0.49
NIKOLAI_KULEMIN,20092010,0.19,0.55,236.61,221,0.54,0,0.5,0,0,0,0.19,0.55,237.5,221,0.54
ALEXANDER_SEMIN,20072008,0.25,0.56,236.38,562,0.65,0.25,0.56,37.31,88,0.64,0.24,0.56,267.95,650,0.65
ARTEM_ANISIMOV,20102011,0.2,0.55,236.29,120,0.53,0.2,0.55,12.53,0,0.5,0.2,0.55,250.09,120,0.52
ALEX_BURROWS,20112012,0.17,0.54,236.27,451,0.58,0.17,0.54,17.34,50,0.62,0.18,0.54,259.08,501,0.58
KRISTIAN_HUSELIUS,20082009,0.19,0.55,236.14,579,0.61,0.19,0.55,11.23,6,0.52,0.19,0.55,248.18,585,0.61
HENRIK_SEDIN,20132014,0.26,0.57,236.11,463,0.63,0,0.5,0,0,0,0.27,0.57,240.26,463,0.63
DEREK_ARMSTRONG,20072008,0.25,0.56,236.04,244,0.57,0,0.5,0,0,0,0.26,0.56,238.35,244,0.57
JASON_ARNOTT,20072008,0.18,0.55,235.77,537,0.6,0.18,0.55,11.11,1,0.5,0.19,0.55,264.56,538,0.6
JASON_POMINVILLE,20072008,0.17,0.54,235.55,168,0.53,0,0.5,0,0,0,0.17,0.54,235.51,168,0.53
PAVEL_DATSYUK,20132014,0.35,0.59,235.4,311,0.62,0.35,0.59,34.15,26,0.57,0.36,0.59,275.12,337,0.61
KYLE_WELLWOOD,20092010,0.26,0.56,234.98,245,0.57,0.26,0.56,47.69,50,0.57,0.26,0.56,282.86,295,0.57
JAROMIR_JAGR,20132014,0.29,0.57,234.98,359,0.61,0.29,0.57,0.73,1,0.6,0.29,0.57,233.92,360,0.61
ALEX_BURROWS,20092010,0.17,0.54,234.72,101,0.52,0.17,0.54,33.73,-7,0.49,0.18,0.54,274.25,94,0.52
MARTIN_ERAT,20082009,0.2,0.55,234.63,346,0.57,0,0.5,0,0,0,0.2,0.55,234.53,346,0.57
JORDAN_EBERLE,20102011,0.21,0.55,234.6,68,0.52,0,0.5,0,0,0,0.21,0.55,234.8,68,0.52
FRANS_NIELSEN,20132014,0.3,0.57,234.07,122,0.54,0,0.5,0,0,0,0.3,0.58,235.28,122,0.54
LOUI_ERIKSSON,20092010,0.14,0.54,233.46,112,0.52,0,0.5,0,0,0,0.14,0.54,234.47,112,0.52
PATRIK_BERGLUND,20102011,0.18,0.55,233.3,513,0.6,0,0.5,0,0,0,0.19,0.55,236.23,513,0.6
ALEX_OVECHKIN,20122013,0.24,0.56,233.17,282,0.57,0.24,0.56,41.32,85,0.62,0.24,0.56,277.65,367,0.58
BENOIT_POULIOT,20112012,0.28,0.57,232.73,256,0.58,0.28,0.57,21.07,47,0.66,0.28,0.57,254.01,303,0.58
