Who,Last Active Year,effect
MANNY_FERNANDEZ,20082009,0
ADAM_GRAVES,20022003,0
TODD_HARVEY,20052006,0
JOHN_JAKOPIN,20022003,0
JEFF_JILLSON,20052006,0
MATT_JOHNSON,20032004,0
FILIP_KUBA,20122013,0
ANTTI_LAAKSONEN,20062007,0
BRYAN_MARCHMENT,20052006,0
PATRICK_MARLEAU,20132014,0
JASON_MARSHALL,20052006,0
RICHARD_PARK,20112012,0
MARCUS_RAGNARSSON,20032004,0
MIKE_RATHJE,20062007,0
MIKE_RICCI,20062007,0
DWAYNE_ROLOSON,20112012,0
CLIFF_RONNING,20032004,0
NICK_SCHULTZ,20132014,0
LUBOMIR_SEKERAS,20032004,0
MARK_SMITH,20072008,0
NIKLAS_SUNDSTROM,20052006,0
WES_WALZ,20072008,0
SERGEI_ZHOLTOK,20032004,0
NATHAN_DEMPSEY,20062007,0
STEVE_KELLY,20022003,0
CRAIG_BERUBE,20022003,0
BOB_BOUGHNER,20052006,0
PETR_BUZEK,20022003,0
CHRIS_CLARK,20102011,0
CHRIS_DRURY,20102011,0
DENIS_GAUTHIER,20082009,0
MATHIAS_JOHANSSON,20022003,0
CHUCK_KOBASEW,20132014,0
JORDAN_LEOPOLD,20132014,0
TONI_LYDMAN,20122013,0
JAMIE_MCLENNAN,20062007,0
SCOTT_NICHOL,20122013,0
ROB_NIEDERMAYER,20102011,0
ROB_RAY,20032004,0
ROBYN_REGEHR,20132014,0
ROMAN_TUREK,20032004,0
JAMIE_WRIGHT,20022003,0
STEPHANE_YELLE,20092010,0
SERGE_AUBIN,20052006,0
ROB_BLAKE,20092010,0
GREG_DE VRIES,20082009,0
HAROLD_DRUKEN,20032004,0
DAN_HINOTE,20082009,0
MIKE_KEANE,20032004,0
ERIC_MESSIER,20032004,0
VACLAV_NEDOROST,20032004,0
JOE_SAKIC,20082009,0
JEFF_SHANTZ,20022003,0
D.J._SMITH,20022003,0
BRIAN_SUTHERBY,20102011,0
ALEXANDER_SVITOV,20062007,0
SYLVAIN_BLOUIN,20022003,0
PATRICK_TRAVERSE,20022003,0
TOMMY_WESTLUND,20022003,0
J-LUC_GRAND-PIERRE,20032004,0
SHAWN_HORCOFF,20132014,0
DMITRI_KALININ,20082009,0
ANDREI_NIKOLISHIN,20032004,0
JAY_PANDOLFO,20122013,0
CHRIS_CHELIOS,20092010,0
MATHIEU_DANDENAULT,20082009,0
BOYD_DEVEREAUX,20082009,0
JIRI_FISCHER,20052006,0
BRETT_HULL,20052006,0
MAXIM_KUZNETSOV,20032004,0
IGOR_LARIONOV,20032004,0
KIRK_MALTBY,20092010,0
DARREN_MCCARTY,20082009,0
LUC_ROBITAILLE,20052006,0
JESSE_WALLIN,20022003,0
JASON_WILLIAMS,20112012,0
MICHAEL_PECA,20082009,0
TODD_FEDORUK,20092010,0
ALEX_HENRY,20082009,0
MILAN_KRAFT,20032004,0
BYRON_RITCHIE,20072008,0
PETER_WORRELL,20032004,0
TODD_WARRINER,20022003,0
VERNON_FIDDLER,20132014,0
BRAD_NORTON,20062007,0
WYATT_SMITH,20072008,0
KEVIN_DINEEN,20022003,0
KELLY_BUCHBERGER,20032004,0
DANIEL_CLEARY,20132014,0
ALES_PISA,20022003,0
LYNN_LOYNS,20032004,0
FREDRIK_OLAUSSON,20022003,0
ERIC_MANLOW,20032004,0
DANY_SABOURIN,20082009,0
MATTIAS_WEINHANDL,20062007,0
MATS_LINDGREN,20022003,0
LADISLAV_BENYSEK,20022003,0
TED_DONATO,20032004,0
DIXON_WARD,20022003,0
JEFF_FINLEY,20032004,0
BLAKE_SLOAN,20032004,0
STEVE_POAPST,20052006,0
JOSEF_MELICHAR,20082009,0
MARTIN_STRAKA,20072008,0
SAMI_HELENIUS,20022003,0
ALEXEI_SMIRNOV,20032004,0
MARTY_MURRAY,20062007,0
WADE_FLAHERTY,20022003,0
OLAF_KOLZIG,20082009,0
DONALD_AUDETTE,20032004,0
TOM_BARRASSO,20022003,0
MATT_DAVIDSON,20022003,0
TODD_SIMPSON,20052006,0
MARK_EATON,20122013,0
CAMERON_MANN,20022003,0
MIKE_CAMMALLERI,20132014,0
AARON_MILLER,20072008,0
SVEN_BUTENSCHON,20052006,0
OLEG_KVASHA,20052006,0
NOLAN_PRATT,20072008,0
JOSH_HOLDEN,20022003,0
MIKE_BROWN,20132014,0
BRYAN_MUIR,20062007,0
JOEL_KWIATKOWSKI,20072008,0
HANS_JONSSON,20022003,0
TYSON_NASH,20052006,0
CHRISTIAN_BERGLUND,20032004,0
AARON_DOWNEY,20082009,0
SCOTT_PARKER,20062007,0
JOHAN_HOLMQVIST,20072008,0
SCOTT_THORNTON,20072008,0
RAMZI_ABID,20062007,0
ANDY_BERENZWEIG,20022003,0
SHAWN_HEINS,20032004,0
LANCE_WARD,20032004,0
ILYA_BRYZGALOV,20132014,0
PAVEL_TRNKA,20032004,0
STEVE_MONTADOR,20112012,0
MARK_GREIG,20022003,0
BRAD_STUART,20132014,0
DMITRI_BYKOV,20022003,0
ERIC_DAZE,20052006,0
TOMMY_ALBELIN,20052006,0
RANDY_ROBITAILLE,20072008,0
ANDREJ_NEDOROST,20032004,0
NATHAN_PERROTT,20052006,0
DARREN_HAYDAR,20072008,0
PAUL_HEALEY,20022003,0
MATT_HERR,20022003,0
SHAONE_MORRISONN,20102011,0
CRAIG_DARBY,20032004,0
MICKI_DUPONT,20072008,0
SERGEI_VARLAMOV,20022003,0
LEE_GOREN,20062007,0
ANDY_HILBERT,20092010,0
CHRIS_DINGMAN,20052006,0
LASSE_PIRJETA,20052006,0
GUILLAUME_LEFEBVRE,20052006,0
CRAIG_MACDONALD,20082009,0
IVAN_CIERNIK,20032004,0
BRIAN_HOLZINGER,20032004,0
RYAN_KRAFT,20022003,0
STEVE_MOORE,20032004,0
BRIAN_WILLSIE,20102011,0
CHRISTIAN_LAFLAMME,20032004,0
KYLE_WANVIG,20072008,0
STEVE_MCCARTHY,20072008,0
COLIN_FORBES,20052006,0
SCOTT_WALKER,20092010,0
ADAM_OATES,20032004,0
PAVEL_ROSA,20022003,0
MARK_HARTIGAN,20072008,0
PETER_WHITE,20032004,0
KIP_BRENNAN,20052006,0
STEVE_HEINZE,20022003,0
MICHAL_SIVEK,20022003,0
KAREL_RACHUNEK,20072008,0
DAVE_KARPA,20022003,0
RADOSLAV_HECL,20022003,0
JEAN-MARC_PELLETIER,20032004,0
OLEG_SAPRYKIN,20062007,0
DUVIE_WESTCOTT,20072008,0
JASON_DOIG,20032004,0
JONATHAN_HEDSTROM,20052006,0
REID_SIMPSON,20022003,0
JAN_LASAK,20022003,0
ERIC_GODARD,20102011,0
JOSEF_VASICEK,20072008,0
THEOREN_FLEURY,20022003,0
MARC_LAMOTHE,20032004,0
STEVE_DUBINSKY,20022003,0
JIRI_BICEK,20032004,0
ROMAN_LYASHENKO,20022003,0
JUSTIN_PAPINEAU,20032004,0
DARREN_RUMBLE,20032004,0
JASON_BOTTERILL,20032004,0
BRETT_MCLEAN,20082009,0
ROSS_LUPASCHUK,20022003,0
BROOKS_ORPIK,20132014,0
SCOTT_CLEMMENSEN,20132014,0
MATT_WALKER,20112012,0
JOEL_BOUCHARD,20052006,0
JONATHAN_SIM,20102011,0
TRENT_WHITFIELD,20092010,0
PASCAL_LECLAIRE,20102011,0
RICKARD_WALLIN,20092010,0
JIM_FAHEY,20062007,0
NORMAN_MILLEY,20052006,0
STEVE_OTT,20132014,0
KIRILL_SAFRONOV,20022003,0
TOMAS_MALEC,20052006,0
GORDIE_DWYER,20022003,0
RICHARD_LINTNER,20022003,0
BRAD_TAPPER,20022003,0
LADISLAV_KOHN,20022003,0
ZAC_BIERK,20032004,0
JARED_AULIN,20022003,0
STEVE_MARTINS,20052006,0
IAN_MACNEIL,20022003,0
JURAJ_KOLNIK,20062007,0
BRANISLAV_MEZEI,20072008,0
BILLY_TIBBETTS,20022003,0
PATRICK_BOILEAU,20032004,0
ZENITH_KOMARNISKI,20032004,0
ALAIN_NASREDDINE,20072008,0
TYLER_MOSS,20022003,0
CORY_CROSS,20052006,0
DENIS_HAMEL,20062007,0
RIKU_HAHL,20032004,0
CHARLIE_STEPHENS,20032004,0
JEREMY_STEVENSON,20052006,0
SEAN_BURKE,20062007,0
BRIAN_FINLEY,20062007,0
DAN_FOCHT,20032004,0
ALEXEI_SEMENOV,20082009,0
BOBBY_ALLEN,20072008,0
MICHAEL_LEIGHTON,20122013,0
STEVEN_HALKO,20022003,0
STEVENN_HALKO,20022003,0
AARON_GAVEY,20022003,0
RAY_EMERY,20132014,0
PAUL_MANNING,20022003,0
JIM_VANDERMEER,20112012,0
SEBASTIEN_CARON,20112012,0
MARCEL_HOSSA,20072008,0
JOHN_TRIPP,20032004,0
DIETER_KOCHAN,20022003,0
ROB_VALICEVIC,20032004,0
TOM_KOSTOPOULOS,20122013,0
JAROSLAV_KRISTEK,20022003,0
JEFF_TAFFE,20112012,0
JAMIE_RIVERS,20062007,0
ROBERT_SCHNABEL,20032004,0
ANDREW_RAYCROFT,20112012,0
MIKE_RUPP,20122013,0
BRAD_MAY,20092010,0
TOMAS_KLOUCEK,20032004,0
MATHIEU_DARCHE,20112012,0
BRANDON_SMITH,20022003,0
RICHARD_BRENNAN,20022003,0
MARTIN_SAMUELSSON,20032004,0
JOE_SACCO,20022003,0
BRYAN_HELMER,20082009,0
DARBY_HENDRICKSON,20032004,0
DAVE_LOWRY,20032004,0
MIKAEL_TELLQVIST,20082009,0
JEFF_HEEREMA,20032004,0
NIKITA_ALEXEEV,20062007,0
ANDERS_ERIKSSON,20092010,0
JANI_RITA,20052006,0
KRIS_VERNARSKY,20032004,0
DAVID_LING,20032004,0
COREY_HIRSCH,20022003,0
SAMUEL_PAHLSSON,20112012,0
TOMAS_ZIZKA,20032004,0
JEFF_FARKAS,20022003,0
MAXIM_AFINOGENOV,20092010,0
TONI_DAHLMAN,20022003,0
KYLE_ROSSITER,20032004,0
SCOTT_BARNEY,20052006,0
GREG_JOHNSON,20052006,0
KONSTANTIN_KOLTSOV,20052006,0
KYLE_MCLAREN,20072008,0
JOSH_HARDING,20132014,0
BRIAN_POTHIER,20092010,0
ERIC_CHOUINARD,20032004,0
CRISTOBAL_HUET,20092010,0
JOSH_LANGFELD,20062007,0
ERIC_NICKULAS,20052006,0
RYAN_FLINN,20022003,0
MARTIN_GRENIER,20062007,0
ERIC_BEAUDOIN,20032004,0
FRANCIS_BOUILLON,20132014,0
ZDENEK_KUTLAK,20032004,0
CHRIS_SCHMIDT,20022003,0
NICHOLAS_DIMITRAKOS,20062007,0
MIKE_WILSON,20022003,0
RAYMOND_GIROUX,20032004,0
TOMAS_SUROVY,20052006,0
RYAN_BAYDA,20082009,0
UWE_KRUPP,20022003,0
GARY_ROBERTS,20082009,0
BENJAMIN_SIMON,20052006,0
FREDERIC_CASSIVI,20062007,0
MIKKO_JOKELA,20022003,0
NOLAN_BAUMGARTNER,20092010,0
BURKE_HENRY,20032004,0
STEPHEN_VALIQUETTE,20092010,0
STEVE_YZERMAN,20052006,0
DRAKE_BEREHOWSKY,20032004,0
TOMAS_KURKA,20032004,0
MICHAEL_ZIGOMANIS,20102011,0
FRANCOIS_BEAUCHEMIN,20132014,0
TY_CONKLIN,20112012,0
CURTIS_SANFORD,20112012,0
BRANDON_REID,20062007,0
ALAN_LETANG,20022003,0
JOEY_TETARENKO,20022003,0
PAT_KAVANAGH,20052006,0
CHAD_WISEMAN,20052006,0
JASON_BACASHIHUA,20062007,0
MAXIME_OUELLET,20052006,0
JESSE_FIBIGER,20022003,0
SIMON_GAMACHE,20072008,0
DAVID_OLIVER,20052006,0
ERIC_MELOCHE,20062007,0
ROB_DAVISON,20082009,0
BRAD_DEFAUW,20022003,0
DARREL_SCOVILLE,20032004,0
GARNET_EXELBY,20092010,0
MARC-ANDRE_BERGERON,20122013,0
MIROSLAV_ZALESAK,20022003,0
DOUG_JANIK,20112012,0
CHRIS_TAYLOR,20032004,0
TODD_GILL,20022003,0
IGOR_KRAVCHUK,20022003,0
VESA_TOSKALA,20092010,0
JASON_KING,20072008,0
DAMIAN_SURMA,20032004,0
BLAIR_BETTS,20102011,0
DOUG_HOUDA,20022003,0
ZDENEK_BLATNY,20052006,0
NEIL_LITTLE,20032004,0
JASON_HOLLAND,20032004,0
MIKE_WATT,20022003,0
IGOR_RADULOV,20032004,0
PAUL_GAUSTAD,20132014,0
JOSEF_BOUMEDIENNE,20032004,0
CHRIS_MASON,20122013,0
CAM_SEVERSON,20032004,0
KURTIS_FOSTER,20122013,0
MILAN_BARTOVIC,20052006,0
JOE_DIPENTA,20072008,0
KAMIL_PIROS,20032004,0
KENT_MCDONELL,20032004,0
BILL_MUCKALT,20022003,0
KRYS_KOLANOS,20112012,0
MATT_STAJAN,20132014,0
TOMI_PETTINEN,20052006,0
PETER_SEJNA,20062007,0
DAVID_HALE,20102011,0
PAUL_MARTIN,20132014,0
GARRETT_BURNETT,20032004,0
ANTTI_MIETTINEN,20122013,0
CHRISTOPH_BRANDNER,20032004,0
BRENT_BURNS,20132014,0
LASSE_KUKKONEN,20082009,0
TRAVIS_ROCHE,20062007,0
TUOMO_RUUTU,20132014,0
SHELDON_SOURAY,20122013,0
ANDREW_PETERS,20092010,0
SEAN_BERGENHEIM,20132014,0
BOYD_GORDON,20132014,0
JOHN_GRUDEN,20032004,0
MATT_PETTINGER,20092010,0
DAN_FRITSCHE,20082009,0
TOMMI_SANTALA,20062007,0
TIM_GLEASON,20132014,0
ESA_PIRNES,20032004,0
NILS_EKMAN,20062007,0
ALEXANDER_KOROLYUK,20032004,0
MATTHEW_LOMBARDI,20122013,0
RYAN_MALONE,20132014,0
MATT_MURLEY,20072008,0
MARTIN_STRBAK,20032004,0
DIMITRY_AFANASENKOV,20062007,0
MARTIN_CIBAK,20052006,0
JIM_CUMMINS,20032004,0
MARK_RYCROFT,20062007,0
MATTHEW_SPILLER,20072008,0
CHRIS_HIGGINS,20132014,0
MAXIM_KONDRATIEV,20072008,0
JORDIN_TOOTOO,20132014,0
MAREK_ZIDLICKY,20132014,0
JIRI_SLEGR,20052006,0
PAVEL_VOROBIEV,20052006,0
MIKAEL_HOLMQVIST,20062007,0
CODY_MCCORMICK,20132014,0
BRENT_KRAHN,20082009,0
WADE_BROOKBANK,20082009,0
BOYD_KANE,20092010,0
ARIS_BRIMANIS,20032004,0
NOLAN_YONKMAN,20132014,0
ANDREW_HUTCHINSON,20102011,0
BRAD_LARSEN,20072008,0
JULIEN_VAUCLAIR,20032004,0
TREVOR_DALEY,20132014,0
SERGEI_ZINOVJEV,20032004,0
TRAVIS_BRIGLEY,20032004,0
ALLAN_ROURKE,20072008,0
TONY_SALMELAINEN,20062007,0
JOHN_POHL,20072008,0
RASTISLAV_STANA,20032004,0
PETER_SARNO,20052006,0
KARL_STEWART,20072008,0
DARRYL_BOOTLAND,20072008,0
BRETT_CLARK,20122013,0
MATHIAS_TJARNQVIST,20072008,0
PATRICK_RISSMILLER,20102011,0
JED_ORTMEYER,20112012,0
TODD_ROHLOFF,20032004,0
NATHAN_SMITH,20092010,0
MARK_MOWERS,20072008,0
STEVE_GAINEY,20052006,0
JORDAN_KRESTANOVICH,20032004,0
RICHARD_SCOTT,20032004,0
JOHNATHAN_AITKEN,20032004,0
MIKHAIL_YAKUBOV,20052006,0
NATHAN_ROBINSON,20032004,0
FREDRIK_SJOSTROM,20102011,0
JEFFREY_HAMILTON,20082009,0
AARON_JOHNSON,20122013,0
TONY_MARTENSSON,20032004,0
SHANE_WILLIS,20032004,0
JASON_MORGAN,20062007,0
PATRICK_LEAHY,20052006,0
JEFF_MACMILLAN,20032004,0
ANTERO_NIITTYMAKI,20102011,0
KRONWALL_KRONVALL,20072008,0
KEVIN_MILLER,20032004,0
DOUG_DOULL,20052006,0
DWAYNE_ZINGER,20032004,0
LUKAS_KRAJICEK,20092010,0
JASON_MACDONALD,20032004,0
ROB_SKRLAC,20032004,0
NOAH_CLARKE,20072008,0
FEDOR_FEDOROV,20052006,0
BENOIT_GRATTON,20032004,0
TIMOFEI_SHISHKANOV,20052006,0
REINHARD_DIVIS,20052006,0
JEREMY_YABLONSKI,20032004,0
MIKKO_LUOMA,20032004,0
CHRIS_HAJT,20032004,0
THOMAS_PIHLMAN,20052006,0
DARCY_VEROT,20032004,0
MARK_POPOVIC,20092010,0
ALEKSANDER_SUGLOBOV,20062007,0
NOLAN_SCHAEFER,20052006,0
COLTON_ORR,20132014,0
ANTON_BABCHUK,20122013,0
MARTIN_SONNENBERG,20032004,0
MIKE_SMITH,20132014,0
PIERRE_HEDIN,20032004,0
TYLER_BOUCK,20062007,0
CARL_CORAZZINI,20062007,0
JAME_POLLOCK,20032004,0
ZBYNEK_MICHALEK,20132014,0
LAWRENCE_NYCHOLAT,20082009,0
CARLO_COLAIACOVO,20132014,0
JEREMY_REICH,20072008,0
JOZEF_BALEJ,20052006,0
BRAD_MORAN,20062007,0
MIKE_BISHAI,20032004,0
GARTH_MURRAY,20082009,0
CHRIS_ARMSTRONG,20032004,0
CASEY_HANKINSON,20032004,0
MATT_ELLISON,20052006,0
JOE_MOTZKO,20082009,0
GRAHAM_MINK,20032004,0
MIKE_GREEN,20132014,0
DAN_ELLIS,20132014,0
ROB_SCUDERI,20132014,0
FEDOR_TYUTIN,20132014,0
MICHAEL_MORRISON,20062007,0
CORY_LAROSE,20032004,0
TODD_REIRDEN,20032004,0
ANDY_CHIODO,20032004,0
SERGE_PAYER,20062007,0
ADAM_MUNRO,20052006,0
MIKHAIL_KULESHOV,20032004,0
MATT_KEITH,20072008,0
ANDERS_MYRVOLD,20032004,0
DENIS_GREBESHKOV,20132014,0
QUINTIN_LAING,20092010,0
BRAD_LEEB,20032004,0
JOHN_SLANEY,20032004,0
BENOIT_DUSABLON,20032004,0
KEN_GERNANDER,20032004,0
MATT_UNDERHILL,20032004,0
RANDY_JONES,20112012,0
FREDERICK_MEYER,20102011,0
ERIK_WESTRUM,20062007,0
BRYCE_LAMPMAN,20052006,0
OWEN_FUSSEY,20032004,0
GORAN_BEZINA,20032004,0
JASON_JASPERS,20032004,0
JOSH_OLSON,20032004,0
MICHAL_BARINKA,20052006,0
BROOKS_LAICH,20132014,0
MATT_HUSSEY,20052006,0
MIKE_STUTZEL,20032004,0
ANDREJ_PODKONICKY,20032004,0
ROMAN_TVRDON,20032004,0
MATTHEW_YEATS,20032004,0
WADE_DUBIELEWICZ,20092010,0
GREG_MAULDIN,20102011,0
MIKE_PANDOLFO,20032004,0
JAKUB_CUTTA,20032004,0
ERIC_PERRIN,20082009,0
DON_MACLEAN,20062007,0
GARRET_STROSHEIN,20032004,0
LAYNE_ULMER,20032004,0
BRAD_FAST,20032004,0
MARCEL_GOC,20132014,0
ANDREW_ALBERTS,20132014,0
KEVIN_DALLMAN,20072008,0
YANN_DANIS,20122013,0
HANNU_TOIVONEN,20072008,0
CHRIS_CAMPOLI,20112012,0
ROBERT_NILSSON,20092010,0
PETTERI_NOKELAINEN,20112012,0
RYAN_HOLLWEG,20102011,0
JAROSLAV_BALASTIK,20062007,0
GILBERT_BRULE,20112012,0
JAMIE_HEWARD,20082009,0
BRAYDON_COBURN,20132014,0
ROSTISLAV_OLESZ,20132014,0
JIM_SLATER,20132014,0
BRANDON_BOCHENSKI,20092010,0
BRIAN_MCGRATTAN,20132014,0
ANDREJ_MESZAROS,20132014,0
ANDY_WOZNIEWSKI,20092010,0
MAXIME_TALBOT,20132014,0
TIMO_HELBLING,20062007,0
NIKLAS_NORDGREN,20052006,0
JEFF_HOGGAN,20092010,0
JIMMY_HOWARD,20132014,0
BRETT_LEBDA,20112012,0
ANDY_ROACH,20052006,0
RYANE_CLOWE,20132014,0
RENE_BOURQUE,20132014,0
DEREK_BOOGAARD,20102011,0
MATT_FOY,20072008,0
GEORGE_PARROS,20132014,0
KEITH_BALLARD,20132014,0
DAVID_LENEVEU,20102011,0
ALEXANDER_PEREZHOGIN,20062007,0
JEFF_WOYWITKA,20112012,0
MICHAEL_GARNETT,20052006,0
JOSH_GORGES,20132014,0
PETR_PRUCHA,20102011,0
BRAD_WINCHESTER,20112012,0
PATRICK_EAVES,20132014,0
AL_MONTOYA,20132014,0
ADAM_BERKHOEL,20052006,0
CAM_BARKER,20122013,0
PAUL_RANGER,20132014,0
KYLE_BRODZIAK,20132014,0
CHRIS_HOLT,20082009,0
ANTHONY_STEWART,20112012,0
COLIN_HEMINGWAY,20052006,0
EVGENY_ARTYUKHIN,20092010,0
NICK_TARNASKY,20092010,0
STEVEN_GOERTZEN,20092010,0
MICHAEL_WALL,20062007,0
CHRISTOPH_SCHUBERT,20092010,0
JUNIOR_LESSARD,20072008,0
VOJTECH_POLAK,20062007,0
KEVIN_COLLEY,20052006,0
DIMITRI_PATZOLD,20072008,0
BRIAN_EKLUND,20052006,0
JAKUB_KLEPIS,20062007,0
ZENON_KONOPKA,20132014,0
ERIK_CHRISTENSEN,20112012,0
RYAN_WHITNEY,20132014,0
ROB_MCVICAR,20052006,0
TOMAS_FLEISCHMANN,20132014,0
DAN_SMITH,20052006,0
DANNY_SYVRET,20102011,0
MARTIN_ST. PIERRE,20092010,0
STEVE_BERNIER,20132014,0
CAM_JANSSEN,20132014,0
JEFF_GIULIANO,20072008,0
JAY_LEACH,20102011,0
TREVOR_GILLIES,20112012,0
YANICK_LEHOUX,20062007,0
DENNIS_WIDEMAN,20132014,0
GERALD_COLEMAN,20052006,0
MARK_CULLEN,20112012,0
DANNY_RICHMOND,20072008,0
BARRY_TALLACKSON,20082009,0
GREG_JACINA,20062007,0
ADAM_HAUSER,20052006,0
ALEXANDRE_PICARD,20092010,0
SHANE_ENDICOTT,20052006,0
MICHEL_OUELLET,20082009,0
JEREMY_COLLITON,20102011,0
OLE-KRISTIAN_TOLLEFSEN,20092010,0
GRANT_STEVENSON,20052006,0
KYLE_QUINCEY,20132014,0
MATT_JONES,20072008,0
BRAD_RICHARDSON,20132014,0
RYAN_READY,20052006,0
JEAN-PHILIPPE_COTE,20052006,0
BEN_EAGER,20132014,0
JEFF_TAMBELLINI,20102011,0
GEOFF_PLATT,20072008,0
GREG_ZANON,20122013,0
DOUG_MURRAY,20062007,0
CHRIS_THORBURN,20132014,0
KEVIN_KLEIN,20132014,0
CHAD_LAROSE,20122013,0
VITALIY_KOLESNIK,20052006,0
JOSH_GRATTON,20082009,0
PEKKA_RINNE,20132014,0
PETR_KANKO,20052006,0
ROB_COLLINS,20052006,0
RYAN_CRAIG,20132014,0
DARREN_REID,20062007,0
CHRIS_BECKFORD-TSEU,20072008,0
KEVIN_BIEKSA,20132014,0
RICK_RYPIEN,20102011,0
DANIEL_PAILLE,20132014,0
ROB_GLOBKE,20072008,0
COLBY_ARMSTRONG,20122013,0
RICHIE_REGEHR,20062007,0
MATT_RYAN,20052006,0
JONATHAN_FERLAND,20052006,0
NATHAN_PAETSCH,20092010,0
CONNOR_JAMES,20072008,0
BEN_WALTER,20082009,0
JIRI_NOVOTNY,20082009,0
RICHARD_PETIOT,20102011,0
JON_DISALVATORE,20052006,0
COREY_CRAWFORD,20132014,0
ALEXANDRE R._PICARD,20112012,0
KEITH_AUCOIN,20122013,0
JASON_RYZNAR,20052006,0
JAY_HARRISON,20132014,0
BEN_GUITE,20092010,0
MARK_GIORDANO,20132014,0
MIKE_GLUMAC,20072008,0
DAVID_GOVE,20052006,0
JEAN-FRANCOIS_JACQUES,20112012,0
DAN_JANCEVSKI,20082009,0
TOMAS_MOJZIS,20082009,0
MATT_CARKNER,20132014,0
LOUIS_ROBITAILLE,20052006,0
STEFAN_RUZICKA,20072008,0
JOAKIM_LINDSTROM,20112012,0
PRESTIN_RYAN,20052006,0
MATHIEU_ROY,20122013,0
TOMAS_KOPECKY,20132014,0
DUSTIN_BYFUGLIEN,20132014,0
YAN_STASTNY,20092010,0
BEN_ONDRUS,20062007,0
MARK_STUART,20132014,0
BRENDAN_BELL,20112012,0
NOAH_WELCH,20102011,0
FILIP_NOVAK,20062007,0
ALEXANDRE_GIROUX,20112012,0
KONSTANTIN_PUSHKARYOV,20062007,0
BILL_THOMAS,20112012,0
MARC-ANTOINE_POULIOT,20112012,0
CARSEN_GERMYN,20052006,0
STEVE_REGIER,20082009,0
JARKKO_IMMONEN,20062007,0
RYAN_POTULNY,20102011,0
ERIK_REITZ,20082009,0
JOEL_PERRAULT,20102011,0
DAVID_LIFFITON,20102011,0
DAVID_PRINTZ,20062007,0
MATT_KOALSKA,20052006,0
RYAN_CALDWELL,20052006,0
COLE_JARRETT,20052006,0
JEREMY_WILLIAMS,20082009,0
TOBY_PETERSEN,20112012,0
NIGEL_DAWES,20102011,0
ANDREAS_KARLSSON,20072008,0
KRIS_LETANG,20132014,0
NIKLAS_BACKSTROM,20132014,0
PETTERI_NUMMELIN,20072008,0
PATRICK_THORESEN,20072008,0
PATRICK_FISCHER,20062007,0
D.J._KING,20102011,0
FREDRIK_NORRENA,20082009,0
GUILLAUME_LATENDRESSE,20122013,0
SHANE_O'BRIEN,20132014,0
PATRICK_O'SULLIVAN,20112012,0
RYAN_SHANNON,20112012,0
MIKKO_LEHTONEN,20092010,0
ROMAN_POLAK,20132014,0
LUC_BOURDON,20072008,0
ALEXEI_KAIGORODOV,20062007,0
ADAM_BURISH,20122013,0
ALEXANDER_BROOKS,20062007,0
JANIS_SPRUKTS,20062007,0
NATE_THOMPSON,20132014,0
VILLE_PELTONEN,20082009,0
MIKE_BLUNDEN,20132014,0
MATT_LASHOFF,20102011,0
TRISTON_GRANT,20092010,0
LARS_JONSSON,20062007,0
DUSTIN_BOYD,20102011,0
BRANDON_PRUST,20132014,0
JAN_HEJDA,20132014,0
PATRICK_COULOMBE,20062007,0
NATHAN_MCIVER,20082009,0
PETR_TENKRAT,20062007,0
MIKE_CARD,20062007,0
DREW_LARMAN,20092010,0
MICHAEL_FUNK,20072008,0
DAVID_BOOTH,20132014,0
BLAIR_JONES,20132014,0
JUSSI_TIMONEN,20062007,0
MICHAEL_RYAN,20082009,0
PETER_HARROLD,20132014,0
JEFF_DESLAURIERS,20112012,0
MARTIN_HOULE,20062007,0
BARRY_BRUST,20062007,0
RYAN_CALLAHAN,20132014,0
SHAWN_BELLE,20102011,0
KARRI_RAMO,20132014,0
NICKLAS_GROSSMANN,20132014,0
JOEL_LUNDQVIST,20082009,0
BLAKE_COMEAU,20132014,0
DEREK_MEECH,20122013,0
MAREK_SCHWARZ,20072008,0
CHRIS_CONNER,20132014,0
ANDREJ_SEKERA,20132014,0
JOSHUA_HENNESSY,20092010,0
YUTAKA_FUKUFUJI,20062007,0
MATT_ELLIS,20112012,0
DAVID_MOSS,20132014,0
JEFF_FINGER,20092010,0
JEFF_SCHULTZ,20122013,0
KRIS_NEWBURY,20132014,0
TROY_BROUWER,20132014,0
KENT_HUSKINS,20122013,0
KYLE_CUMISKEY,20102011,0
AARON_ROME,20122013,0
TIM_BRENT,20122013,0
MARK_FRASER,20132014,0
TOBIAS_STEPHAN,20082009,0
COLIN_FRASER,20132014,0
BJORN_MELIN,20062007,0
KAMIL_KREPS,20092010,0
JONATHAN_SIGALET,20062007,0
TOM_GILBERT,20132014,0
ANDREW_GREENE,20132014,0
KRYS_BARCH,20132014,0
NATHAN_GUENIN,20132014,0
ZACK_STORTINI,20102011,0
TOMAS_PLIHAL,20082009,0
DANIEL_GIRARDI,20132014,0
TOMAS_POPPERLE,20062007,0
ROD_PELLEY,20112012,0
MARTIN_LOJEK,20072008,0
DREW_FATA,20072008,0
SHELDON_BROOKBANK,20132014,0
P.A._PARENTEAU,20132014,0
JAROSLAV_HALAK,20132014,0
DUNCAN_MILROY,20062007,0
JOHN_ZEILER,20102011,0
PATRICK_KALETA,20132014,0
