player,season,beta,prob,ppm,pm,fp,beta.po,prob.po,ppm.po,pm.po,fp.po,beta.avg,prob.avg,ppm.avg,pm.avg,fp.avg
TORREY_MITCHELL,20112012,0,0.5,0,-15,0.4,0,0.5,0,0,0.5,0,0.5,0,-15,0.41
MARTIN_HANZAL,20112012,0,0.5,0,23,0.61,0,0.5,0,6,0.71,0,0.5,0,29,0.62
ERIK_JOHNSON,20112012,0,0.5,0,-1,0.5,0,0.5,0,0,0,0,0.5,0,-1,0.5
PETER_MUELLER,20112012,0,0.5,0,2,0.53,0,0.5,0,0,0,0,0.5,0,2,0.53
DANIEL_WINNIK,20112012,0,0.5,0,-24,0.38,0,0.5,0,0,0.5,0,0.5,0,-24,0.38
KRIS_RUSSELL,20112012,0,0.5,0,12,0.59,0,0.5,0,3,0.64,0,0.5,0,15,0.6
BRETT_STERLING,20112012,0,0.5,0,-1,0.33,0,0.5,0,0,0,0,0.5,0,-1,0.33
MASON_RAYMOND,20112012,0,0.5,0,6,0.55,0,0.5,0,-3,0.29,0,0.5,0,3,0.52
KYLE_CHIPCHURA,20112012,0,0.5,0,0,0.5,0,0.5,0,4,0.67,0,0.5,0,4,0.54
ONDREJ_PAVELEC,20112012,0,0.5,0,-16,0.48,0,0.5,0,0,0,0,0.5,0,-16,0.48
ANTON_STRALMAN,20112012,0,0.5,0,12,0.59,0,0.5,0,5,0.63,0,0.5,0,17,0.6
MIKE_WEBER,20112012,0,0.5,0,-26,0.31,0,0.5,0,0,0,0,0.5,0,-26,0.31
CAL_CLUTTERBUCK,20112012,0,0.5,0,-4,0.48,0,0.5,0,0,0,0,0.5,0,-4,0.48
DEVIN_SETOGUCHI,20112012,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0.5,0,0,0.5
TUUKKA_RASK,20112012,0,0.5,0,17,0.58,0,0.5,0,0,0,0,0.5,0,17,0.58
MATT_HUNWICK,20112012,0,0.5,0,-2,0.47,0,0.5,0,0,0,0,0.5,0,-2,0.47
JAKE_DOWELL,20112012,0,0.5,0,-8,0.36,0,0.5,0,0,0,0,0.5,0,-8,0.36
THOMAS_GREISS,20112012,0,0.5,0,9,0.55,0,0.5,0,0,0,0,0.5,0,9,0.55
JONATHAN_QUICK,20112012,0,0.5,0,20,0.54,0,0.5,0,27,0.66,0,0.5,0,47,0.56
RYAN_O'BYRNE,20112012,0,0.5,0,-24,0.38,0,0.5,0,0,0,0,0.5,0,-24,0.38
JASON_JAFFRAY,20112012,0,0.5,0,-1,0.33,0,0.5,0,0,0,0,0.5,0,-1,0.33
DREW_MACINTYRE,20112012,0,0.5,0,1,0.67,0,0.5,0,0,0,0,0.5,0,1,0.67
CODY_BASS,20112012,0,0.5,0,-1,0.43,0,0.5,0,0,0,0,0.5,0,-1,0.43
CODY_MCLEOD,20112012,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0.5,-0.05,0,0.5
DAVID_JONES,20112012,0,0.5,0,5,0.52,0,0.5,0,0,0,0,0.5,0,5,0.52
MARK_FISTRIC,20112012,0,0.5,0,-17,0.37,0,0.5,0,0,0,0,0.5,0,-17,0.37
ANDREW_MURRAY,20112012,0,0.5,0,-2,0.45,0,0.5,0,0,0,0,0.5,0,-2,0.45
COLIN_STUART,20112012,0,0.5,0,-3,0,0,0.5,0,0,0,0,0.5,0,-3,0
JOHNNY_BOYCHUK,20112012,0,0.5,0,14,0.55,0,0.5,0,0,0.5,0,0.5,0,14,0.55
DERICK_BRASSARD,20112012,0,0.5,0,1,0.5,0,0.5,0,0,0,0,0.5,0,1,0.5
SHAWN_MATTHIAS,20112012,0,0.5,0,-3,0.48,0,0.5,0,-2,0.33,0,0.5,0,-5,0.47
DARRYL_BOYCE,20112012,0,0.5,0,-12,0.25,0,0.5,0,0,0,0,0.5,0,-12,0.25
DANE_BYERS,20112012,0,0.5,0,-1,0.33,0,0.5,0,0,0,0,0.5,0,-1,0.33
SAMI_LEPISTO,20112012,0,0.5,0,4,0.59,0,0.5,0,-3,0,0,0.5,0,1,0.52
JONATHAN_ERICSSON,20112012,0,0.5,0,7,0.54,0,0.5,0,-2,0.33,0,0.5,0,5,0.53
ANDREW_EBBETT,20112012,0,0.5,0,5,0.67,0,0.5,0,0,0,0,0.5,0,5,0.67
MARC-ANDRE_GRAGNANI,20112012,0,0.5,0,20,0.63,0,0.5,0,0,0,0,0.5,0,20,0.63
NIKLAS_HJALMARSSON,20112012,0,0.5,0,-14,0.44,0,0.5,0,-5,0.14,0,0.5,0,-19,0.42
THEO_PECKHAM,20112012,0,0.5,0,-17,0.4,0,0.5,0,0,0,0,0.5,0,-17,0.4
DARREN_HELM,20112012,0,0.5,0,-15,0.41,0,0.5,0,0,0,0,0.5,0,-15,0.41
MATTIAS_RITOLA,20112012,0,0.5,0,-4,0,0,0.5,0,0,0,0,0.5,0,-4,0
KYLE_OKPOSO,20112012,0,0.5,0,-8,0.47,0,0.5,0,0,0,0,0.5,0,-8,0.47
CLAY_WILSON,20112012,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0.5,0,0,0.5
JESSE_WINCHESTER,20112012,0,0.5,0,-3,0.44,0,0.5,0,-4,0,0,0.5,0,-7,0.39
JACK_HILLEN,20112012,0,0.5,0,4,0.54,0,0.5,0,0,0.5,0,0.5,0,4,0.54
MATT_D'AGOSTINI,20112012,0,0.5,0,19,0.69,0,0.5,0,0,0.5,0,0.5,0,19,0.69
JUSTIN_ABDELKADER,20112012,0,0.5,0,-8,0.45,0,0.5,0,-5,0,0,0.5,0,-13,0.42
KYLE_TURRIS,20112012,0,0.5,0,17,0.63,0,0.5,0,2,0.6,0,0.5,0,19,0.62
TOM_SESTITO,20112012,0,0.5,0,-3,0.2,0,0.5,0,0,0,0,0.5,0,-3,0.2
PAUL_BISSONNETTE,20112012,0,0.5,0,-4,0.17,0,0.5,0,0,0,0,0.5,0,-4,0.17
NIKLAS_KRONWALL,20112012,0,0.5,0,-3,0.49,0,0.5,0,0,0.5,0,0.5,0,-3,0.49
NIKOLAI_KULEMIN,20112012,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0.5,0,0,0.5
JOHN_MITCHELL,20112012,0,0.5,0,13,0.65,0,0.5,0,0,0.5,0,0.5,0,13,0.64
LUKE_SCHENN,20112012,0,0.5,0,-24,0.41,0,0.5,0,0,0,0,0.5,0,-24,0.41
ADAM_PARDY,20112012,0,0.5,0,-10,0.4,0,0.5,0,0,0,0,0.5,0,-10,0.4
PATRIK_BERGLUND,20112012,0,0.5,0,10,0.55,0,0.5,0,7,0.73,0,0.5,0,17,0.57
ALEX_PIETRANGELO,20112012,0,0.5,0,26,0.59,0,0.5,0,-1,0.47,0,0.5,0,25,0.57
CHRIS_PORTER,20112012,0,0.5,0,-2,0.46,0,0.5,0,0,0,0,0.5,0,-2,0.46
JAMES_NEAL,20112012,0,0.5,0,52,0.64,0,0.5,0,2,0.58,0,0.5,0,54,0.64
MICHAEL_FROLIK,20112012,0,0.5,0,-17,0.35,0,0.5,0,0,0.5,0,0.5,0,-17,0.36
COLTON_GILLIES,20112012,0,0.5,0,-13,0.35,0,0.5,0,0,0,0,0.5,0,-13,0.35
MIKKEL_BOEDKER,20112012,0,0.5,0,-1,0.49,0,0.5,0,2,0.54,0,0.5,0,1,0.51
KEVIN_PORTER,20112012,0,0.5,0,-3,0.43,0,0.5,0,0,0,0,0.5,0,-3,0.43
DREW_DOUGHTY,20112012,0,0.5,0,13,0.55,0,0.5,0,18,0.71,0,0.5,0,31,0.59
FABIAN_BRUNNSTROM,20112012,0,0.5,0,-2,0.25,0,0.5,0,0,0,0,0.5,0,-2,0.25
NIKITA_FILATOV,20112012,0,0.5,0,2,0.67,0,0.5,0,0,0,0,0.5,0,2,0.67
BRAD_STAUBITZ,20112012,0,0.5,0,-5,0.33,0,0.5,0,0,0,0,0.5,0,-5,0.33
ZACH_BOYCHUK,20112012,0,0.5,0,-2,0.4,0,0.5,0,0,0,0,0.5,0,-2,0.4
PIERRE-LUC_LETOURNEAU-LEBLOND,20112012,0,0.5,0,1,1,0,0.5,0,0,0,0,0.5,0,1,1
ANDREAS_NODL,20112012,0,0.5,0,-6,0.39,0,0.5,0,0,0,0,0.5,0,-6,0.39
BEN_BISHOP,20112012,0,0.5,0,3,0.53,0,0.5,0,0,0,0,0.5,0,3,0.53
JAMIE_MCGINN,20112012,0,0.5,0,3,0.52,0,0.5,0,0,0,0,0.5,0,3,0.52
MATT_HALISCHUK,20112012,0,0.5,0,-1,0.49,0,0.5,0,1,0.67,0,0.5,0,0,0.5
PATRICK_DWYER,20112012,0,0.5,0,-14,0.4,0,0.5,0,0,0,0,0.5,0,-14,0.4
BRETT_FESTERLING,20112012,0,0.5,0,-1,0.4,0,0.5,0,0,0,0,0.5,0,-1,0.4
PETER_MANNINO,20112012,0,0.5,0,2,1,0,0.5,0,0,0,0,0.5,0,2,1
CORY_SCHNEIDER,20112012,0,0.5,0,30,0.6,0,0.5,0,0,0.5,0,0.5,0,30,0.59
TIM_SESTITO,20112012,0,0.5,0,-5,0.22,0,0.5,0,0,0,0,0.5,0,-5,0.22
ANDRE_DEVEAUX,20112012,0,0.5,0,3,0.8,0,0.5,0,0,0,0,0.5,0,3,0.8
ALEXANDRE_BOLDUC,20112012,0,0.5,0,-1,0,0,0.5,0,0,0,0,0.5,0,-1,0
JOEY_CRABB,20112012,0,0.5,0,-13,0.42,0,0.5,0,0,0,0,0.5,0,-13,0.42
PAUL_SZCZECHURA,20112012,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0.5,0,0,0.5
KENNDAL_MCARDLE,20112012,0,0.5,0,-3,0.2,0,0.5,0,0,0,0,0.5,0,-3,0.2
JUSTIN_PETERS,20112012,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0.5,0,0,0.5
CHRIS_STEWART,20112012,0,0.5,0,4,0.53,0,0.5,0,-1,0.4,0,0.5,0,3,0.52
SEAN_COLLINS,20112012,0,0.5,0,-1,0.33,0,0.5,0,0,0,0,0.5,0,-1,0.33
BRETT_CARSON,20112012,0,0.5,0,-2,0,0,0.5,0,0,0,0,0.5,0,-2,0
WARREN_PETERS,20112012,0,0.5,0,-24,0.17,0,0.5,0,0,0,0,0.5,0,-24,0.17
COREY_POTTER,20112012,0,0.5,0,-4,0.48,0,0.5,0,0,0,0,0.5,0,-4,0.48
MICHAL_REPIK,20112012,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0.5,0,0,0.5
BEN_LOVEJOY,20112012,0,0.5,0,4,0.57,0,0.5,0,-2,0,0,0.5,0,2,0.53
TIM_WALLACE,20112012,0,0.5,0,-4,0.42,0,0.5,0,0,0,0,0.5,0,-4,0.42
TOM_WANDELL,20112012,0,0.5,0,-4,0.45,0,0.5,0,0,0,0,0.5,0,-4,0.45
BRYAN_RODNEY,20112012,0,0.5,0,-1,0,0,0.5,0,0,0,0,0.5,0,-1,0
SEMYON_VARLAMOV,20112012,0,0.5,0,-9,0.48,0,0.5,0,0,0,0,0.5,0,-9,0.48
PHILIPPE_DUPUIS,20112012,0,0.5,0,-11,0.08,0,0.5,0,0,0,0,0.5,0,-11,0.08
BEN_MAXWELL,20112012,0,0.5,0,3,0.67,0,0.5,0,0,0,0,0.5,0,3,0.67
TYSON_STRACHAN,20112012,0,0.5,0,1,0.55,0,0.5,0,2,1,0,0.5,0,3,0.62
CHRIS_BUTLER,20112012,0,0.5,0,-16,0.44,0,0.5,0,0,0,0,0.5,0,-16,0.44
ANDREW_GORDON,20112012,0,0.5,0,-20,0.17,0,0.5,0,0,0,0,0.5,0,-20,0.17
BRETT_SUTTER,20112012,0,0.5,0,-3,0.38,0,0.5,0,0,0,0,0.5,0,-3,0.38
DUSTIN_JEFFREY,20112012,0,0.5,0,-4,0.42,0,0.5,0,0,0,0,0.5,0,-4,0.42
TREVOR_SMITH,20112012,0,0.5,0,1,0.52,0,0.5,0,0,0,0,0.5,0,1,0.52
BRENDAN_MIKKELSON,20112012,0,0.5,0,1,0.51,0,0.5,0,0,0,0,0.5,0,1,0.51
JOHN_SCOTT,20112012,0,0.5,0,-1,0.47,0,0.5,0,0,0,0,0.5,0,-1,0.47
MAKSIM_MAYOROV,20112012,0,0.5,0,-3,0.29,0,0.5,0,0,0,0,0.5,0,-3,0.29
DEREK_JOSLIN,20112012,0,0.5,0,-14,0.32,0,0.5,0,0,0,0,0.5,0,-14,0.32
YANNICK_WEBER,20112012,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0.5,0,0,0.5
MIKAEL_BACKLUND,20112012,0,0.5,0,-12,0.38,0,0.5,0,0,0,0,0.5,0,-12,0.38
MATT_BELESKEY,20112012,0,0.5,0,-1,0.49,0,0.5,0,0,0,0,0.5,0,-1,0.49
BYRON_BITZ,20112012,0,0.5,0,2,0.67,0,0.5,0,0,0,0,0.5,0,2,0.67
ALEXANDER_SULZER,20112012,0,0.5,0,8,0.59,0,0.5,0,0,0,0,0.5,0,8,0.59
PETER_REGIN,20112012,0,0.5,0,1,0.55,0,0.5,0,0,0,0,0.5,0,1,0.55
KEVIN_WESTGARTH,20112012,0,0.5,0,-3,0.38,0,0.5,0,0,0,0,0.5,0,-3,0.38
VILLE_LEINO,20112012,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0.5,0,0,0.5
ARTEM_ANISIMOV,20112012,0,0.5,0,17,0.6,0,0.5,0,4,0.59,0,0.5,0,21,0.6
DAVIS_DREWISKE,20112012,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0.5,0,0,0.5
DAVID_SCHLEMKO,20112012,0,0.5,0,-1,0.49,0,0.5,0,-1,0.43,0,0.5,0,-2,0.49
JAY_BEAGLE,20112012,0,0.5,0,-3,0.43,0,0.5,0,-1,0.43,0,0.5,0,-4,0.43
JHONAS_ENROTH,20112012,0,0.5,0,-9,0.46,0,0.5,0,0,0,0,0.5,0,-9,0.46
TIM_STAPLETON,20112012,0,0.5,0,16,0.62,0,0.5,0,0,0,0,0.5,0,16,0.62
DAVID_VAN DER GULIK,20112012,0,0.5,0,1,0.52,0,0.5,0,0,0,0,0.5,0,1,0.52
CAL_O'REILLY,20112012,0,0.5,0,-8,0.37,0,0.5,0,0,0,0,0.5,0,-8,0.37
BRANDON_SEGAL,20112012,0,0.5,0,-2,0,0,0.5,0,0,0,0,0.5,0,-2,0
SPENCER_MACHACEK,20112012,0,0.5,0,8,0.83,0,0.5,0,0,0,0,0.5,0,8,0.83
T.J._GALIARDI,20112012,0,0.5,0,-15,0.37,0,0.5,0,-1,0,0,0.5,0,-16,0.36
MICHAEL_SAUER,20112012,0,0.5,0,7,0.64,0,0.5,0,0,0,0,0.5,0,7,0.64
JONAS_GUSTAVSSON,20112012,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0.5,0,0,0.5
VIKTOR_STALBERG,20112012,0,0.5,0,5,0.52,0,0.5,0,0,0.5,0,0.5,0,5,0.52
JASON_DEMERS,20112012,0,0.5,0,0,0.5,0,0.5,0,-1,0,0,0.5,0,-1,0.49
BENN_FERRIERO,20112012,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0.5,0,0,0.5
RYAN_O'REILLY,20112012,0,0.5,0,10,0.54,0,0.5,0,0,0,0,0.5,0,10,0.54
JAMES_VAN RIEMSDYK,20112012,0,0.5,0,10,0.58,0,0.5,0,-1,0.45,0,0.5,0,9,0.56
MATT_GILROY,20112012,0,0.5,0,-6,0.47,0,0.5,0,0,0,0,0.5,0,-6,0.47
DMITRY_KULIKOV,20112012,0,0.5,0,7,0.53,0,0.5,0,-2,0.38,0,0.5,0,5,0.52
TYLER_MYERS,20112012,0,0.5,0,4,0.52,0,0.5,0,0,0,0,0.5,0,4,0.52
ERIK_KARLSSON,20112012,0,0.5,0,50,0.61,0,0.5,0,2,0.58,0,0.5,0,52,0.61
VICTOR_HEDMAN,20112012,0,0.5,0,-21,0.43,0,0.5,0,0,0,0,0.5,0,-21,0.43
TEEMU_LAAKSO,20112012,0,0.5,0,-2,0.33,0,0.5,0,0,0,0,0.5,0,-2,0.33
FRAZER_MCLAREN,20112012,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0.5,0,0,0.5
ALEC_MARTINEZ,20112012,0,0.5,0,11,0.6,0,0.5,0,10,0.86,0,0.5,0,21,0.66
GUILLAUME_DESBIENS,20112012,0,0.5,0,-1,0,0,0.5,0,0,0,0,0.5,0,-1,0
STEVEN_ZALEWSKI,20112012,0,0.5,0,-2,0,0,0.5,0,0,0,0,0.5,0,-2,0
TYLER_BOZAK,20112012,0,0.5,0,10,0.53,0,0.5,0,0,0,0,0.5,0,10,0.53
JAMES_REIMER,20112012,0,0.5,0,-13,0.46,0,0.5,0,0,0,0,0.5,0,-13,0.46
AARON_GAGNON,20112012,0,0.5,0,-1,0,0,0.5,0,0,0,0,0.5,0,-1,0
SCOTT_PARSE,20112012,0,0.5,0,2,0.75,0,0.5,0,0,0,0,0.5,0,2,0.75
ANTON_KHUDOBIN,20112012,0,0.5,0,2,0.75,0,0.5,0,0,0,0,0.5,0,2,0.75
VICTOR_ORESKOVICH,20112012,0,0.5,0,1,1,0,0.5,0,0,0,0,0.5,0,1,1
MATHIEU_PERREAULT,20112012,0,0.5,0,13,0.59,0,0.5,0,-1,0,0,0.5,0,12,0.58
TOM_PYATT,20112012,0,0.5,0,-37,0.3,0,0.5,0,0,0,0,0.5,0,-37,0.3
LARS_ELLER,20112012,0,0.5,0,-13,0.43,0,0.5,0,0,0,0,0.5,0,-13,0.43
RYAN_O'MARRA,20112012,0,0.5,0,-2,0.25,0,0.5,0,0,0,0,0.5,0,-2,0.25
CARL_GUNNARSSON,20112012,0,0.5,0,-26,0.41,0,0.5,0,0,0,0,0.5,0,-26,0.41
MARK_LETESTU,20112012,0,0.5,0,-2,0.49,0,0.5,0,0,0,0,0.5,0,-2,0.49
JOHN_CARLSON,20112012,0,0.5,0,-31,0.41,0,0.5,0,-4,0.39,0,0.5,0,-35,0.41
JAMES_WYMAN,20112012,0,0.5,0,-4,0.44,0,0.5,0,0,0,0,0.5,0,-4,0.44
ANDREI_LOKTIONOV,20112012,0,0.5,0,-3,0.44,0,0.5,0,0,0,0,0.5,0,-3,0.44
BRAYDEN_SCHENN,20112012,0,0.5,0,3,0.52,0,0.5,0,1,0.52,0,0.5,0,4,0.52
BOBBY_SANGUINETTI,20112012,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0.5,0,0,0.5
COLIN_MCDONALD,20112012,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0.5,0,0,0.5
VLADIMIR_ZHARKOV,20112012,0,0.5,0,-2,0,0,0.5,0,0,0,0,0.5,0,-2,0
MIKE_DUCO,20112012,0,0.5,0,1,0.57,0,0.5,0,0,0,0,0.5,0,1,0.57
KYLE_WILSON,20112012,0,0.5,0,-1,0.33,0,0.5,0,0,0,0,0.5,0,-1,0.33
BRANDON_YIP,20112012,0,0.5,0,3,0.57,0,0.5,0,-1,0.4,0,0.5,0,2,0.54
JEROME_SAMSON,20112012,0,0.5,0,1,0.53,0,0.5,0,0,0,0,0.5,0,1,0.53
EVAN_OBERG,20112012,0,0.5,0,2,1,0,0.5,0,0,0,0,0.5,0,2,1
KASPARS_DAUGAVINS,20112012,0,0.5,0,-11,0.41,0,0.5,0,-1,0,0,0.5,0,-12,0.41
KEATON_ELLERBY,20112012,0,0.5,0,-8,0.41,0,0.5,0,0,0,0,0.5,0,-8,0.41
DUSTIN_TOKARSKI,20112012,0,0.5,0,-3,0.44,0,0.5,0,0,0,0,0.5,0,-3,0.44
DRAYSON_BOWMAN,20112012,0,0.5,0,4,0.55,0,0.5,0,0,0,0,0.5,0,4,0.55
NICK_PALMIERI,20112012,0,0.5,0,-10,0.33,0,0.5,0,0,0,0,0.5,0,-10,0.33
NICK_JOHNSON,20112012,0,0.5,0,-5,0.47,0,0.5,0,0,0,0,0.5,0,-5,0.47
ALEX_PLANTE,20112012,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0.5,0,0,0.5
MATT_MARTIN,20112012,0,0.5,0,-28,0.27,0,0.5,0,0,0,0,0.5,0,-28,0.27
CODY_ALMOND,20112012,0,0.5,0,-5,0.14,0,0.5,0,0,0,0,0.5,0,-5,0.14
ARTURS_KULDA,20112012,0,0.5,0,3,0.71,0,0.5,0,0,0,0,0.5,0,3,0.71
DEREK_SMITH,20112012,0,0.5,0,4,0.54,0,0.5,0,0,0,0,0.5,0,4,0.54
DYLAN_REESE,20112012,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0.5,0,0,0.5
JUSTIN_FALK,20112012,0,0.5,0,-23,0.35,0,0.5,0,0,0,0,0.5,0,-23,0.35
CASEY_WELLMAN,20112012,0,0.5,0,-3,0.4,0,0.5,0,0,0,0,0.5,0,-3,0.4
MARK_FLOOD,20112012,0,0.5,0,2,0.53,0,0.5,0,0,0,0,0.5,0,2,0.53
NICK_BONINO,20112012,0,0.5,0,2,0.52,0,0.5,0,0,0,0,0.5,0,2,0.52
BOBBY_BUTLER,20112012,0,0.5,0,9,0.58,0,0.5,0,0,0,0,0.5,0,9,0.58
NATE_PROSSER,20112012,0,0.5,0,-20,0.37,0,0.5,0,0,0,0,0.5,0,-20,0.37
EVGENY_DADONOV,20112012,0,0.5,0,-4,0.33,0,0.5,0,0,0,0,0.5,0,-4,0.33
PHILIP_LARSEN,20112012,0,0.5,0,10,0.56,0,0.5,0,0,0,0,0.5,0,10,0.56
MICHEAL_HALEY,20112012,0,0.5,0,-2,0,0,0.5,0,0,0,0,0.5,0,-2,0
ZACH_HAMILL,20112012,0,0.5,0,3,0.64,0,0.5,0,0,0,0,0.5,0,3,0.64
ERIC_TANGRADI,20112012,0,0.5,0,-2,0.44,0,0.5,0,2,1,0,0.5,0,0,0.5
BRAD_THIESSEN,20112012,0,0.5,0,2,0.53,0,0.5,0,0,0,0,0.5,0,2,0.53
SERGEI_BOBROVSKY,20112012,0,0.5,0,5,0.52,0,0.5,0,-5,0,0,0.5,0,0,0.5
ZAC_DALPE,20112012,0,0.5,0,-2,0.43,0,0.5,0,0,0,0,0.5,0,-2,0.43
JEFF_SKINNER,20112012,0,0.5,0,9,0.54,0,0.5,0,0,0,0,0.5,0,9,0.54
MARK_OLVER,20112012,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0.5,0,0,0.5
T.J._BRODIE,20112012,0,0.5,0,11,0.58,0,0.5,0,0,0,0,0.5,0,11,0.58
HENRIK_KARLSSON,20112012,0,0.5,0,-9,0.38,0,0.5,0,0,0,0,0.5,0,-9,0.38
MAGNUS_PAAJARVI,20112012,0,0.5,0,-5,0.41,0,0.5,0,0,0,0,0.5,0,-5,0.41
TOMMY_WINGELS,20112012,0,0.5,0,0,0.5,0,0.5,0,1,1,0,0.5,0,1,0.52
MATT_TAORMINA,20112012,0,0.5,0,2,0.53,0,0.5,0,0,0,0,0.5,0,2,0.53
ALEXANDER_URBOM,20112012,0,0.5,0,1,0.56,0,0.5,0,0,0,0,0.5,0,1,0.56
ALEXANDER_BURMISTROV,20112012,0,0.5,0,3,0.51,0,0.5,0,0,0,0,0.5,0,3,0.51
MARCUS_JOHANSSON,20112012,0,0.5,0,10,0.54,0,0.5,0,-4,0.41,0,0.5,0,6,0.52
OLIVER_EKMAN-LARSSON,20112012,0,0.5,0,2,0.51,0,0.5,0,0,0.5,0,0.5,0,2,0.51
DANA_TYRELL,20112012,0,0.5,0,-11,0.26,0,0.5,0,0,0,0,0.5,0,-11,0.26
ANDERS_LINDBACK,20112012,0,0.5,0,-2,0.48,0,0.5,0,0,0,0,0.5,0,-2,0.48
BRANDON_PIRRI,20112012,0,0.5,0,1,0.57,0,0.5,0,0,0,0,0.5,0,1,0.57
KYLE_CLIFFORD,20112012,0,0.5,0,-8,0.4,0,0.5,0,-1,0,0,0.5,0,-9,0.4
JORDAN_CARON,20112012,0,0.5,0,1,0.51,0,0.5,0,-1,0,0,0.5,0,0,0.5
RYAN_REAVES,20112012,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0.5,0,0,0.5
JACOB_JOSEFSON,20112012,0,0.5,0,6,0.62,0,0.5,0,1,0.67,0,0.5,0,7,0.63
ROBIN_LEHNER,20112012,0,0.5,0,2,0.55,0,0.5,0,0,0,0,0.5,0,2,0.55
EVAN_BROPHEY,20112012,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0.5,0,0,0.5
LUKE_ADAM,20112012,0,0.5,0,2,0.52,0,0.5,0,0,0,0,0.5,0,2,0.52
EVGENY_GRACHEV,20112012,0,0.5,0,-4,0.38,0,0.5,0,0,0,0,0.5,0,-4,0.38
BEN_SMITH,20112012,0,0.5,0,-5,0.33,0,0.5,0,0,0,0,0.5,0,-5,0.33
BRAD_MILLS,20112012,0,0.5,0,-13,0.12,0,0.5,0,0,0,0,0.5,0,-13,0.12
ERIC_WELLWOOD,20112012,0,0.5,0,10,0.73,0,0.5,0,-2,0.38,0,0.5,0,8,0.63
KYLE_PALMIERI,20112012,0,0.5,0,4,0.6,0,0.5,0,0,0,0,0.5,0,4,0.6
KEVIN_SHATTENKIRK,20112012,0,0.5,0,38,0.64,0,0.5,0,-2,0.44,0,0.5,0,36,0.62
STEPHEN_GIONTA,20112012,0,0.5,0,1,1,0,0.5,0,4,0.62,0,0.5,0,5,0.65
MATT_KASSIAN,20112012,0,0.5,0,-2,0.38,0,0.5,0,0,0,0,0.5,0,-2,0.38
IAN_COLE,20112012,0,0.5,0,7,0.64,0,0.5,0,-1,0,0,0.5,0,6,0.62
NIKITA_NIKITIN,20112012,0,0.5,0,-16,0.44,0,0.5,0,0,0,0,0.5,0,-16,0.44
JEREMY_MORIN,20112012,0,0.5,0,-1,0,0,0.5,0,0,0,0,0.5,0,-1,0
MATTIAS_TEDENBY,20112012,0,0.5,0,-16,0.28,0,0.5,0,0,0,0,0.5,0,-16,0.28
MARCO_SCANDELLA,20112012,0,0.5,0,-23,0.38,0,0.5,0,0,0,0,0.5,0,-23,0.38
KEITH_AULIE,20112012,0,0.5,0,-10,0.38,0,0.5,0,0,0,0,0.5,0,-10,0.38
DWIGHT_KING,20112012,0,0.5,0,10,0.66,0,0.5,0,4,0.62,0,0.5,0,14,0.65
BRANDON_MCMILLAN,20112012,0,0.5,0,-18,0.24,0,0.5,0,0,0,0,0.5,0,-18,0.24
JUSTIN_BRAUN,20112012,0,0.5,0,0,0.5,0,0.5,0,-2,0.33,0,0.5,0,-2,0.49
RICHARD_BACHMAN,20112012,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0.5,0,0,0.5
STEVEN_KAMPFER,20112012,0,0.5,0,2,0.53,0,0.5,0,0,0,0,0.5,0,2,0.53
LINUS_OMARK,20112012,0,0.5,0,-5,0.27,0,0.5,0,0,0,0,0.5,0,-5,0.27
RHETT_RAKHSHANI,20112012,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0.5,0,0,0.5
ADAM_CRACKNELL,20112012,0,0.5,0,1,1,0,0.5,0,0,0,0,0.5,0,1,1
DALE_WEISE,20112012,0,0.5,0,-1,0.48,0,0.5,0,0,0,0,0.5,0,-1,0.48
AARON_VOLPATTI,20112012,0,0.5,0,-3,0.38,0,0.5,0,0,0,0,0.5,0,-3,0.38
JAN_MURSAK,20112012,0,0.5,0,2,0.67,0,0.5,0,0,0,0,0.5,0,2,0.67
PATRICE_CORMIER,20112012,0,0.5,0,1,0.67,0,0.5,0,0,0,0,0.5,0,1,0.67
CHRIS_MUELLER,20112012,0,0.5,0,-1,0.4,0,0.5,0,0,0,0,0.5,0,-1,0.4
JEFF_PETRY,20112012,0,0.5,0,-17,0.44,0,0.5,0,0,0,0,0.5,0,-17,0.44
BRETT_MACLEAN,20112012,0,0.5,0,2,0.67,0,0.5,0,0,0,0,0.5,0,2,0.67
