player,season,beta,prob,ppm,pm,fp,beta.po,prob.po,ppm.po,pm.po,fp.po
STEVE_RUCCHIN,20052006,-0.08,0.48,-44.62,13,0.51,-0.08,0.48,-1.87,19,0.71
SHANE_HNIDY,20032004,-0.18,0.45,-44.68,-4,0.5,-0.18,0.45,-4.14,1,0.51
KORBINIAN_HOLZER,20122013,-0.22,0.5,-44.7,-119,0.35,0,0.5,0,0,0
ZACH_BOGOSIAN,20082009,-0.1,0.5,-44.73,-39,0.48,0,0.5,0,0,0
DUVIE_WESTCOTT,20072008,-0.25,0.5,-44.75,51,0.57,0,0.5,0,0,0
ANDREJ_MESZAROS,20132014,-0.15,0.46,-44.79,-28,0.48,-0.15,0.46,-4.3,-1,0.49
ANDERS_ERIKSSON,20072008,-0.07,0.57,-44.8,30,0.51,0.28,0.57,6.78,14,0.65
ERIC_NYSTROM,20092010,-0.09,0.5,-44.84,-155,0.42,0,0.5,0,0,0
MIKE_WEAVER,20132014,-0.11,0.47,-44.84,-107,0.43,-0.11,0.47,-10.73,-54,0.36
ZDENO_CHARA,20122013,-0.07,0.48,-44.95,74,0.53,-0.07,0.48,-25.24,9,0.51
AARON_WARD,20072008,-0.07,0.48,-44.98,-78,0.47,-0.07,0.48,-4.43,-3,0.49
BORIS_MIRONOV,20022003,-0.1,0.5,-45,7,0.5,0,0.5,0,0,0
DUVIE_WESTCOTT,20062007,-0.2,0.5,-45.03,19,0.52,0,0.5,0,0,0
BOYD_GORDON,20052006,-0.32,0.5,-45.07,-157,0.22,0,0.5,0,0,0
CORY_SARICH,20132014,-0.11,0.5,-45.1,-92,0.44,0,0.5,0,0,0
CORY_SCHNEIDER,20102011,-0.06,0.48,-45.12,-17,0.49,-0.06,0.48,-5.51,10,0.53
STEVE_WAGNER,20072008,-0.23,0.5,-45.21,-17,0.48,0,0.5,0,0,0
SEMYON_VARLAMOV,20092010,-0.06,0.49,-45.22,84,0.53,-0.06,0.49,-11.41,77,0.6
ALEXANDRE R._PICARD,20072008,-0.21,0.5,-45.25,-38,0.46,0,0.5,0,0,0
ALEXANDER_EDLER,20102011,-0.07,0.51,-45.27,138,0.55,0.03,0.51,10.94,51,0.54
ALEXEI_EMELIN,20132014,-0.1,0.49,-45.34,-120,0.43,-0.04,0.49,-6.37,13,0.52
CHRISTOPH_SCHUBERT,20092010,-0.12,0.5,-45.42,-111,0.43,0,0.5,0,0,0
ANDREW_GREENE,20112012,-0.1,0.48,-45.43,-37,0.48,-0.09,0.48,-19.47,18,0.52
RYAN_MURRAY,20132014,-0.14,0.47,-45.43,-7,0.49,-0.14,0.47,-6.85,-14,0.43
DAVE_BOLLAND,20092010,-0.14,0.46,-45.44,23,0.52,-0.17,0.46,-36.93,-69,0.42
ERIC_DESJARDINS,20022003,-0.06,0.48,-45.54,235,0.58,-0.06,0.48,-3.59,28,0.62
ANTON_BABCHUK,20062007,-0.11,0.5,-45.65,25,0.52,0,0.5,0,0,0
CORY_SCHNEIDER,20132014,-0.06,0.5,-45.66,-15,0.5,0,0.5,0,0,0
MARK_RECCHI,20072008,-0.07,0.5,-45.71,-44,0.48,0,0.5,0,0,0
PEKKA_RINNE,20112012,-0.02,0.49,-45.72,-310,0.46,-0.02,0.49,-6.49,-25,0.48
ED_JOVANOVSKI,20052006,-0.1,0.5,-45.76,62,0.53,0,0.5,0,0,0
NIKOLAI_KHABIBULIN,20062007,-0.03,0.5,-45.77,-140,0.48,0,0.5,0,0,0
DOUG_JANIK,20072008,-0.19,0.5,-45.8,-25,0.47,0,0.5,0,0,0
JOSH_GORGES,20102011,-0.13,0.5,-45.82,-117,0.42,0,0.5,0,0,0
RON_HAINSEY,20112012,-0.08,0.5,-45.85,-97,0.46,0,0.5,0,0,0
ANTOINE_VERMETTE,20062007,-0.07,0.48,-45.87,-161,0.44,-0.07,0.48,-9.87,-25,0.45
JANNE_NIINIMAA,20062007,-0.16,0.5,-45.9,-25,0.48,0,0.5,0,0,0
KEVIN_WEEKES,20082009,-0.11,0.5,-45.93,27,0.52,0,0.5,0,0,0
MARC-ANDRE_FLEURY,20092010,-0.02,0.49,-45.98,259,0.53,-0.02,0.49,-9.25,74,0.55
CARL_GUNNARSSON,20102011,-0.08,0.5,-46,-130,0.44,0,0.5,0,0,0
NIK_ANTROPOV,20022003,-0.11,0.47,-46.02,-46,0.47,-0.11,0.47,-2.9,-9,0.42
DRAKE_BEREHOWSKY,20032004,-0.09,0.5,-46.03,-79,0.46,0,0.5,0,0,0
MATT_CARKNER,20092010,-0.07,0.48,-46.06,-59,0.48,-0.07,0.48,-3.9,-14,0.44
HENRIK_TALLINDER,20062007,-0.1,0.48,-46.09,-204,0.39,-0.1,0.48,-17.89,-55,0.43
MATT_LASHOFF,20072008,-0.39,0.5,-46.19,-19,0.46,0,0.5,0,0,0
KEVIN_SHATTENKIRK,20102011,-0.07,0.5,-46.35,160,0.56,0,0.5,0,0,0
PAVEL_TRNKA,20022003,-0.13,0.5,-46.41,15,0.51,0,0.5,0,0,0
JAN_HRDINA,20032004,-0.09,0.48,-46.43,-37,0.48,-0.09,0.48,-1.81,9,0.62
JUSTIN_FALK,20132014,-0.47,0.5,-46.47,-38,0.4,0,0.5,0,0,0
JORDAN_LEOPOLD,20022003,-0.1,0.5,-46.64,125,0.57,0,0.5,0,0,0
DAN_BLACKBURN,20022003,-0.06,0.5,-46.66,-7,0.5,0,0.5,0,0,0
AARON_MILLER,20032004,-0.18,0.5,-46.7,-76,0.43,0,0.5,0,0,0
ERIC_CAIRNS,20022003,-0.17,0.46,-46.71,4,0.5,-0.17,0.46,-3.22,-9,0.38
JON_KLEMM,20072008,-0.41,0.5,-46.78,-116,0.25,0,0.5,0,0,0
JOCELYN_THIBAULT,20052006,-0.11,0.5,-46.84,-98,0.44,0,0.5,0,0,0
SCOTT_FERGUSON,20032004,-0.15,0.5,-46.92,22,0.52,0,0.5,0,0,0
ANTTI_NIEMI,20092010,-0.04,0.49,-46.96,240,0.56,-0.04,0.49,-29.51,37,0.51
BOB_BOUGHNER,20032004,-0.14,0.47,-46.97,-24,0.48,-0.14,0.47,-8.82,6,0.52
VILLE_KOISTINEN,20082009,-0.18,0.5,-47.02,17,0.52,0,0.5,0,0,0
ZBYNEK_MICHALEK,20132014,-0.1,0.5,-47.03,-79,0.46,0,0.5,0,0,0
CHRIS_CAMPOLI,20052006,-0.07,0.5,-47.04,173,0.56,0,0.5,0,0,0
CHRISTIAN_EHRHOFF,20082009,-0.06,0.49,-47.04,149,0.55,-0.06,0.49,-4.41,16,0.55
KIM_JOHNSSON,20092010,-0.07,0.5,-47.08,31,0.51,0,0.5,0,0,0
JOSE_THEODORE,20072008,-0.03,0.49,-47.18,20,0.5,-0.03,0.49,-8.85,-56,0.45
SEMYON_VARLAMOV,20102011,-0.06,0.5,-47.28,71,0.52,0,0.5,0,0,0
NICK_LEDDY,20122013,-0.13,0.46,-47.35,154,0.6,-0.16,0.46,-26.21,34,0.55
CORY_SARICH,20092010,-0.11,0.5,-47.38,-27,0.48,0,0.5,0,0,0
CHUCK_KOBASEW,20092010,-0.16,0.5,-47.39,-108,0.41,0,0.5,0,0,0
ROSTISLAV_KLESLA,20122013,-0.13,0.5,-47.39,-100,0.43,0,0.5,0,0,0
ANDERS_ERIKSSON,20032004,-0.07,0.5,-47.43,-57,0.48,0,0.5,0,0,0
SHELDON_SOURAY,20032004,-0.07,0.48,-47.46,63,0.52,-0.07,0.48,-9.62,6,0.51
CHRIS_CAMPOLI,20092010,-0.09,0.48,-47.53,99,0.55,-0.09,0.48,-4.8,1,0.5
DICK_TARNSTROM,20072008,-0.11,0.5,-47.55,11,0.51,0,0.5,0,0,0
CORY_SCHNEIDER,20122013,-0.06,0.49,-47.57,-54,0.48,-0.06,0.49,-3.94,-16,0.44
OLLI_JOKINEN,20022003,-0.06,0.5,-47.61,-103,0.47,0,0.5,0,0,0
CHRIS_OSGOOD,20082009,-0.03,0.49,-47.63,328,0.56,-0.03,0.49,-25.29,182,0.56
KEN_KLEE,20052006,-0.08,0.48,-47.69,-110,0.46,-0.08,0.48,-1.85,-2,0.48
MICHAEL_PECA,20082009,-0.1,0.47,-47.7,-101,0.44,-0.1,0.47,-2.51,-8,0.42
BRUNO_GERVAIS,20062007,-0.13,0.47,-47.71,8,0.51,-0.13,0.47,-4.15,9,0.57
AARON_ROME,20112012,-0.15,0.46,-47.72,19,0.51,-0.15,0.46,-1.13,-3,0.4
BRIAN_LASHOFF,20132014,-0.12,0.47,-47.78,-74,0.45,-0.12,0.47,-5.12,-20,0.38
TANNER_GLASS,20112012,-0.1,0.5,-47.8,-239,0.38,0,0.5,0,0,0
DERYK_ENGELLAND,20122013,-0.17,0.46,-47.88,-26,0.48,-0.17,0.46,-9.03,-1,0.5
JEAN-FRANCOIS_FORTIN,20022003,-0.3,0.5,-47.89,-75,0.39,0,0.5,0,0,0
MARTY_REASONER,20052006,-0.1,0.5,-47.89,63,0.53,0,0.5,0,0,0
BRYAN_MCCABE,20032004,-0.06,0.49,-47.92,119,0.53,-0.06,0.49,-9.41,-9,0.49
KEVIN_BIEKSA,20122013,-0.12,0.47,-48,-61,0.46,-0.12,0.47,-6.74,-20,0.41
TOMMY_ALBELIN,20022003,-0.2,0.45,-48.01,48,0.55,-0.2,0.45,-18.76,6,0.52
JUSTIN_FALK,20122013,-0.22,0.44,-48.16,-23,0.47,-0.22,0.44,-5.18,-9,0.4
DARBY_HENDRICKSON,20032004,-0.23,0.44,-48.17,-99,0.38,-0.23,0.44,-7.55,-7,0.45
JOSH_HARDING,20072008,-0.06,0.48,-48.2,-155,0.45,-0.06,0.48,-0.7,0,0.5
JAY_HARRISON,20132014,-0.11,0.5,-48.22,-27,0.48,0,0.5,0,0,0
CHRIS_SUMMERS,20112012,-0.35,0.5,-48.23,-42,0.42,0,0.5,0,0,0
CHRIS_CAMPOLI,20102011,-0.07,0.48,-48.26,35,0.51,-0.07,0.48,-3.82,-11,0.45
JAMAL_MAYERS,20092010,-0.16,0.5,-48.27,-114,0.4,0,0.5,0,0,0
ZENON_KONOPKA,20102011,-0.12,0.5,-48.3,-253,0.34,0,0.5,0,0,0
CLAYTON_STONER,20112012,-0.11,0.5,-48.32,-95,0.44,0,0.5,0,0,0
FREDERICK_MEYER,20062007,-0.12,0.5,-48.33,-37,0.48,0,0.5,0,0,0
IGOR_ULANOV,20032004,-0.14,0.5,-48.36,6,0.5,0,0.5,0,0,0
MIKE_WEBER,20132014,-0.12,0.5,-48.53,-212,0.37,0,0.5,0,0,0
DIMITRY_AFANASENKOV,20062007,-0.14,0.5,-48.56,-93,0.43,0,0.5,0,0,0
CORY_SARICH,20112012,-0.11,0.5,-48.56,-46,0.47,0,0.5,0,0,0
ADRIAN_AUCOIN,20112012,-0.08,0.49,-48.57,-121,0.45,-0.05,0.49,-5.2,-24,0.44
AKI_BERG,20022003,-0.11,0.47,-48.68,-93,0.45,-0.11,0.47,-7.29,-19,0.43
BRYAN_ALLEN,20132014,-0.17,0.46,-48.71,-25,0.48,-0.17,0.46,-7.14,-40,0.26
KRIS_RUSSELL,20082009,-0.1,0.48,-48.8,212,0.6,-0.1,0.48,-2.9,2,0.52
KEVIN_BIEKSA,20132014,-0.08,0.5,-48.85,47,0.52,0,0.5,0,0,0
BRIAN_RAFALSKI,20082009,-0.05,0.49,-48.87,463,0.62,-0.05,0.49,-10.33,71,0.59
MATHIEU_GARON,20092010,-0.06,0.5,-48.87,-48,0.49,0,0.5,0,0,0
KIM_JOHNSSON,20052006,-0.09,0.5,-48.88,138,0.56,0,0.5,0,0,0
PHILIP_LARSEN,20122013,-0.22,0.5,-48.88,-68,0.43,0,0.5,0,0,0
JAY_MCCLEMENT,20102011,-0.07,0.5,-48.96,-277,0.4,0,0.5,0,0,0
JAROSLAV_SPACEK,20062007,-0.08,0.48,-49.06,54,0.52,-0.08,0.48,-8.34,9,0.52
PATRICK_MARLEAU,20062007,-0.08,0.48,-49.1,151,0.56,-0.08,0.48,-7.61,31,0.58
BRENDAN_MIKKELSON,20102011,-0.27,0.5,-49.12,-72,0.4,0,0.5,0,0,0
DAVID_TANABE,20022003,-0.1,0.5,-49.16,122,0.56,0,0.5,0,0,0
TODD_SIMPSON,20022003,-0.1,0.5,-49.27,-107,0.45,0,0.5,0,0,0
TOM_POTI,20032004,-0.07,0.5,-49.28,81,0.53,0,0.5,0,0,0
MATT_HUNWICK,20112012,-0.17,0.5,-49.28,39,0.53,0,0.5,0,0,0
ALEXANDER_KHAVANOV,20032004,-0.12,0.5,-49.44,55,0.53,0,0.5,0,0,0
SERGEI_GONCHAR,20092010,-0.06,0.48,-49.6,229,0.57,-0.06,0.48,-9.91,46,0.57
CLAYTON_STONER,20102011,-0.11,0.5,-49.62,-178,0.4,0,0.5,0,0,0
DAINIUS_ZUBRUS,20032004,-0.1,0.5,-49.63,-109,0.45,0,0.5,0,0,0
PATRICE_BRISEBOIS,20072008,-0.14,0.47,-49.64,39,0.53,-0.14,0.47,-11.23,19,0.56
MAREK_ZIDLICKY,20072008,-0.06,0.48,-49.64,269,0.58,-0.06,0.48,-3.72,-7,0.47
JIM_DOWD,20022003,-0.14,0.47,-49.68,-19,0.49,-0.14,0.47,-10.42,0,0.5
TODD_MARCHANT,20062007,-0.12,0.47,-49.68,-71,0.46,-0.12,0.47,-9.19,2,0.51
MAREK_ZIDLICKY,20032004,-0.07,0.48,-49.7,324,0.62,-0.07,0.48,-0.07,2,1
JAMIE_RIVERS,20052006,-0.21,0.5,-49.71,-13,0.49,0,0.5,0,0,0
JAN_HRDINA,20022003,-0.11,0.5,-49.74,-51,0.47,0,0.5,0,0,0
ANDERS_ERIKSSON,20062007,-0.07,0.5,-49.78,66,0.52,0,0.5,0,0,0
NICK_SPALING,20132014,-0.13,0.5,-49.8,-99,0.43,0,0.5,0,0,0
AARON_JOHNSON,20112012,-0.11,0.5,-49.89,-61,0.47,0,0.5,0,0,0
NIKLAS_HJALMARSSON,20122013,-0.12,0.47,-50,0,0.5,-0.12,0.47,-28.78,-7,0.49
JAMIE_MCBAIN,20132014,-0.11,0.5,-50.03,-134,0.43,0,0.5,0,0,0
ANDREW_MACDONALD,20092010,-0.12,0.5,-50.06,-14,0.49,0,0.5,0,0,0
STEVE_MCCARTHY,20062007,-0.15,0.5,-50.21,180,0.64,0,0.5,0,0,0
CAREY_PRICE,20122013,-0.05,0.49,-50.24,99,0.52,-0.05,0.49,-6.32,22,0.54
IAN_WHITE,20112012,-0.06,0.49,-50.36,279,0.58,-0.06,0.49,-2.26,34,0.72
JAMES_REIMER,20102011,-0.05,0.5,-50.38,-150,0.46,0,0.5,0,0,0
TREVOR_DALEY,20112012,-0.06,0.5,-50.38,-87,0.47,0,0.5,0,0,0
BRETT_LEBDA,20072008,-0.09,0.5,-50.46,199,0.59,-0.01,0.5,-1.2,63,0.65
ED_JOVANOVSKI,20102011,-0.1,0.48,-50.51,-133,0.44,-0.1,0.48,-3.69,-19,0.38
JONAS_BRODIN,20132014,-0.09,0.48,-50.54,-93,0.46,-0.09,0.48,-9.83,4,0.51
MATT_BARTKOWSKI,20132014,-0.11,0.54,-50.55,-31,0.48,0.17,0.54,13.75,31,0.59
ALEXANDER_EDLER,20072008,-0.07,0.5,-50.73,128,0.54,0,0.5,0,0,0
JASON_YORK,20062007,-0.16,0.5,-50.74,-69,0.44,0,0.5,0,0,0
IAN_WHITE,20102011,-0.06,0.5,-50.76,75,0.52,-0.01,0.5,-2.02,58,0.58
WAYNE_PRIMEAU,20052006,-0.09,0.5,-50.77,-126,0.44,0,0.5,0,0,0
FRANCOIS_BEAUCHEMIN,20102011,-0.06,0.49,-50.79,-127,0.46,-0.06,0.49,-3.88,-26,0.4
KEITH_CARNEY,20072008,-0.13,0.47,-50.83,-25,0.48,-0.13,0.47,-5.74,-10,0.44
CHRIS_CHELIOS,20072008,-0.1,0.48,-50.85,-43,0.48,-0.1,0.48,-9.05,22,0.56
CLARKE_WILM,20052006,-0.15,0.5,-50.88,-259,0.31,0,0.5,0,0,0
RYAN_O'BYRNE,20072008,-0.25,0.44,-50.88,-55,0.43,-0.25,0.44,-4.03,7,0.61
RYAN_JOHNSON,20072008,-0.11,0.5,-50.95,-240,0.37,0,0.5,0,0,0
JIM_VANDERMEER,20092010,-0.1,0.5,-51,-84,0.46,0,0.5,0,0,0
JONAS_FROGREN,20082009,-0.18,0.5,-51.08,-80,0.43,0,0.5,0,0,0
DAN_BOYLE,20032004,-0.07,0.48,-51.1,330,0.61,-0.07,0.48,-13.63,42,0.55
JIRI_FISCHER,20032004,-0.08,0.48,-51.11,95,0.54,-0.08,0.48,-4.61,12,0.55
FRANCIS_BOUILLON,20132014,-0.14,0.46,-51.17,-24,0.48,-0.14,0.46,-5.88,-3,0.48
ANTON_BABCHUK,20052006,-0.18,0.5,-51.18,71,0.56,0,0.5,0,0,0
DEREK_JOSLIN,20112012,-0.23,0.5,-51.19,-62,0.43,0,0.5,0,0,0
STEPHANE_YELLE,20052006,-0.11,0.47,-51.2,-173,0.41,-0.11,0.47,-5.52,-21,0.39
RYAN_JOHNSON,20022003,-0.16,0.46,-51.27,-152,0.38,-0.16,0.46,-3.42,-12,0.36
JAN_HEJDA,20062007,-0.14,0.5,-51.29,-122,0.42,0,0.5,0,0,0
ANTTI_NIEMI,20132014,-0.04,0.49,-51.3,223,0.55,-0.04,0.49,-6.3,11,0.52
JACK_JOHNSON,20132014,-0.09,0.48,-51.31,13,0.51,-0.09,0.48,-7.08,5,0.52
BRAYDON_COBURN,20082009,-0.05,0.49,-51.34,-18,0.5,-0.05,0.49,-4.5,-6,0.48
RENE_BOURQUE,20102011,-0.07,0.5,-51.39,34,0.51,0,0.5,0,0,0
DUNCAN_KEITH,20122013,-0.09,0.48,-51.4,63,0.53,-0.09,0.48,-27.28,53,0.54
DMITRI_BYKOV,20022003,-0.09,0.48,-51.41,-60,0.47,-0.09,0.48,-2.52,28,0.76
MARTY_REASONER,20062007,-0.12,0.5,-51.43,-139,0.42,0,0.5,0,0,0
IAN_MORAN,20022003,-0.09,0.48,-51.45,-173,0.42,-0.09,0.48,-4.09,0,0.5
LAURI_KORPIKOSKI,20102011,-0.08,0.48,-51.53,-292,0.39,-0.08,0.48,-2.57,-28,0.28
DAN_HAMHUIS,20132014,-0.09,0.5,-51.56,16,0.51,0,0.5,0,0,0
BRIAN_ROLSTON,20022003,-0.07,0.48,-51.63,66,0.52,-0.07,0.48,-2.87,3,0.52
JAY_MCKEE,20062007,-0.26,0.5,-51.77,-85,0.4,0,0.5,0,0,0
JOHN_ERSKINE,20132014,-0.25,0.5,-51.87,-113,0.37,0,0.5,0,0,0
MIKE_KOMISAREK,20032004,-0.21,0.45,-51.88,-19,0.48,-0.21,0.45,-9.68,-14,0.42
ROB_BLAKE,20072008,-0.06,0.5,-51.95,-105,0.47,0,0.5,0,0,0
SERGEI_BOBROVSKY,20132014,-0.06,0.48,-51.95,14,0.5,-0.06,0.48,-10.75,-3,0.5
JEAN-PIERRE_DUMONT,20072008,-0.07,0.47,-51.98,190,0.56,-0.11,0.47,-6.34,-30,0.37
STAN_NECKAR,20022003,-0.11,0.47,-51.99,-94,0.45,-0.11,0.47,-5.43,-8,0.46
JASON_LABARBERA,20082009,-0.08,0.5,-52.02,-18,0.49,0,0.5,0,0,0
MATS_LINDGREN,20022003,-0.16,0.5,-52.29,-177,0.37,0,0.5,0,0,0
TODD_ROHLOFF,20032004,-0.12,0.5,-52.38,-157,0.41,0,0.5,0,0,0
JONI_PITKANEN,20032004,-0.1,0.47,-52.55,223,0.61,-0.1,0.47,-7.56,10,0.53
STU_BARNES,20072008,-0.12,0.47,-52.64,-200,0.38,-0.12,0.47,-7.66,-32,0.37
JAY_MCCLEMENT,20122013,-0.16,0.46,-52.64,-242,0.31,-0.16,0.46,-7.52,-38,0.29
RYAN_SUTER,20052006,-0.09,0.5,-52.65,-44,0.48,0,0.5,0,0,0
ANDREAS_LILJA,20062007,-0.14,0.46,-52.66,47,0.53,-0.15,0.46,-22.2,-13,0.48
SCOTT_FERGUSON,20022003,-0.15,0.46,-52.85,34,0.52,-0.15,0.46,-3.11,-9,0.39
ROB_DAVISON,20072008,-0.25,0.5,-52.89,-35,0.46,0,0.5,0,0,0
ANTON_KHUDOBIN,20132014,-0.07,0.48,-52.89,33,0.51,-0.07,0.48,-0.07,0,0.5
DERYK_ENGELLAND,20132014,-0.22,0.5,-52.95,-66,0.43,0,0.5,0,0,0
DANIEL_BRIERE,20072008,-0.07,0.48,-52.99,114,0.54,-0.07,0.48,-10.97,40,0.56
KEVIN_KLEIN,20082009,-0.14,0.5,-53,-25,0.48,0,0.5,0,0,0
IGOR_ULANOV,20022003,-0.14,0.5,-53.04,-89,0.44,0,0.5,0,0,0
CAREY_PRICE,20092010,-0.05,0.49,-53.08,-198,0.46,-0.05,0.49,-3.27,-5,0.48
MIKE_RICCI,20022003,-0.12,0.5,-53.11,-42,0.48,0,0.5,0,0,0
WAYNE_PRIMEAU,20062007,-0.11,0.47,-53.14,-237,0.38,-0.11,0.47,-4.34,-48,0.21
BRETT_CLARK,20072008,-0.09,0.5,-53.15,16,0.51,0,0.5,0,0,0
ALEXEI_SEMENOV,20082009,-0.19,0.5,-53.15,34,0.53,0,0.5,0,0,0
ADAM_LARSSON,20112012,-0.09,0.48,-53.17,35,0.51,-0.09,0.48,-3.07,15,0.61
BARRET_JACKMAN,20122013,-0.15,0.46,-53.19,-62,0.46,-0.15,0.46,-7.67,13,0.56
JAY_LEACH,20092010,-0.21,0.5,-53.22,-41,0.46,0,0.5,0,0,0
JEFF_FRIESEN,20022003,-0.1,0.46,-53.26,225,0.61,-0.18,0.46,-24.76,2,0.5
SHAWN_HEINS,20022003,-0.18,0.5,-53.26,-78,0.43,0,0.5,0,0,0
MARK_STUART,20102011,-0.13,0.5,-53.4,-113,0.43,0,0.5,0,0,0
KEATON_ELLERBY,20122013,-0.2,0.45,-53.41,-25,0.48,-0.2,0.45,-4.7,-14,0.35
BARRET_JACKMAN,20052006,-0.11,0.5,-53.42,-114,0.44,0,0.5,0,0,0
BARRET_JACKMAN,20132014,-0.11,0.47,-53.44,-24,0.49,-0.11,0.47,-6.43,4,0.52
ANDREJ_SEKERA,20122013,-0.13,0.5,-53.45,-134,0.42,0,0.5,0,0,0
KYLE_BRODZIAK,20132014,-0.14,0.47,-53.49,-189,0.38,-0.14,0.47,-7.1,-22,0.39
KURTIS_FOSTER,20102011,-0.08,0.5,-53.51,116,0.55,0,0.5,0,0,0
STEVE_MONTADOR,20102011,-0.07,0.48,-53.54,-43,0.49,-0.07,0.48,-3.67,-16,0.43
ETHAN_MOREAU,20092010,-0.09,0.5,-53.59,-308,0.37,0,0.5,0,0,0
ALEXANDER_EDLER,20082009,-0.07,0.48,-53.62,96,0.53,-0.07,0.48,-6.64,15,0.54
JUSTIN_FAULK,20132014,-0.08,0.5,-53.63,-61,0.48,0,0.5,0,0,0
REM_MURRAY,20022003,-0.1,0.5,-53.67,-57,0.47,0,0.5,0,0,0
SHANE_HNIDY,20052006,-0.18,0.5,-53.68,56,0.55,0,0.5,0,0,0
TOM_POTI,20092010,-0.07,0.48,-53.72,-88,0.47,-0.07,0.48,-4.87,19,0.57
CALLE_JOHANSSON,20022003,-0.08,0.48,-54.11,-169,0.44,-0.08,0.48,-4.09,-22,0.4
JONI_PITKANEN,20072008,-0.07,0.5,-54.13,-19,0.49,0,0.5,0,0,0
MARC-ANDRE_FLEURY,20082009,-0.03,0.49,-54.18,-133,0.48,-0.03,0.49,-22.05,80,0.53
TIM_TAYLOR,20032004,-0.12,0.45,-54.22,-109,0.44,-0.2,0.45,-25.42,-101,0.31
ANTON_BABCHUK,20102011,-0.08,0.5,-54.25,191,0.57,0,0.5,0,0,0
TODD_MARCHANT,20022003,-0.09,0.48,-54.31,-26,0.49,-0.09,0.48,-4.73,-19,0.41
DAVIS_DREWISKE,20102011,-0.25,0.5,-54.31,-42,0.45,0,0.5,0,0,0
ADRIAN_AUCOIN,20122013,-0.21,0.5,-54.38,-90,0.41,0,0.5,0,0,0
JERRED_SMITHSON,20072008,-0.13,0.47,-54.41,-251,0.35,-0.13,0.47,-5.5,-49,0.2
SCOTT_YOUNG,20052006,-0.08,0.5,-54.42,159,0.56,0,0.5,0,0,0
ALAIN_NASREDDINE,20062007,-0.18,0.5,-54.49,-87,0.43,0,0.5,0,0,0
JASON_DEMERS,20102011,-0.07,0.48,-54.49,197,0.56,-0.07,0.48,-9.68,4,0.51
MIKE_WEAVER,20082009,-0.12,0.47,-54.54,-123,0.43,-0.12,0.47,-3.75,-5,0.46
ERIK_GUSTAFSSON,20112012,-0.23,0.44,-54.59,-20,0.48,-0.23,0.44,-11.52,-14,0.43
DENNIS_SEIDENBERG,20112012,-0.05,0.49,-54.6,84,0.52,-0.05,0.49,-5.14,39,0.6
TODD_BERTUZZI,20082009,-0.09,0.48,-54.61,215,0.59,-0.09,0.48,-4.58,11,0.55
JIM_VANDERMEER,20082009,-0.16,0.46,-54.65,-44,0.47,-0.16,0.46,-6.89,-11,0.44
TYLER_WRIGHT,20022003,-0.11,0.5,-54.68,-236,0.38,0,0.5,0,0,0
JEFF_HALPERN,20062007,-0.1,0.48,-54.9,-173,0.42,-0.1,0.48,-4.56,-32,0.33
CRAIG_RIVET,20102011,-0.2,0.5,-54.9,-9,0.49,0,0.5,0,0,0
RON_HAINSEY,20102011,-0.07,0.5,-54.93,-99,0.47,0,0.5,0,0,0
MARC-ANDRE_FLEURY,20102011,-0.03,0.49,-55.22,156,0.52,-0.03,0.49,-6.08,64,0.58
CORY_SCHNEIDER,20112012,-0.06,0.49,-55.25,-9,0.5,-0.06,0.49,-5.71,-6,0.48
NICK_SCHULTZ,20022003,-0.1,0.47,-55.26,-36,0.48,-0.1,0.47,-14.52,-51,0.41
PAUL_RANGER,20062007,-0.09,0.48,-55.39,124,0.55,-0.09,0.48,-4.59,3,0.51
TOMAS_KABERLE,20032004,-0.08,0.48,-55.4,16,0.51,-0.08,0.48,-9.26,-26,0.44
AARON_JOHNSON,20082009,-0.22,0.5,-55.44,-45,0.46,0,0.5,0,0,0
KEVIN_BIEKSA,20092010,-0.09,0.48,-55.44,53,0.52,-0.09,0.48,-11.66,-3,0.49
JEFF_WOYWITKA,20092010,-0.21,0.5,-55.47,-35,0.47,0,0.5,0,0,0
JIM_VANDERMEER,20102011,-0.1,0.5,-55.47,-130,0.44,0,0.5,0,0,0
CHRISTIAN_BACKMAN,20072008,-0.1,0.47,-55.55,65,0.53,-0.1,0.47,-7.26,22,0.58
MARC_METHOT,20132014,-0.13,0.5,-55.63,-42,0.47,0,0.5,0,0,0
CHRIS_OSGOOD,20032004,-0.03,0.49,-55.65,88,0.51,-0.03,0.49,-3.75,12,0.53
JEFF_SHANTZ,20022003,-0.17,0.46,-55.66,-233,0.32,-0.17,0.46,-4.92,-19,0.33
JOHN_MADDEN,20052006,-0.08,0.48,-55.66,-353,0.38,-0.08,0.48,-5.91,-62,0.3
CHRISTOPH_SCHUBERT,20062007,-0.12,0.46,-55.67,24,0.51,-0.15,0.46,-10.12,-19,0.43
MARC_CHOUINARD,20032004,-0.17,0.5,-55.72,-142,0.39,0,0.5,0,0,0
ANDREW_FERENCE,20022003,-0.19,0.5,-55.75,-48,0.46,0,0.5,0,0,0
CRAIG_CONROY,20052006,-0.08,0.5,-55.77,20,0.51,0,0.5,0,0,0
MARC_STAAL,20112012,-0.13,0.47,-55.83,-23,0.49,-0.13,0.47,-29.76,-29,0.47
DANIEL_MCGILLIS,20022003,-0.1,0.48,-55.85,151,0.57,-0.1,0.48,-3.62,8,0.55
TODD_MARCHANT,20092010,-0.09,0.5,-55.99,-399,0.33,0,0.5,0,0,0
